stat	value
thetaS_last_obs_p_mean	0.9891585
thetaI_last_obs_p_mean	0.0001546251
thetaR_last_obs_p_mean	0.01068686
thetaS_last_obs_p_ci_low	0.988746
thetaS_last_obs_p_ci_med	0.9891586
thetaS_last_obs_p_ci_up	0.9895676
thetaI_last_obs_p_ci_low	0.0001078114
thetaI_last_obs_p_ci_med	0.0001538124
thetaI_last_obs_p_ci_up	0.0002063751
thetaR_last_obs_p_ci_low	0.01028178
thetaR_last_obs_p_ci_med	0.01068666
thetaR_last_obs_p_ci_up	0.01109741
R0_p_mean	1.051633
R0_p_ci_low	0.5303303
R0_p_ci_med	0.9532679
R0_p_ci_up	2.155338
gamma_p_mean	0.06470328
gamma_p_ci_low	0.006647013
gamma_p_ci_med	0.04909531
gamma_p_ci_up	0.2048446
beta_p_mean	0.06018213
beta_p_ci_low	0.008245564
beta_p_ci_med	0.04644592
beta_p_ci_up	0.1878707
incidence_mean	0.003681793
incidence_ci_low	0.0001692533
incidence_ci_median	0.001182417
incidence_ci_up	0.02125621
thetaI_tp1_mean	0.0007834144
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.005957206
thetaR_tp1_mean	0.01292842
thetaR_tp1_ci_low	0.005817468
thetaR_tp1_ci_med	0.01149809
thetaR_tp1_ci_up	0.0263701
Y_tp1_mean	0.0007836171
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.005975119
R_tp1_mean	0.01292924
R_tp1_ci_low	0.005809074
R_tp1_ci_med	0.01150713
R_tp1_ci_up	0.02643679
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01292842
thetaR_max_ci_low	0.005817468
thetaR_max_ci_med	0.01149809
thetaR_max_ci_up	0.0263701
cumInf_mean	0.01371184
cumInf_ci_low	0.005856504
cumInf_ci_med	0.01163357
cumInf_ci_up	0.03179662
dthetaI_tp1_date	05/04/21
first_tp_mean	11/24/20
first_tp_ci_low	10/17/20
first_tp_ci_med	11/10/20
first_tp_ci_up	05/04/21
dthetaI_tp2_date	05/04/21
second_tp_mean	11/27/20
second_tp_ci_low	10/19/20
second_tp_ci_med	11/12/20
second_tp_ci_up	05/04/21
end_p_mean	02/23/21
end_p_ci_low	12/16/20
end_p_ci_med	02/09/21
end_p_ci_up	05/04/21
begin_str	10/17/2020
