stat	value
thetaS_last_obs_p_mean	0.96942
thetaI_last_obs_p_mean	7.297822e-05
thetaR_last_obs_p_mean	0.03050701
thetaS_last_obs_p_ci_low	0.9687119
thetaS_last_obs_p_ci_med	0.9694204
thetaS_last_obs_p_ci_up	0.9701218
thetaI_last_obs_p_ci_low	4.115423e-05
thetaI_last_obs_p_ci_med	7.198542e-05
thetaI_last_obs_p_ci_up	0.0001110898
thetaR_last_obs_p_ci_low	0.02980616
thetaR_last_obs_p_ci_med	0.03050636
thetaR_last_obs_p_ci_up	0.03121409
R0_p_mean	0.5726207
R0_p_ci_low	0.3647312
R0_p_ci_med	0.5774253
R0_p_ci_up	0.7542902
gamma_p_mean	0.1719356
gamma_p_ci_low	0.1072346
gamma_p_ci_med	0.1694877
gamma_p_ci_up	0.2506825
beta_p_mean	0.1008775
beta_p_ci_low	0.04268513
beta_p_ci_med	0.09722494
beta_p_ci_up	0.179686
incidence_mean	0.004139955
incidence_ci_low	0.001751074
incidence_ci_median	0.003990121
incidence_ci_up	0.00738554
thetaI_tp1_mean	2.806518e-09
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0
thetaR_tp1_mean	0.03068082
thetaR_tp1_ci_low	0.02071831
thetaR_tp1_ci_med	0.03046481
thetaR_tp1_ci_up	0.04199606
Y_tp1_mean	3.318758e-09
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0
R_tp1_mean	0.03068063
R_tp1_ci_low	0.02067961
R_tp1_ci_med	0.03046127
R_tp1_ci_up	0.04202022
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03068082
thetaR_max_ci_low	0.02071831
thetaR_max_ci_med	0.03046481
thetaR_max_ci_up	0.04199606
cumInf_mean	0.03068082
cumInf_ci_low	0.02071831
cumInf_ci_med	0.03046481
cumInf_ci_up	0.04199606
dthetaI_tp1_date	11/28/21
first_tp_mean	06/14/21
first_tp_ci_low	05/14/21
first_tp_ci_med	06/17/21
first_tp_ci_up	06/25/21
dthetaI_tp2_date	11/28/21
second_tp_mean	06/15/21
second_tp_ci_low	05/15/21
second_tp_ci_med	06/18/21
second_tp_ci_up	06/26/21
end_p_mean	07/18/21
end_p_ci_low	07/02/21
end_p_ci_med	07/15/21
end_p_ci_up	08/26/21
begin_str	05/13/2021
