stat	value
thetaS_last_obs_p_mean	0.9926491
thetaI_last_obs_p_mean	0.0002284282
thetaR_last_obs_p_mean	0.007122481
thetaS_last_obs_p_ci_low	0.9923058
thetaS_last_obs_p_ci_med	0.9926494
thetaS_last_obs_p_ci_up	0.9929862
thetaI_last_obs_p_ci_low	0.0001720199
thetaI_last_obs_p_ci_med	0.0002275108
thetaI_last_obs_p_ci_up	0.0002900553
thetaR_last_obs_p_ci_low	0.006790777
thetaR_last_obs_p_ci_med	0.007122019
thetaR_last_obs_p_ci_up	0.007460249
R0_p_mean	0.9289578
R0_p_ci_low	0.5370745
R0_p_ci_med	0.8847086
R0_p_ci_up	1.660943
gamma_p_mean	0.08434304
gamma_p_ci_low	0.01068324
gamma_p_ci_med	0.07856783
gamma_p_ci_up	0.1945183
beta_p_mean	0.07436926
beta_p_ci_low	0.01189393
beta_p_ci_med	0.06674573
beta_p_ci_up	0.1785963
incidence_mean	0.004185706
incidence_ci_low	0.0003814797
incidence_ci_median	0.002229227
incidence_ci_up	0.02011699
thetaI_tp1_mean	0.0004752218
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.003821046
thetaR_tp1_mean	0.009625648
thetaR_tp1_ci_low	0.003501506
thetaR_tp1_ci_med	0.008326015
thetaR_tp1_ci_up	0.02313386
Y_tp1_mean	0.0004750585
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.003810413
R_tp1_mean	0.009625737
R_tp1_ci_low	0.003483824
R_tp1_ci_med	0.008320392
R_tp1_ci_up	0.02316234
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.009625648
thetaR_max_ci_low	0.003501506
thetaR_max_ci_med	0.008326015
thetaR_max_ci_up	0.02313386
cumInf_mean	0.01010087
cumInf_ci_low	0.003517544
cumInf_ci_med	0.008410068
cumInf_ci_up	0.02653918
dthetaI_tp1_date	04/19/21
first_tp_mean	11/05/20
first_tp_ci_low	10/02/20
first_tp_ci_med	11/02/20
first_tp_ci_up	04/18/21
dthetaI_tp2_date	04/19/21
second_tp_mean	11/08/20
second_tp_ci_low	10/02/20
second_tp_ci_med	11/03/20
second_tp_ci_up	04/18/21
end_p_mean	02/13/21
end_p_ci_low	12/06/20
end_p_ci_med	02/03/21
end_p_ci_up	04/19/21
begin_str	10/02/2020
