stat	value
thetaS_last_obs_p_mean	0.984725
thetaI_last_obs_p_mean	0.0001343413
thetaR_last_obs_p_mean	0.01514071
thetaS_last_obs_p_ci_low	0.9842349
thetaS_last_obs_p_ci_med	0.9847263
thetaS_last_obs_p_ci_up	0.9852084
thetaI_last_obs_p_ci_low	9.209867e-05
thetaI_last_obs_p_ci_med	0.0001333708
thetaI_last_obs_p_ci_up	0.0001822511
thetaR_last_obs_p_ci_low	0.01466064
thetaR_last_obs_p_ci_med	0.01513926
thetaR_last_obs_p_ci_up	0.01562846
R0_p_mean	1.192906
R0_p_ci_low	0.5603014
R0_p_ci_med	1.072408
R0_p_ci_up	2.480689
gamma_p_mean	0.05184716
gamma_p_ci_low	0.005871025
gamma_p_ci_med	0.03598806
gamma_p_ci_up	0.1878261
beta_p_mean	0.0532257
beta_p_ci_low	0.007467279
beta_p_ci_med	0.0401746
beta_p_ci_up	0.1777099
incidence_mean	0.0054045
incidence_ci_low	0.0001153435
incidence_ci_median	0.0008605735
incidence_ci_up	0.03620038
thetaI_tp1_mean	0.00156492
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.01208751
thetaR_tp1_mean	0.01854483
thetaR_tp1_ci_low	0.009199037
thetaR_tp1_ci_med	0.01604348
thetaR_tp1_ci_up	0.03887236
Y_tp1_mean	0.001564692
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.01205916
R_tp1_mean	0.01854596
R_tp1_ci_low	0.009161347
R_tp1_ci_med	0.01604455
R_tp1_ci_up	0.03886009
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01854483
thetaR_max_ci_low	0.009199037
thetaR_max_ci_med	0.01604348
thetaR_max_ci_up	0.03887236
cumInf_mean	0.02010975
cumInf_ci_low	0.009252336
cumInf_ci_med	0.01625423
cumInf_ci_up	0.05116471
dthetaI_tp1_date	06/23/21
first_tp_mean	01/20/21
first_tp_ci_low	12/06/20
first_tp_ci_med	01/07/21
first_tp_ci_up	06/23/21
dthetaI_tp2_date	06/23/21
second_tp_mean	01/23/21
second_tp_ci_low	12/08/20
second_tp_ci_med	01/09/21
second_tp_ci_up	06/23/21
end_p_mean	04/17/21
end_p_ci_low	02/02/21
end_p_ci_med	04/04/21
end_p_ci_up	06/23/21
begin_str	12/06/2020
