place,r,lower,upper,.groups
Andhra Pradesh,0.8609716627462112,0.7988581654931775,0.9253804213841995,drop_last
Assam,0.6819262395059854,0.5584194416206076,0.8176728424420722,drop_last
Bihar,0.593749925806964,0.5527531871259838,0.6362004543154848,drop_last
Chhattisgarh,0.7326998029787158,0.7023271015031071,0.7637077698561144,drop_last
Delhi,0.6712685926436044,0.6308083254278223,0.7129736367288086,drop_last
Gujarat,0.808799164900886,0.7754976734599981,0.8427919621965851,drop_last
Haryana,0.6945207647192857,0.6411149426526073,0.7500344755476471,drop_last
India,0.9015789092135196,0.8947881485989371,0.9083950064677389,drop_last
Jammu and Kashmir,0.8123627907744244,0.7403902469753649,0.8876404251685495,drop_last
Jharkhand,0.660778731381675,0.5977263944667579,0.7269629672015478,drop_last
Karnataka,0.8918625407623267,0.8594329156278591,0.9248847947884032,drop_last
Kerala,1.1091938702127482,1.0966943480749152,1.121763315536479,drop_last
Madhya Pradesh,0.6800983696093187,0.6450737852102404,0.716038105728369,drop_last
Maharashtra,0.8690903474976095,0.8542278640911278,0.8840793271412327,drop_last
Odisha,0.7580371678996749,0.7029202894233778,0.8152059142513982,drop_last
Punjab,0.8735755122123467,0.8187324046357956,0.9301722496310123,drop_last
Rajasthan,0.6731899223643724,0.6323690677294546,0.715273793846047,drop_last
Tamil Nadu,0.8849908959626254,0.8526359258992751,0.9179399961021109,drop_last
Telangana,0.8068085396929292,0.7595256815539395,0.85550348648443,drop_last
Uttar Pradesh,0.6196415911657163,0.5881237382439414,0.6519727624107469,drop_last
West Bengal,0.6428843178096063,0.6144143603042319,0.6719917600121371,drop_last
