place,r,lower,upper
Andhra Pradesh,2.0813667143527743,2.0223168757579,2.1412584051083465
Assam,1.3976130572923553,1.2226546323303078,1.5841186310247881
Bihar,1.953186094582914,1.8447952251880622,2.0646524248135028
Chhattisgarh,1.7960427409636217,1.7659936923376485,1.8263429931266402
Delhi,1.7593103487065909,1.7217687827690915,1.7972530848225001
Gujarat,1.4077481365834645,1.3815477696188265,1.4341913962854853
Haryana,1.4229251291871,1.387292534673594,1.4590034726948515
India,1.3897840718457644,1.3849123427144938,1.3946642450244013
Jammu and Kashmir,1.7301388999136555,1.640575779125487,1.8220773683632314
Jharkhand,2.283063806704135,2.1754582472998956,2.3932726323378537
Karnataka,1.6377079446832081,1.611537274685122,1.6640875787497675
Kerala,1.100892456980904,1.080134445651859,1.1218455405624776
Madhya Pradesh,1.5687200649972695,1.5392264466912104,1.5984901763394475
Maharashtra,1.3020858005163705,1.2960510830836551,1.3081343461356496
Odisha,1.780241754697945,1.6809248396888665,1.8823860375749484
Punjab,1.1828811054120223,1.1633100211981204,1.2026131997083516
Rajasthan,1.6905946141989276,1.6408079831763482,1.741117371468169
Tamil Nadu,1.587547472493172,1.5577534712779129,1.6176209246539424
Telangana,1.4536654750896498,1.3987327329208232,1.509645592912565
Uttar Pradesh,2.105122627233266,2.0516667197997123,2.159264965566836
West Bengal,1.7383175347891044,1.6828970387045894,1.794631101545346
