stat	value
thetaS_last_obs_p_mean	0.8802308
thetaI_last_obs_p_mean	0.03192868
thetaR_last_obs_p_mean	0.08784047
thetaS_last_obs_p_ci_low	0.8776545
thetaS_last_obs_p_ci_med	0.8802384
thetaS_last_obs_p_ci_up	0.8827395
thetaI_last_obs_p_ci_low	0.03052589
thetaI_last_obs_p_ci_med	0.03190129
thetaI_last_obs_p_ci_up	0.0334973
thetaR_last_obs_p_ci_low	0.0857645
thetaR_last_obs_p_ci_med	0.08783864
thetaR_last_obs_p_ci_up	0.08991457
R0_p_mean	1.523357
R0_p_ci_low	1.264794
R0_p_ci_med	1.51151
R0_p_ci_up	1.852256
gamma_p_mean	0.08342346
gamma_p_ci_low	0.05809
gamma_p_ci_med	0.08340801
gamma_p_ci_up	0.1088114
beta_p_mean	0.1260862
beta_p_ci_low	0.09279788
beta_p_ci_med	0.1261405
beta_p_ci_up	0.1591567
incidence_mean	0.5475011
incidence_ci_low	0.3522101
incidence_ci_median	0.5511634
incidence_ci_up	0.7221214
thetaI_tp1_mean	0.02623932
thetaI_tp1_ci_low	0.02503512
thetaI_tp1_ci_med	0.02624128
thetaI_tp1_ci_up	0.02744
thetaR_tp1_mean	0.06374551
thetaR_tp1_ci_low	0.062102
thetaR_tp1_ci_med	0.06374107
thetaR_tp1_ci_up	0.06542143
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.3827707
R_tp1_ci_low	0.09879424
R_tp1_ci_med	0.397046
R_tp1_ci_up	0.6723622
thetaI_tp2_mean	0.03466144
thetaI_tp2_ci_low	0.03329373
thetaI_tp2_ci_med	0.0346628
thetaI_tp2_ci_up	0.03602197
thetaR_tp2_mean	0.08047777
thetaR_tp2_ci_low	0.07863872
thetaR_tp2_ci_med	0.08047191
thetaR_tp2_ci_up	0.0823526
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.5590353
thetaR_max_ci_low	0.3588782
thetaR_max_ci_med	0.5631837
thetaR_max_ci_up	0.7366709
cumInf_mean	0.5666026
cumInf_ci_low	0.3655601
cumInf_ci_med	0.5706564
cumInf_ci_up	0.7453559
dthetaI_tp1_date	05/20/21
first_tp_mean	05/19/21
first_tp_ci_low	04/23/21
first_tp_ci_med	05/20/21
first_tp_ci_up	05/23/21
dthetaI_tp2_date	05/27/21
second_tp_mean	05/24/21
second_tp_ci_low	04/30/21
second_tp_ci_med	05/26/21
second_tp_ci_up	05/27/21
end_p_mean	10/30/21
end_p_ci_low	10/28/21
end_p_ci_med	10/31/21
end_p_ci_up	10/31/21
begin_str	04/15/2021
