place,r,lower,upper
Andaman and Nicobar Islands,0.5522830411105728,0.2995919153991561,0.8815122701550471
Andhra Pradesh,0.8260576793406674,0.8121658367150136,0.8400659116114826
Arunachal Pradesh,1.2216015784960677,1.1694602028511465,1.2748646518640994
Assam,0.9620026329685544,0.9444668535433802,0.9796976270182632
Bihar,0.7023053555478956,0.6434936197789872,0.763653005727708
Chandigarh,0.7148070163280825,0.5493824220705041,0.9023481829723825
Chhattisgarh,0.9292666980845448,0.8837819428556972,0.9758789078269863
Dadra and Nagar Haveli,0.6657202608899159,0.3506834895299787,1.0806810141319976
Delhi,0.7309396141942008,0.6576397821431379,0.8080671623286168
Goa,0.8784996341241182,0.8208776437383923,0.9380549696348081
Gujarat,0.5971459974774976,0.5248500142538357,0.6740858571360118
Haryana,0.5982424465754458,0.5227717774651616,0.6787844935347546
Himachal Pradesh,0.8775510027175595,0.8113110792295755,0.9463668906855751
India,0.9215911260336807,0.9175687033849266,0.9256222304914119
Jammu and Kashmir,0.6882606645085085,0.647681717024287,0.7300623770754235
Jharkhand,0.7112444970957096,0.6287409117569877,0.7987671549490379
Karnataka,0.7677421458199047,0.7534154239774831,0.7822026180386791
Kerala,1.0538298914184534,1.0457750651651134,1.061915212551869
Ladakh,0.7816293039526955,0.5963462908975953,0.991729699263023
Lakshadweep,0.4506474841019011,0.3437442150953698,0.5724118665872039
Madhya Pradesh,3.1344362602850637,2.938040563675823,3.3392781167343117
Maharashtra,0.9578987854790633,0.948776745924371,0.9670638827397886
Manipur,1.2632484567294815,1.2254970189199557,1.301565255061552
Meghalaya,0.9371232648591069,0.8973582058649744,0.9777391461511515
Mizoram,1.3268481880963117,1.2703128725718078,1.38459878730512
Nagaland,1.0751969700822275,0.9716620286145089,1.1839405229137614
Odisha,0.8166364358699262,0.8019773521151768,0.8314266899587578
Pondicherry,0.744252874486574,0.6887016091486605,0.8019341421995254
Punjab,0.6668749280620538,0.6197025907295626,0.7157711336898374
Rajasthan,0.6086332670052966,0.5352688025568488,0.6866767772049579
Sikkim,1.1065945998618947,1.0334086235703994,1.1822513250913478
Tamil Nadu,0.7044025733243552,0.6930133597859667,0.7158835207426019
Telangana,0.8406581522724809,0.8129617764224711,0.8688122752731947
Tripura,1.1134277982959568,1.0680696033695085,1.1597164736737209
Uttar Pradesh,0.7331574010376665,0.6691877590392714,0.8000090114059626
Uttarakhand,0.488849144015844,0.43294993754936173,0.5481225281454315
West Bengal,0.7161879592918654,0.6958494571553389,0.7368154645763949
