date	value	incidence	scenario	lower_ci	upper_ci
2020-07-08	13274	NA	Observed	NA	NA
2020-07-09	13978	704	Observed	NA	NA
2020-07-10	14330	352	Observed	NA	NA
2020-07-11	15039	709	Observed	NA	NA
2020-07-12	16305	1266	Observed	NA	NA
2020-07-13	17421	1116	Observed	NA	NA
2020-07-14	18853	1432	Observed	NA	NA
2020-07-15	20173	1320	Observed	NA	NA
2020-07-16	21558	1385	Observed	NA	NA
2020-07-17	23300	1742	Observed	NA	NA
2020-07-18	24967	1667	Observed	NA	NA
2020-07-19	26379	1412	Observed	NA	NA
2020-07-20	27455	1076	Observed	NA	NA
2020-07-21	28564	1109	Observed	NA	NA
2020-07-22	30066	1502	Observed	NA	NA
2020-07-23	31691	1625	Observed	NA	NA
2020-07-24	33511	1820	Observed	NA	NA
2020-07-25	36314	2803	Observed	NA	NA
2020-07-26	38919	2605	Observed	NA	NA
2020-07-27	41111	2192	Observed	NA	NA
2020-07-28	43591	2480	Observed	NA	NA
2020-07-29	45919	2328	Observed	NA	NA
2020-07-30	48001	2082	Observed	NA	NA
2020-07-31	50987	2986	Observed	NA	NA
2020-08-01	54508	3521	Observed	NA	NA
2020-08-02	57270	2762	Observed	NA	NA
2020-08-03	59567	2297	Observed	NA	NA
2020-08-04	62031	2464	Observed	NA	NA
2020-08-05	64732	2701	Observed	NA	NA
2020-08-06	68148	3416	Observed	NA	NA
2020-08-07	71794	3646	Observed	NA	NA
2020-08-08	75786	3992	Observed	NA	NA
2020-08-09	79720	3934	Observed	NA	NA
2020-08-10	82741	3021	Observed	NA	NA
2020-08-11	86812	4071	Observed	NA	NA
2020-08-12	90553	3741	Observed	NA	NA
2020-08-13	94459	3906	Observed	NA	NA
2020-08-14	98370	3911	Observed	NA	NA
2020-08-15	101906	3536	Observed	NA	NA
2020-08-16	104093	2187	Observed	NA	NA
2020-08-17	106618	2525	Observed	NA	NA
2020-08-18	109875	3257	Observed	NA	NA
2020-08-19	112759	2884	Observed	NA	NA
2020-08-20	115210	2451	Observed	NA	NA
2020-08-21	117671	2461	Observed	NA	NA
2020-08-22	121151	NA	Soc. Dist. + Travel Ban	84867	163140
2020-08-23	123652	2501	Soc. Dist. + Travel Ban	81445	173337
2020-08-24	126170	2518	Soc. Dist. + Travel Ban	78711	183112
2020-08-25	128691	2521	Soc. Dist. + Travel Ban	76319	192789
2020-08-26	131297	2606	Soc. Dist. + Travel Ban	74374	201754
2020-08-27	133884	2587	Soc. Dist. + Travel Ban	72666	211338
2020-08-28	136522	2638	Soc. Dist. + Travel Ban	70971	220517
2020-08-29	139192	2670	Soc. Dist. + Travel Ban	69716	229701
2020-08-30	141839	2647	Soc. Dist. + Travel Ban	68284	238906
2020-08-31	144517	2678	Soc. Dist. + Travel Ban	67235	248260
2020-09-01	147204	2687	Soc. Dist. + Travel Ban	66344	257780
2020-09-02	149987	2783	Soc. Dist. + Travel Ban	65260	266927
2020-09-03	152775	2788	Soc. Dist. + Travel Ban	64368	277167
2020-09-04	155620	2845	Soc. Dist. + Travel Ban	63333	286851
2020-09-05	158481	2861	Soc. Dist. + Travel Ban	62821	297213
2020-09-06	161352	2871	Soc. Dist. + Travel Ban	61837	307244
2020-09-07	164285	2933	Soc. Dist. + Travel Ban	61388	318344
2020-09-08	167250	2965	Soc. Dist. + Travel Ban	60720	328895
2020-09-09	170220	2970	Soc. Dist. + Travel Ban	60019	340475
2020-09-10	173271	3051	Soc. Dist. + Travel Ban	59398	351917
2020-09-11	176333	3062	Soc. Dist. + Travel Ban	58709	363939
2020-09-12	179508	3175	Soc. Dist. + Travel Ban	58298	375805
2020-09-13	182715	3207	Soc. Dist. + Travel Ban	57742	388934
2020-09-14	185927	3212	Soc. Dist. + Travel Ban	57275	401368
2020-09-15	189216	3289	Soc. Dist. + Travel Ban	56922	414630
2020-09-16	192578	3362	Soc. Dist. + Travel Ban	56889	428264
2020-09-17	196012	3434	Soc. Dist. + Travel Ban	56845	442763
2020-09-18	199499	3487	Soc. Dist. + Travel Ban	56420	456718
2020-09-19	203027	3528	Soc. Dist. + Travel Ban	56461	472268
2020-09-20	206635	3608	Soc. Dist. + Travel Ban	55877	487682
2020-09-21	210319	3684	Soc. Dist. + Travel Ban	55691	504353
2020-09-22	214079	3760	Soc. Dist. + Travel Ban	55524	519970
2020-09-23	217906	3827	Soc. Dist. + Travel Ban	55030	537804
2020-09-24	221763	3857	Soc. Dist. + Travel Ban	54945	555314
2020-09-25	225713	3950	Soc. Dist. + Travel Ban	54635	575383
2020-09-26	229803	4090	Soc. Dist. + Travel Ban	54395	594053
2020-09-27	233953	4150	Soc. Dist. + Travel Ban	54054	613675
2020-09-28	238170	4217	Soc. Dist. + Travel Ban	53690	633316
2020-09-29	242501	4331	Soc. Dist. + Travel Ban	53276	655802
2020-09-30	246957	4456	Soc. Dist. + Travel Ban	52943	677824
2020-10-01	251466	4509	Soc. Dist. + Travel Ban	52353	702921
2020-10-02	256043	4577	Soc. Dist. + Travel Ban	52329	725658
2020-10-03	260699	4656	Soc. Dist. + Travel Ban	51991	750348
2020-10-04	265487	4788	Soc. Dist. + Travel Ban	51622	776989
2020-10-05	270422	4935	Soc. Dist. + Travel Ban	51415	803327
2020-10-06	275474	5052	Soc. Dist. + Travel Ban	51042	830712
2020-10-07	280642	5168	Soc. Dist. + Travel Ban	50686	859103
2020-10-08	285952	5310	Soc. Dist. + Travel Ban	50406	888565
2020-10-09	291372	5420	Soc. Dist. + Travel Ban	50092	921147
2020-10-10	296995	5623	Soc. Dist. + Travel Ban	49643	952820
2020-10-11	302781	5786	Soc. Dist. + Travel Ban	49025	985866
2020-10-12	308696	5915	Soc. Dist. + Travel Ban	48418	1022576
2020-10-13	314764	6068	Soc. Dist. + Travel Ban	48228	1059323
2020-10-14	320939	6175	Soc. Dist. + Travel Ban	47697	1094849
2020-10-15	327346	6407	Soc. Dist. + Travel Ban	47602	1135833
2020-10-16	333855	6509	Soc. Dist. + Travel Ban	46820	1173642
2020-10-17	340596	6741	Soc. Dist. + Travel Ban	46861	1215657
2020-10-18	347531	6935	Soc. Dist. + Travel Ban	46358	1259449
2020-10-19	354621	7090	Soc. Dist. + Travel Ban	46163	1305005
2020-10-20	362067	7446	Soc. Dist. + Travel Ban	45592	1350601
2020-10-21	369625	7558	Soc. Dist. + Travel Ban	45349	1402047
2020-10-22	377360	7735	Soc. Dist. + Travel Ban	44700	1449802
2020-10-23	385307	7947	Soc. Dist. + Travel Ban	44589	1503938
2020-10-24	393536	8229	Soc. Dist. + Travel Ban	43939	1554272
2020-10-25	401999	8463	Soc. Dist. + Travel Ban	43667	1611941
2020-10-26	410730	8731	Soc. Dist. + Travel Ban	43434	1671738
2020-10-27	419705	8975	Soc. Dist. + Travel Ban	42882	1733216
2020-10-28	428942	9237	Soc. Dist. + Travel Ban	42468	1794669
2020-10-29	438440	9498	Soc. Dist. + Travel Ban	42165	1859952
2020-10-30	448263	9823	Soc. Dist. + Travel Ban	41569	1924296
2020-10-31	458384	10121	Soc. Dist. + Travel Ban	41239	1997791
2020-11-01	468755	10371	Soc. Dist. + Travel Ban	40679	2069648
2020-11-02	479476	10721	Soc. Dist. + Travel Ban	40606	2147543
2020-11-03	490598	11122	Soc. Dist. + Travel Ban	39744	2224648
2020-11-04	502013	11415	Soc. Dist. + Travel Ban	39372	2305379
