Dates	variable	value	upper_ci	color	type	State
2020-05-15	mod_2	4773	20127	Soc. Dist. + Travel Ban	solid	ap
2020-05-15	mod_3	8043	36537	No Intervention	solid	ap
2020-05-15	mod_4	2802	12120	Moderate return	solid	ap
2020-05-15	mod_5	2831	12245	Normal (pre-intervention)	solid	ap
2020-05-15	mod_6	2792	12010	Cautious return	solid	ap
2020-05-16	mod_2	5194	22554	Soc. Dist. + Travel Ban	solid	ap
2020-05-16	mod_3	9422	44985	No Intervention	solid	ap
2020-05-16	mod_4	2892	12671	Moderate return	solid	ap
2020-05-16	mod_5	2935	12935	Normal (pre-intervention)	solid	ap
2020-05-16	mod_6	2874	12663	Cautious return	solid	ap
2020-05-17	mod_2	5658	25246	Soc. Dist. + Travel Ban	solid	ap
2020-05-17	mod_3	11089	55517	No Intervention	solid	ap
2020-05-17	mod_4	2986	13275	Moderate return	solid	ap
2020-05-17	mod_5	3046	13625	Normal (pre-intervention)	solid	ap
2020-05-17	mod_6	2954	13169	Cautious return	solid	ap
2020-05-18	mod_2	6168	28436	Soc. Dist. + Travel Ban	solid	ap
2020-05-18	mod_3	13107	68640	No Intervention	solid	ap
2020-05-18	mod_4	3083	13896	Moderate return	solid	ap
2020-05-18	mod_5	3169	14415	Normal (pre-intervention)	solid	ap
2020-05-18	mod_6	3039	13732	Cautious return	solid	ap
2020-05-19	mod_2	6730	31758	Soc. Dist. + Travel Ban	solid	ap
2020-05-19	mod_3	15570	84925	No Intervention	solid	ap
2020-05-19	mod_4	3185	14656	Moderate return	solid	ap
2020-05-19	mod_5	3301	15301	Normal (pre-intervention)	solid	ap
2020-05-19	mod_6	3125	14380	Cautious return	solid	ap
2020-05-20	mod_2	7348	35821	Soc. Dist. + Travel Ban	solid	ap
2020-05-20	mod_3	18582	105277	No Intervention	solid	ap
2020-05-20	mod_4	3290	15416	Moderate return	solid	ap
2020-05-20	mod_5	3446	16327	Normal (pre-intervention)	solid	ap
2020-05-20	mod_6	3210	14995	Cautious return	solid	ap
2020-05-21	mod_2	8027	40066	Soc. Dist. + Travel Ban	solid	ap
2020-05-21	mod_3	22292	131200	No Intervention	solid	ap
2020-05-21	mod_4	3402	16204	Moderate return	solid	ap
2020-05-21	mod_5	3607	17378	Normal (pre-intervention)	solid	ap
2020-05-21	mod_6	3298	15686	Cautious return	solid	ap
2020-05-22	mod_2	8781	45077	Soc. Dist. + Travel Ban	solid	ap
2020-05-22	mod_3	26855	163266	No Intervention	solid	ap
2020-05-22	mod_4	3518	16986	Moderate return	solid	ap
2020-05-22	mod_5	3788	18588	Normal (pre-intervention)	solid	ap
2020-05-22	mod_6	3387	16248	Cautious return	solid	ap
2020-05-23	mod_2	9613	50855	Soc. Dist. + Travel Ban	solid	ap
2020-05-23	mod_3	32503	203421	No Intervention	solid	ap
2020-05-23	mod_4	3643	17951	Moderate return	solid	ap
2020-05-23	mod_5	3991	20070	Normal (pre-intervention)	solid	ap
2020-05-23	mod_6	3479	16964	Cautious return	solid	ap
2020-05-24	mod_2	10550	57237	Soc. Dist. + Travel Ban	solid	ap
2020-05-24	mod_3	39493	254245	No Intervention	solid	ap
2020-05-24	mod_4	3777	18945	Moderate return	solid	ap
2020-05-24	mod_5	4221	21702	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	3574	17730	Cautious return	solid	ap
2020-05-25	mod_2	11590	64464	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	48136	316066	No Intervention	solid	ap
2020-05-25	mod_4	3921	19936	Moderate return	solid	ap
2020-05-25	mod_5	4484	23601	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	3676	18558	Cautious return	solid	ap
2020-05-26	mod_2	12755	73009	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	58800	395827	No Intervention	solid	ap
2020-05-26	mod_4	4079	21142	Moderate return	solid	ap
2020-05-26	mod_5	4790	25798	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	3780	19338	Cautious return	solid	ap
2020-05-27	mod_2	14066	82158	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	71903	493412	No Intervention	solid	ap
2020-05-27	mod_4	4247	22447	Moderate return	solid	ap
2020-05-27	mod_5	5147	28539	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	3888	20283	Cautious return	solid	ap
2020-05-28	mod_2	15534	92853	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	87915	616215	No Intervention	solid	ap
2020-05-28	mod_4	4439	24035	Moderate return	solid	ap
2020-05-28	mod_5	5568	31822	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	4003	21284	Cautious return	solid	ap
2020-05-29	mod_2	17194	104981	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	107351	769410	No Intervention	solid	ap
2020-05-29	mod_4	4650	25617	Moderate return	solid	ap
2020-05-29	mod_5	6077	35616	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	4127	22044	Cautious return	solid	ap
2020-05-30	mod_2	19076	119048	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	130773	958264	No Intervention	solid	ap
2020-05-30	mod_4	4886	27425	Moderate return	solid	ap
2020-05-30	mod_5	6695	40493	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	4257	23075	Cautious return	solid	ap
2020-05-31	mod_2	21206	134954	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	158772	1193316	No Intervention	solid	ap
2020-05-31	mod_4	5144	29548	Moderate return	solid	ap
2020-05-31	mod_5	7465	46482	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	4393	24302	Cautious return	solid	ap
2020-06-01	mod_2	23619	152551	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	191966	1482975	No Intervention	solid	ap
2020-06-01	mod_4	5444	32037	Moderate return	solid	ap
2020-06-01	mod_5	8418	54104	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	4543	25470	Cautious return	solid	ap
2020-06-02	mod_2	26360	172613	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	230926	1836438	No Intervention	solid	ap
2020-06-02	mod_4	5780	34729	Moderate return	solid	ap
2020-06-02	mod_5	9583	63286	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	4697	26813	Cautious return	solid	ap
2020-06-03	mod_2	29464	195728	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	276269	2263100	No Intervention	solid	ap
2020-06-03	mod_4	6151	37540	Moderate return	solid	ap
2020-06-03	mod_5	11016	74306	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	4858	28206	Cautious return	solid	ap
2020-06-04	mod_2	32984	221391	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	328523	2785895	No Intervention	solid	ap
2020-06-04	mod_4	6565	40851	Moderate return	solid	ap
2020-06-04	mod_5	12786	88545	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	5029	29553	Cautious return	solid	ap
2020-06-05	mod_2	36981	251433	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	388124	3411102	No Intervention	solid	ap
2020-06-05	mod_4	7032	44661	Moderate return	solid	ap
2020-06-05	mod_5	14972	105708	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	5212	31139	Cautious return	solid	ap
2020-06-06	mod_2	41515	284410	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	455529	4146245	No Intervention	solid	ap
2020-06-06	mod_4	7553	48955	Moderate return	solid	ap
2020-06-06	mod_5	17685	126166	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	5406	32874	Cautious return	solid	ap
2020-06-07	mod_2	46645	322450	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	531093	5001526	No Intervention	solid	ap
2020-06-07	mod_4	8144	53688	Moderate return	solid	ap
2020-06-07	mod_5	21048	151490	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	5612	34496	Cautious return	solid	ap
2020-06-08	mod_2	52435	367201	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	615109	5983413	No Intervention	solid	ap
2020-06-08	mod_4	8812	58926	Moderate return	solid	ap
2020-06-08	mod_5	25219	182897	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	5831	36268	Cautious return	solid	ap
2020-06-09	mod_2	58950	415469	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	707708	7057851	No Intervention	solid	ap
2020-06-09	mod_4	9566	65020	Moderate return	solid	ap
2020-06-09	mod_5	30352	220534	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	6068	38278	Cautious return	solid	ap
2020-06-10	mod_2	66305	471094	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	808974	8227446	No Intervention	solid	ap
2020-06-10	mod_4	10418	71809	Moderate return	solid	ap
2020-06-10	mod_5	36681	267846	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	6318	40465	Cautious return	solid	ap
2020-06-11	mod_2	74518	534654	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	918936	9481457	No Intervention	solid	ap
2020-06-11	mod_4	11387	79253	Moderate return	solid	ap
2020-06-11	mod_5	44405	325326	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	6588	42835	Cautious return	solid	ap
2020-06-12	mod_2	83703	606496	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	1037549	10764810	No Intervention	solid	ap
2020-06-12	mod_4	12490	87505	Moderate return	solid	ap
2020-06-12	mod_5	53786	397184	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	6880	45172	Cautious return	solid	ap
2020-06-13	mod_2	93934	686049	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	1164650	12074243	No Intervention	solid	ap
2020-06-13	mod_4	13747	97050	Moderate return	solid	ap
2020-06-13	mod_5	65092	482273	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	7192	47848	Cautious return	solid	ap
2020-06-14	mod_2	105296	777352	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	1300011	13425634	No Intervention	solid	ap
2020-06-14	mod_4	15175	107752	Moderate return	solid	ap
2020-06-14	mod_5	78587	587581	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	7530	50487	Cautious return	solid	ap
2020-06-15	mod_2	117870	880364	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	1443379	14744982	No Intervention	solid	ap
2020-06-15	mod_4	16803	119768	Moderate return	solid	ap
2020-06-15	mod_5	94567	716139	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	7891	53460	Cautious return	solid	ap
2020-06-16	mod_2	131738	997534	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	1594401	16102577	No Intervention	solid	ap
2020-06-16	mod_4	18653	133090	Moderate return	solid	ap
2020-06-16	mod_5	113300	871902	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	8279	56278	Cautious return	solid	ap
2020-06-17	mod_2	146950	1127316	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	1752625	17488921	No Intervention	solid	ap
2020-06-17	mod_4	20749	147876	Moderate return	solid	ap
2020-06-17	mod_5	135087	1057657	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	8701	59710	Cautious return	solid	ap
2020-06-18	mod_2	163607	1277362	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	1917738	18814229	No Intervention	solid	ap
2020-06-18	mod_4	23136	163934	Moderate return	solid	ap
2020-06-18	mod_5	160150	1284745	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	9160	63289	Cautious return	solid	ap
2020-06-19	mod_2	181759	1439399	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	2089231	20116667	No Intervention	solid	ap
2020-06-19	mod_4	25844	182664	Moderate return	solid	ap
2020-06-19	mod_5	188720	1561169	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	9652	66757	Cautious return	solid	ap
2020-06-20	mod_2	201488	1630352	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	2266666	21412749	No Intervention	solid	ap
2020-06-20	mod_4	28905	204694	Moderate return	solid	ap
2020-06-20	mod_5	221000	1896265	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	10189	71009	Cautious return	solid	ap
2020-06-21	mod_2	222822	1841483	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	2449482	22623040	No Intervention	solid	ap
2020-06-21	mod_4	32348	227776	Moderate return	solid	ap
2020-06-21	mod_5	257156	2281451	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	10764	75484	Cautious return	solid	ap
2020-06-22	mod_2	245785	2077174	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	2637239	23786971	No Intervention	solid	ap
2020-06-22	mod_4	36221	254835	Moderate return	solid	ap
2020-06-22	mod_5	297327	2754279	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	11393	79892	Cautious return	solid	ap
2020-06-23	mod_2	270489	2327796	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	2829354	24837361	No Intervention	solid	ap
2020-06-23	mod_4	40555	285302	Moderate return	solid	ap
2020-06-23	mod_5	341581	3299687	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	12075	85057	Cautious return	solid	ap
2020-06-24	mod_2	296901	2620271	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	3025419	25862476	No Intervention	solid	ap
2020-06-24	mod_4	45406	317833	Moderate return	solid	ap
2020-06-24	mod_5	389971	3951939	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	12814	89742	Cautious return	solid	ap
2020-06-25	mod_2	325093	2936834	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	3224968	26777522	No Intervention	solid	ap
2020-06-25	mod_4	50805	356271	Moderate return	solid	ap
2020-06-25	mod_5	442536	4674736	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	13617	95915	Cautious return	solid	ap
2020-06-26	mod_2	355058	3282040	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	3427513	27664494	No Intervention	solid	ap
2020-06-26	mod_4	56788	398548	Moderate return	solid	ap
2020-06-26	mod_5	499242	5500191	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	14485	101397	Cautious return	solid	ap
2020-06-27	mod_2	386844	3670081	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	3632552	28447702	No Intervention	solid	ap
2020-06-27	mod_4	63395	446383	Moderate return	solid	ap
2020-06-27	mod_5	560021	6435498	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	15435	108146	Cautious return	solid	ap
2020-06-28	mod_2	420440	4082813	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	3839658	29185113	No Intervention	solid	ap
2020-06-28	mod_4	70680	499256	Moderate return	solid	ap
2020-06-28	mod_5	624871	7433514	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	16463	114731	Cautious return	solid	ap
2020-06-29	mod_2	455827	4549799	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	4048451	29867789	No Intervention	solid	ap
2020-06-29	mod_4	78683	556905	Moderate return	solid	ap
2020-06-29	mod_5	693656	8495406	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	17579	122099	Cautious return	solid	ap
2020-06-30	mod_2	493028	5024158	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	4258475	30455959	No Intervention	solid	ap
2020-06-30	mod_4	87447	622114	Moderate return	solid	ap
2020-06-30	mod_5	766247	9537644	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	18782	130240	Cautious return	solid	ap
2020-07-01	mod_2	532013	5535343	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	4469334	31009590	No Intervention	solid	ap
2020-07-01	mod_4	96989	695799	Moderate return	solid	ap
2020-07-01	mod_5	842526	10659588	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	20081	138288	Cautious return	solid	ap
2020-07-02	mod_2	572790	6084831	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	4680675	31486600	No Intervention	solid	ap
2020-07-02	mod_4	107351	778594	Moderate return	solid	ap
2020-07-02	mod_5	922326	11755968	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	21489	147382	Cautious return	solid	ap
2020-07-03	mod_2	615309	6655798	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	4892168	31936764	No Intervention	solid	ap
2020-07-03	mod_4	118570	871854	Moderate return	solid	ap
2020-07-03	mod_5	1005435	12881501	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	23003	156648	Cautious return	solid	ap
2020-07-04	mod_2	659573	7237862	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	5103406	32355675	No Intervention	solid	ap
2020-07-04	mod_4	130659	972391	Moderate return	solid	ap
2020-07-04	mod_5	1091725	14024922	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	24634	166795	Cautious return	solid	ap
2020-07-05	mod_2	705506	7847248	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	5314243	32708323	No Intervention	solid	ap
2020-07-05	mod_4	143679	1084950	Moderate return	solid	ap
2020-07-05	mod_5	1180910	15189595	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	26394	178134	Cautious return	solid	ap
2020-07-06	mod_2	753066	8447918	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	5524201	33030245	No Intervention	solid	ap
2020-07-06	mod_4	157638	1214815	Moderate return	solid	ap
2020-07-06	mod_5	1272839	16357039	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	28290	188223	Cautious return	solid	ap
2020-07-07	mod_2	802314	9102586	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	5733128	33307837	No Intervention	solid	ap
2020-07-07	mod_4	172535	1353935	Moderate return	solid	ap
2020-07-07	mod_5	1367233	17494629	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	30322	201667	Cautious return	solid	ap
2020-07-08	mod_2	853068	9782342	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	5940712	33588131	No Intervention	solid	ap
2020-07-08	mod_4	188397	1514173	Moderate return	solid	ap
2020-07-08	mod_5	1463857	18628997	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	32502	214656	Cautious return	solid	ap
2020-07-09	mod_2	905380	10450622	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	6146833	33832436	No Intervention	solid	ap
2020-07-09	mod_4	205238	1686819	Moderate return	solid	ap
2020-07-09	mod_5	1562469	19782464	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	34839	228136	Cautious return	solid	ap
2020-07-10	mod_2	959111	11109905	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	6351166	34047615	No Intervention	solid	ap
2020-07-10	mod_4	223066	1881279	Moderate return	solid	ap
2020-07-10	mod_5	1662809	20866279	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	37325	243500	Cautious return	solid	ap
2020-07-11	mod_2	1014235	11810872	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	6553546	34242739	No Intervention	solid	ap
2020-07-11	mod_4	241893	2091425	Moderate return	solid	ap
2020-07-11	mod_5	1764683	21939159	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	39983	258568	Cautious return	solid	ap
2020-07-12	mod_2	1070671	12517380	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	6753762	34404563	No Intervention	solid	ap
2020-07-12	mod_4	261677	2321645	Moderate return	solid	ap
2020-07-12	mod_5	1867775	22946245	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	42813	277049	Cautious return	solid	ap
2020-07-13	mod_2	1128441	13240215	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	6951691	34571122	No Intervention	solid	ap
2020-07-13	mod_4	282458	2590206	Moderate return	solid	ap
2020-07-13	mod_5	1971898	23900586	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	45821	294646	Cautious return	solid	ap
2020-07-14	mod_2	1187463	13944297	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	7147229	34719794	No Intervention	solid	ap
2020-07-14	mod_4	304189	2859143	Moderate return	solid	ap
2020-07-14	mod_5	2076821	24829983	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	49027	313411	Cautious return	solid	ap
2020-07-15	mod_2	1247601	14675752	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	7340238	34844101	No Intervention	solid	ap
2020-07-15	mod_4	326884	3172601	Moderate return	solid	ap
2020-07-15	mod_5	2182352	25682806	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	52422	333446	Cautious return	solid	ap
2020-07-16	mod_2	1308853	15387986	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	7530543	34957441	No Intervention	solid	ap
2020-07-16	mod_4	350515	3501961	Moderate return	solid	ap
2020-07-16	mod_5	2288257	26476185	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	56005	355106	Cautious return	solid	ap
2020-07-17	mod_2	1371070	16065734	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	7718112	35074141	No Intervention	solid	ap
2020-07-17	mod_4	375074	3860715	Moderate return	solid	ap
2020-07-17	mod_5	2394364	27222073	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	59803	379619	Cautious return	solid	ap
2020-07-18	mod_2	1434231	16778308	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	7902726	35157803	No Intervention	solid	ap
