date	value	incidence	scenario	lower_ci	upper_ci
2021-08-29	1004398	NA	Observed	NA	NA
2021-08-30	1004420	22	Observed	NA	NA
2021-08-31	1004451	31	Observed	NA	NA
2021-09-01	1004482	31	Observed	NA	NA
2021-09-02	1004528	46	Observed	NA	NA
2021-09-03	1004565	37	Observed	NA	NA
2021-09-04	1004611	46	Observed	NA	NA
2021-09-05	1004635	24	Observed	NA	NA
2021-09-06	1004668	33	Observed	NA	NA
2021-09-07	1004724	56	Observed	NA	NA
2021-09-08	1004772	48	Observed	NA	NA
2021-09-09	1004797	25	Observed	NA	NA
2021-09-10	1004820	23	Observed	NA	NA
2021-09-11	1004844	24	Observed	NA	NA
2021-09-12	1004864	20	Observed	NA	NA
2021-09-13	1004902	38	Observed	NA	NA
2021-09-14	1004937	35	Observed	NA	NA
2021-09-15	1004957	20	Observed	NA	NA
2021-09-16	1004988	31	Observed	NA	NA
2021-09-17	1005014	26	Observed	NA	NA
2021-09-18	1005042	28	Observed	NA	NA
2021-09-19	1005056	14	Observed	NA	NA
2021-09-20	1005094	38	Observed	NA	NA
2021-09-21	1005120	26	Observed	NA	NA
2021-09-22	1005146	26	Observed	NA	NA
2021-09-23	1005176	30	Observed	NA	NA
2021-09-24	1005202	26	Observed	NA	NA
2021-09-25	1005229	27	Observed	NA	NA
2021-09-26	1005242	13	Observed	NA	NA
2021-09-27	1005269	27	Observed	NA	NA
2021-09-28	1005295	26	Observed	NA	NA
2021-09-29	1005325	30	Observed	NA	NA
2021-09-30	1005357	32	Observed	NA	NA
2021-10-01	1005379	22	Observed	NA	NA
2021-10-02	1005387	8	Observed	NA	NA
2021-10-03	1005402	15	Observed	NA	NA
2021-10-04	1005412	10	Observed	NA	NA
2021-10-05	1005425	13	Observed	NA	NA
2021-10-06	1005440	15	Observed	NA	NA
2021-10-07	1005464	24	Observed	NA	NA
2021-10-08	1005485	21	Observed	NA	NA
2021-10-09	1005511	26	Observed	NA	NA
2021-10-10	1005530	19	Observed	NA	NA
2021-10-11	1005556	NA	No intervention	963752	1048605
2021-10-12	1005559	3	No intervention	957794	1055260
2021-10-13	1005583	24	No intervention	952434	1061046
2021-10-14	1005601	18	No intervention	947718	1066080
2021-10-15	1005625	24	No intervention	943310	1070990
2021-10-16	1005656	31	No intervention	939226	1075794
2021-10-17	1005716	60	No intervention	935329	1080043
2021-10-18	1005757	41	No intervention	931706	1084209
2021-10-19	1005825	68	No intervention	928620	1088633
2021-10-20	1005888	63	No intervention	925057	1092187
2021-10-21	1005987	99	No intervention	922177	1096177
2021-10-22	1006110	123	No intervention	918656	1100204
2021-10-23	1006234	124	No intervention	916163	1103781
2021-10-24	1006346	112	No intervention	912886	1107270
2021-10-25	1006493	147	No intervention	910328	1111374
2021-10-26	1006670	177	No intervention	908221	1114744
2021-10-27	1006834	164	No intervention	905080	1118710
2021-10-28	1007075	241	No intervention	902934	1122264
2021-10-29	1007291	216	No intervention	899994	1126668
