date	value	incidence	scenario	lower_ci	upper_ci
2021-08-29	52871	NA	Observed	NA	NA
2021-08-30	52961	90	Observed	NA	NA
2021-08-31	53032	71	Observed	NA	NA
2021-09-01	53103	71	Observed	NA	NA
2021-09-02	53157	54	Observed	NA	NA
2021-09-03	53218	61	Observed	NA	NA
2021-09-04	53303	85	Observed	NA	NA
2021-09-05	53339	36	Observed	NA	NA
2021-09-06	53409	70	Observed	NA	NA
2021-09-07	53475	66	Observed	NA	NA
2021-09-08	53552	77	Observed	NA	NA
2021-09-09	53605	53	Observed	NA	NA
2021-09-10	53664	59	Observed	NA	NA
2021-09-11	53711	47	Observed	NA	NA
2021-09-12	53733	22	Observed	NA	NA
2021-09-13	53808	75	Observed	NA	NA
2021-09-14	53873	65	Observed	NA	NA
2021-09-15	53944	71	Observed	NA	NA
2021-09-16	53991	47	Observed	NA	NA
2021-09-17	54029	38	Observed	NA	NA
2021-09-18	54061	32	Observed	NA	NA
2021-09-19	54071	10	Observed	NA	NA
2021-09-20	54127	56	Observed	NA	NA
2021-09-21	54191	64	Observed	NA	NA
2021-09-22	54242	51	Observed	NA	NA
2021-09-23	54286	44	Observed	NA	NA
2021-09-24	54317	31	Observed	NA	NA
2021-09-25	54350	33	Observed	NA	NA
2021-09-26	54353	3	Observed	NA	NA
2021-09-27	54396	43	Observed	NA	NA
2021-09-28	54445	49	Observed	NA	NA
2021-09-29	54573	128	Observed	NA	NA
2021-09-30	54627	54	Observed	NA	NA
2021-10-01	54681	54	Observed	NA	NA
2021-10-02	54694	13	Observed	NA	NA
2021-10-03	54726	32	Observed	NA	NA
2021-10-04	54753	27	Observed	NA	NA
2021-10-05	54772	19	Observed	NA	NA
2021-10-06	54813	41	Observed	NA	NA
2021-10-07	54845	32	Observed	NA	NA
2021-10-08	54866	21	Observed	NA	NA
2021-10-09	54882	16	Observed	NA	NA
2021-10-10	54901	19	Observed	NA	NA
2021-10-11	54918	NA	No intervention	52430	57491
2021-10-12	54934	16	No intervention	52067	57911
2021-10-13	54950	16	No intervention	51735	58286
2021-10-14	54964	14	No intervention	51446	58661
2021-10-15	54978	14	No intervention	51168	58961
2021-10-16	54993	15	No intervention	50924	59281
2021-10-17	55006	13	No intervention	50700	59544
2021-10-18	55022	16	No intervention	50477	59853
2021-10-19	55040	18	No intervention	50269	60114
2021-10-20	55056	16	No intervention	50074	60372
2021-10-21	55071	15	No intervention	49909	60611
2021-10-22	55086	15	No intervention	49728	60814
2021-10-23	55101	15	No intervention	49525	61053
2021-10-24	55116	15	No intervention	49388	61276
2021-10-25	55132	16	No intervention	49222	61504
2021-10-26	55149	17	No intervention	49075	61712
2021-10-27	55167	18	No intervention	48967	61935
2021-10-28	55180	13	No intervention	48823	62129
2021-10-29	55195	15	No intervention	48695	62332
2021-10-30	55211	16	No intervention	48546	62544
2021-10-31	55227	16	No intervention	48459	62717
2021-11-01	55241	14	No intervention	48296	62897
2021-11-02	55255	14	No intervention	48179	63096
2021-11-03	55271	16	No intervention	48059	63252
2021-11-04	55288	17	No intervention	47964	63456
2021-11-05	55302	14	No intervention	47817	63667
2021-11-06	55319	17	No intervention	47704	63827
2021-11-07	55333	14	No intervention	47606	64010
2021-11-08	55347	14	No intervention	47486	64181
2021-11-09	55360	13	No intervention	47388	64372
2021-11-10	55376	16	No intervention	47293	64525
2021-11-11	55386	10	No intervention	47167	64668
2021-11-12	55401	15	No intervention	47069	64872
2021-11-13	55415	14	No intervention	46975	65017
2021-11-14	55431	16	No intervention	46895	65165
2021-11-15	55448	17	No intervention	46808	65340
2021-11-16	55465	17	No intervention	46693	65508
2021-11-17	55481	16	No intervention	46603	65692
2021-11-18	55499	18	No intervention	46505	65837
2021-11-19	55515	16	No intervention	46423	66016
2021-11-20	55532	17	No intervention	46333	66191
2021-11-21	55547	15	No intervention	46252	66330
2021-11-22	55562	15	No intervention	46176	66500
2021-11-23	55580	18	No intervention	46078	66654
2021-11-24	55598	18	No intervention	45982	66825
2021-11-25	55615	17	No intervention	45904	66980
2021-11-26	55631	16	No intervention	45830	67146
2021-11-27	55649	18	No intervention	45746	67275
2021-11-28	55665	16	No intervention	45678	67453
2021-11-29	55684	19	No intervention	45586	67625
2021-11-30	55703	19	No intervention	45492	67783
2021-12-01	55722	19	No intervention	45418	67939
2021-12-02	55737	15	No intervention	45337	68106
2021-12-03	55753	16	No intervention	45282	68229
2021-12-04	55767	14	No intervention	45183	68393
2021-12-05	55782	15	No intervention	45104	68546
2021-12-06	55800	18	No intervention	45035	68706
2021-12-07	55817	17	No intervention	44964	68848
2021-12-08	55835	18	No intervention	44891	68978
2021-12-09	55853	18	No intervention	44830	69205
2021-12-10	55869	16	No intervention	44749	69310
2021-12-11	55887	18	No intervention	44659	69492
2021-12-12	55907	20	No intervention	44610	69666
2021-12-13	55924	17	No intervention	44564	69805
2021-12-14	55943	19	No intervention	44482	69945
2021-12-15	55962	19	No intervention	44408	70155
2021-12-16	55980	18	No intervention	44334	70284
2021-12-17	56001	21	No intervention	44290	70453
2021-12-18	56021	20	No intervention	44202	70607
2021-12-19	56038	17	No intervention	44117	70768
2021-12-20	56062	24	No intervention	44078	70966
2021-12-21	56081	19	No intervention	44006	71125
2021-12-22	56103	22	No intervention	43942	71304
2021-12-23	56124	21	No intervention	43848	71465
2021-12-24	56146	22	No intervention	43825	71600
2021-12-25	56167	21	No intervention	43746	71800
2021-12-26	56191	24	No intervention	43663	71993
2021-12-27	56212	21	No intervention	43587	72190
2021-12-28	56237	25	No intervention	43540	72370
2021-12-29	56261	24	No intervention	43454	72503
2021-12-30	56285	24	No intervention	43415	72716
2021-12-31	56308	23	No intervention	43361	72913
2022-01-01	56331	23	No intervention	43279	73158
2022-01-02	56356	25	No intervention	43247	73363
2022-01-03	56378	22	No intervention	43179	73532
2022-01-04	56400	22	No intervention	43112	73694
2022-01-05	56424	24	No intervention	43071	73856
2022-01-06	56450	26	No intervention	43003	74057
2022-01-07	56475	25	No intervention	42918	74255
2022-01-08	56501	26	No intervention	42892	74465
2022-01-09	56529	28	No intervention	42810	74622
2022-01-10	56556	27	No intervention	42775	74892
2022-01-11	56583	27	No intervention	42698	75075
2022-01-12	56609	26	No intervention	42639	75244
2022-01-13	56640	31	No intervention	42565	75400
2022-01-14	56670	30	No intervention	42512	75637
2022-01-15	56701	31	No intervention	42436	75921
2022-01-16	56736	35	No intervention	42420	76047
2022-01-17	56767	31	No intervention	42369	76233
2022-01-18	56800	33	No intervention	42276	76484
2022-01-19	56831	31	No intervention	42237	76722
2022-01-20	56863	32	No intervention	42139	76927
2022-01-21	56897	34	No intervention	42112	77207
2022-01-22	56931	34	No intervention	42069	77440
2022-01-23	56965	34	No intervention	42015	77630
2022-01-24	57000	35	No intervention	41956	77887
2022-01-25	57037	37	No intervention	41881	78172
2022-01-26	57075	38	No intervention	41826	78393
2022-01-27	57111	36	No intervention	41789	78662
2022-01-28	57147	36	No intervention	41708	78873
2022-01-29	57184	37	No intervention	41642	79144
2022-01-30	57224	40	No intervention	41592	79394
2022-01-31	57264	40	No intervention	41545	79702
2022-02-01	57304	40	No intervention	41456	79940
2022-02-02	57343	39	No intervention	41388	80166
2022-02-03	57385	42	No intervention	41357	80475
2022-02-04	57429	44	No intervention	41335	80715
2022-02-05	57473	44	No intervention	41268	81002
2022-02-06	57515	42	No intervention	41216	81260
2022-02-07	57562	47	No intervention	41184	81500
2022-02-08	57609	47	No intervention	41120	81857
2022-02-09	57653	44	No intervention	41066	82090
2022-02-10	57702	49	No intervention	40994	82414
2022-02-11	57747	45	No intervention	40986	82780
2022-02-12	57795	48	No intervention	40926	83080
2022-02-13	57844	49	No intervention	40877	83335
2022-02-14	57894	50	No intervention	40830	83620
2022-02-15	57944	50	No intervention	40793	83944
2022-02-16	57994	50	No intervention	40741	84228
2022-02-17	58048	54	No intervention	40707	84540
2022-02-18	58100	52	No intervention	40645	84858
2022-02-19	58154	54	No intervention	40623	85165
2022-02-20	58207	53	No intervention	40536	85504
2022-02-21	58262	55	No intervention	40508	85830
2022-02-22	58319	57	No intervention	40463	86078
2022-02-23	58376	57	No intervention	40392	86550
2022-02-24	58434	58	No intervention	40397	86885
2022-02-25	58496	62	No intervention	40364	87246
2022-02-26	58557	61	No intervention	40263	87635
2022-02-27	58619	62	No intervention	40234	87980
2022-02-28	58681	62	No intervention	40199	88428
2022-03-01	58745	64	No intervention	40124	88879
2022-03-02	58807	62	No intervention	40089	89302
2022-03-03	58873	66	No intervention	40048	89611
2022-03-04	58939	66	No intervention	39994	90000
2022-03-05	59002	63	No intervention	39956	90401
2022-03-06	59072	70	No intervention	39924	90942
2022-03-07	59139	67	No intervention	39883	91329
2022-03-08	59208	69	No intervention	39836	91745
2022-03-09	59279	71	No intervention	39778	92197
2022-03-10	59349	70	No intervention	39769	92723
2022-03-11	59421	72	No intervention	39756	93260
2022-03-12	59496	75	No intervention	39707	93688
