place,r,lower,upper
Andhra Pradesh,1.3405963811515074,1.2208940637216705,1.4658391384598133
Assam,1.361839339749927,1.119155819398343,1.628118784513692
Bihar,0.7759364885115083,0.682108167506809,0.8758342876948355
Chhattisgarh,0.9349514483416836,0.8823175478005958,0.989089835634003
Delhi,1.3565179999343668,1.2748935801954253,1.4406452746407068
Gujarat,1.3616292059529955,1.303393939600817,1.4211213647349576
Haryana,1.455735999887964,1.3561887008769677,1.5587726231360166
India,1.1663923453355873,1.158179216892511,1.1746341054622043
Jammu and Kashmir,1.1002977873151336,0.9974783122122138,1.2080911226674382
Jharkhand,1.1626501460232723,1.0232190781867005,1.310876722451591
Karnataka,1.1032046547293448,1.0581987534712074,1.149136372092769
Kerala,0.8120357067874003,0.7999259579498463,0.8242353619798962
Madhya Pradesh,1.2872624483057726,1.2269519369299824,1.3490009468653512
Maharashtra,1.4093563960952058,1.395489094768279,1.4232913672276475
Odisha,1.169823646318479,1.059102401689954,1.285978987083864
Punjab,1.5655407265574077,1.5082162410263302,1.6239233226231387
Rajasthan,1.2359710063313816,1.1387705541242543,1.3371112087464825
Tamil Nadu,1.026816373906608,0.9857255388753678,1.0687345945617894
Telangana,1.1668756065109285,1.0940537342233152,1.242017864130869
Uttar Pradesh,1.043783948302082,0.959398674281036,1.1316942657415694
West Bengal,1.0992433410477904,1.0317466676751315,1.168848994698969
