date	value	incidence	scenario	lower_ci	upper_ci
2020-05-19	1317	NA	Observed	NA	NA
2020-05-20	1390	73	Observed	NA	NA
2020-05-21	1449	59	Observed	NA	NA
2020-05-22	1489	40	Observed	NA	NA
2020-05-23	1569	80	Observed	NA	NA
2020-05-24	1621	52	Observed	NA	NA
2020-05-25	1668	47	Observed	NA	NA
2020-05-26	1759	91	Observed	NA	NA
2020-05-27	1921	162	Observed	NA	NA
2020-05-28	2036	115	Observed	NA	NA
2020-05-29	2164	128	Observed	NA	NA
2020-05-30	2341	177	Observed	NA	NA
2020-05-31	2446	105	Observed	NA	NA
2020-06-01	2601	155	Observed	NA	NA
2020-06-02	2718	117	Observed	NA	NA
2020-06-03	2857	139	Observed	NA	NA
2020-06-04	3142	285	Observed	NA	NA
2020-06-05	3324	182	Observed	NA	NA
2020-06-06	3467	143	Observed	NA	NA
2020-06-07	4087	620	Observed	NA	NA
2020-06-08	4285	198	Observed	NA	NA
2020-06-09	4346	61	Observed	NA	NA
2020-06-10	4507	161	Observed	NA	NA
2020-06-11	4574	67	Observed	NA	NA
2020-06-12	4730	156	Observed	NA	NA
2020-06-13	4878	148	Observed	NA	NA
2020-06-14	5041	163	Observed	NA	NA
2020-06-15	5220	179	Observed	NA	NA
2020-06-16	5298	78	Observed	NA	NA
2020-06-17	5406	108	Observed	NA	NA
2020-06-18	5555	149	Observed	NA	NA
2020-06-19	5680	125	Observed	NA	NA
2020-06-20	5834	154	Observed	NA	NA
2020-06-21	5956	122	Observed	NA	NA
2020-06-22	6088	132	Observed	NA	NA
2020-06-23	6236	148	Observed	NA	NA
2020-06-24	6422	186	Observed	NA	NA
2020-06-25	6549	127	Observed	NA	NA
2020-06-26	6762	213	Observed	NA	NA
2020-06-27	6966	204	Observed	NA	NA
2020-06-28	7093	127	Observed	NA	NA
2020-06-29	7237	144	Observed	NA	NA
2020-06-30	7497	260	Observed	NA	NA
2020-07-01	7695	198	Observed	NA	NA
2020-07-02	7849	154	Observed	NA	NA
2020-07-03	8093	NA	Soc. Dist. + Travel Ban	4823	12016
2020-07-04	8265	172	Soc. Dist. + Travel Ban	4514	12898
2020-07-05	8445	180	Soc. Dist. + Travel Ban	4244	13755
2020-07-06	8625	180	Soc. Dist. + Travel Ban	3991	14576
2020-07-07	8807	182	Soc. Dist. + Travel Ban	3812	15390
2020-07-08	8987	180	Soc. Dist. + Travel Ban	3626	16181
2020-07-09	9171	184	Soc. Dist. + Travel Ban	3484	16962
2020-07-10	9361	190	Soc. Dist. + Travel Ban	3344	17772
2020-07-11	9556	195	Soc. Dist. + Travel Ban	3209	18552
2020-07-12	9749	193	Soc. Dist. + Travel Ban	3105	19336
2020-07-13	9944	195	Soc. Dist. + Travel Ban	2981	20182
2020-07-14	10142	198	Soc. Dist. + Travel Ban	2874	21017
2020-07-15	10346	204	Soc. Dist. + Travel Ban	2784	21843
2020-07-16	10551	205	Soc. Dist. + Travel Ban	2693	22699
2020-07-17	10756	205	Soc. Dist. + Travel Ban	2592	23570
2020-07-18	10968	212	Soc. Dist. + Travel Ban	2536	24479
2020-07-19	11186	218	Soc. Dist. + Travel Ban	2464	25424
2020-07-20	11406	220	Soc. Dist. + Travel Ban	2396	26340
2020-07-21	11631	225	Soc. Dist. + Travel Ban	2325	27319
2020-07-22	11855	224	Soc. Dist. + Travel Ban	2272	28268
2020-07-23	12084	229	Soc. Dist. + Travel Ban	2211	29218
2020-07-24	12323	239	Soc. Dist. + Travel Ban	2171	30242
2020-07-25	12559	236	Soc. Dist. + Travel Ban	2152	31309
2020-07-26	12804	245	Soc. Dist. + Travel Ban	2137	32448
2020-07-27	13055	251	Soc. Dist. + Travel Ban	2096	33540
2020-07-28	13302	247	Soc. Dist. + Travel Ban	2069	34720
2020-07-29	13558	256	Soc. Dist. + Travel Ban	2025	35925
2020-07-30	13824	266	Soc. Dist. + Travel Ban	2001	37171
2020-07-31	14089	265	Soc. Dist. + Travel Ban	1977	38351
2020-08-01	14362	273	Soc. Dist. + Travel Ban	1948	39701
2020-08-02	14641	279	Soc. Dist. + Travel Ban	1903	41056
2020-08-03	14923	282	Soc. Dist. + Travel Ban	1905	42415
2020-08-04	15214	291	Soc. Dist. + Travel Ban	1851	43870
2020-08-05	15512	298	Soc. Dist. + Travel Ban	1822	45465
2020-08-06	15813	301	Soc. Dist. + Travel Ban	1804	46955
2020-08-07	16123	310	Soc. Dist. + Travel Ban	1764	48598
2020-08-08	16440	317	Soc. Dist. + Travel Ban	1744	50202
2020-08-09	16765	325	Soc. Dist. + Travel Ban	1729	51957
2020-08-10	17090	325	Soc. Dist. + Travel Ban	1657	53648
