place,r,lower,upper,.groups
Andhra Pradesh,0.7990081172050102,0.7603356180752777,0.8386271838026861,drop_last
Assam,0.7080169418226875,0.6330908326634866,0.7870846670628354,drop_last
Bihar,0.9347958294604027,0.8991883056593704,0.9710867436042117,drop_last
Chhattisgarh,0.8256576310552247,0.8036024880296888,0.8480073257314844,drop_last
Delhi,0.6148637253199644,0.5948910617229441,0.6351625802698313,drop_last
Gujarat,0.8399481312435572,0.8150381574159515,0.8652282115247829,drop_last
Haryana,0.618791449793681,0.5917065918170428,0.6464755244995044,drop_last
India,0.8533809925102974,0.8482060560718511,0.8585714665441341,drop_last
Jammu and Kashmir,0.8004163026368037,0.7558183147544235,0.846277216498467,drop_last
Jharkhand,0.9324415533965484,0.8728085182872294,0.9940192501898806,drop_last
Karnataka,0.8263611382268174,0.80217104216684465,0.8509062569847701,drop_last
Kerala,0.9451625407433467,0.9333436285887686,0.9570548515579612,drop_last
Madhya Pradesh,0.8748321060242993,0.8499800442605219,0.9000376632197913,drop_last
Maharashtra,0.8989723833455204,0.8850923730463058,0.9129589362707132,drop_last
Odisha,0.8638610459196024,0.8203425144245367,0.908489329211453,drop_last
Punjab,0.7733346866487231,0.7347536691850715,0.8128915361538301,drop_last
Rajasthan,0.7898982325903141,0.7659148472857709,0.8142472000465448,drop_last
Tamil Nadu,0.9092435968464317,0.8842166099079897,0.9346150553129675,drop_last
Telangana,0.8093858507528288,0.7754469544967454,0.8440447244461347,drop_last
Uttar Pradesh,NA,NA,NA,drop_last
West Bengal,0.7027880573928089,0.685922436317506,0.7198561710405416,drop_last
