place,r,lower,upper
Andaman and Nicobar Islands,0.8537832931651993,0.7466042691934505,0.9681217891583479
Andhra Pradesh,1.3610687717357148,1.3527290826433909,1.369433742053127
Arunachal Pradesh,1.34264488997454,1.260786506602833,1.4270431852604384
Assam,1.5153335537349004,1.4955573877289077,1.535238369869047
Bihar,1.0700944034179525,1.0620938079609654,1.0781246144684125
Chandigarh,1.0818038841053101,1.049145082391936,1.1149562998577782
Chhattisgarh,0.9327426513166709,0.925838746547966,0.9396718803909015
Dadra and Nagar Haveli,0.7903962162994169,0.7352931199999281,0.8474710461039724
Delhi,0.8441101437712051,0.8388161087397262,0.8494206349013695
Goa,1.3347653024322708,1.3140623058464005,1.3556285830178738
Gujarat,0.942686069613486,0.935356430357377,0.9500439323559948
Haryana,1.1686851472557425,1.160145768646725,1.1772554102704653
Himachal Pradesh,1.5254929548605745,1.5032668925697676,1.5478807899390672
India,1.083693735380884,1.082174178181806,1.085214344139801
Jammu and Kashmir,1.4535633408076516,1.434607145011251,1.472642498018327
Jharkhand,1.0141159257700396,1.002694490053494,1.0256011599979922
Karnataka,1.2817132350748,1.276478091240101,1.286958949712113
Kerala,1.1895859005621479,1.1841661794780924,1.19501783833403
Ladakh,1.0955864754750881,1.0198334372143278,1.1740227377086876
Lakshadweep,0.9841759561010403,0.9082596329703405,1.0630972526787041
Madhya Pradesh,0.9599810827222226,0.9523308058950137,0.9676615489600657
Maharashtra,0.9048989337215496,0.9015260245939054,0.9082780551454365
Manipur,1.7420705498656919,1.6669936191346715,1.8187869766863447
Meghalaya,1.5242134324920897,1.4495325554339489,1.600747678115467
Mizoram,1.4245253851606594,1.3304604923619012,1.52177219426329
Nagaland,1.5544765798817115,1.4679573308493954,1.6434519621144015
Odisha,1.3247689610082094,1.3131163786802365,1.3364724051825754
Pondicherry,1.3242267427862942,1.2936698720389606,1.3551366159964686
Punjab,1.2132798655542414,1.2013255182485176,1.2252926635974113
Rajasthan,1.084963448245804,1.0777850824990556,1.0921653111696645
Sikkim,1.4249165255872969,1.3393463261761736,1.5131039875645844
Tamil Nadu,1.3577257370553257,1.3499637937418818,1.3655096814939283
Telangana,0.9542403653585579,0.9441828718637784,0.9643504297386057
Tripura,1.751286942728211,1.6558440797401919,1.8493858331534905
Uttar Pradesh,0.8838978063788696,0.8792717765365307,0.8885358152539631
Uttarakhand,1.325522153223948,1.3118570962032507,1.3392572985859073
West Bengal,1.153929624803448,1.1464528081984144,1.1614304140450082
