stat	value
thetaS_last_obs_p_mean	0.9953849
thetaI_last_obs_p_mean	6.463513e-05
thetaR_last_obs_p_mean	0.004550419
thetaS_last_obs_p_ci_low	0.9951158
thetaS_last_obs_p_ci_med	0.9953859
thetaS_last_obs_p_ci_up	0.9956498
thetaI_last_obs_p_ci_low	3.624031e-05
thetaI_last_obs_p_ci_med	6.371285e-05
thetaI_last_obs_p_ci_up	9.833922e-05
thetaR_last_obs_p_ci_low	0.004286998
thetaR_last_obs_p_ci_med	0.004549164
thetaR_last_obs_p_ci_up	0.004817333
R0_p_mean	1.208002
R0_p_ci_low	0.5557063
R0_p_ci_med	1.083165
R0_p_ci_up	2.548532
gamma_p_mean	0.0542102
gamma_p_ci_low	0.006187291
gamma_p_ci_med	0.03852502
gamma_p_ci_up	0.1884399
beta_p_mean	0.05589649
beta_p_ci_low	0.008021779
beta_p_ci_med	0.04341717
beta_p_ci_up	0.1765517
incidence_mean	0.0008662528
incidence_ci_low	7.196745e-05
incidence_ci_median	0.0004298361
incidence_ci_up	0.003447292
thetaI_tp1_mean	0.000148703
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.001092954
thetaR_tp1_mean	0.004934338
thetaR_tp1_ci_low	0.001424058
thetaR_tp1_ci_med	0.004590275
thetaR_tp1_ci_up	0.009984999
Y_tp1_mean	0.0001486804
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.001094002
R_tp1_mean	0.004935211
R_tp1_ci_low	0.001416072
R_tp1_ci_med	0.004592675
R_tp1_ci_up	0.01000241
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.004934338
thetaR_max_ci_low	0.001424058
thetaR_max_ci_med	0.004590275
thetaR_max_ci_up	0.009984999
cumInf_mean	0.005083041
cumInf_ci_low	0.00142963
cumInf_ci_med	0.004624254
cumInf_ci_up	0.01045659
dthetaI_tp1_date	06/24/21
first_tp_mean	01/01/21
first_tp_ci_low	12/07/20
first_tp_ci_med	12/27/20
first_tp_ci_up	03/28/21
dthetaI_tp2_date	06/24/21
second_tp_mean	01/03/21
second_tp_ci_low	12/09/20
second_tp_ci_med	12/28/20
second_tp_ci_up	05/05/21
end_p_mean	03/11/21
end_p_ci_low	01/27/21
end_p_ci_med	02/20/21
end_p_ci_up	06/24/21
begin_str	12/07/2020
