place,r,lower,upper
Andhra Pradesh,1.0848437086778424,1.0781940944560757,1.0915135001980587
Assam,1.2401144378078899,1.2251601398996212,1.2551582242174144
Bihar,0.7780463341752559,0.7712997820361635,0.7848220396287097
Chhattisgarh,0.7334449335314642,0.7270409648782727,0.7398767229877536
Delhi,0.6409104905864629,0.6359094651657492,0.6459310252200521
Gujarat,0.8652799486905629,0.8580501601375767,0.8725396761128363
Haryana,0.9142377321115938,0.9070647571474577,0.9214386151901822
India,0.9322397922617364,0.9308657848441642,0.9336147997603739
Jharkhand,0.8179352071526726,0.8076375938117785,0.8282974804095173
Karnataka,0.9712084270824618,0.967045349175318,0.9753803341190853
Kerala,1.0336859786258699,1.0289702662247362,1.0384123241467922
Madhya Pradesh,0.8085748349379839,0.8013667022361568,0.8158149013072193
Maharashtra,0.7994185167472563,0.7960916918731171,0.8027521959031771
Odisha,1.1577349957910903,1.1480419960381205,1.1674681889943845
Punjab,1.093816052423917,1.083347349121082,1.1043344172358622
Rajasthan,0.9511074836427281,0.9445801643239929,0.9576569978850007
Tamil Nadu,1.3001180876672085,1.293494186371722,1.306758683473223
Telangana,0.7570700769249061,0.7478472889264284,0.7663489153236622
Uttar Pradesh,0.7148752020827032,0.7104655559297992,0.7192984044450449
Uttarakhand,1.017632568281036,1.006903640673505,1.0284176322949639
West Bengal,1.1104967237190486,1.1036066811149905,1.1174079137348074
