place,r,lower,upper
Andhra Pradesh,0.7213125194219517,0.6439399669852504,0.8030190215816925
Assam,0.7945195896029218,0.6032267392576482,1.0126218375380507
Bihar,0.7130055687459251,0.6362290641879441,0.7941039467284223
Chhattisgarh,0.5407082669309331,0.5098203675186467,0.572491833611097
Delhi,0.9127298378842963,0.8438006921270829,0.984328668549002
Gujarat,0.9138139067846981,0.8646790400633031,0.9642877490956671
Haryana,1.0500957358615828,0.9547772550609737,1.1498893861968573
India,0.9504339567870437,0.9425444573362265,0.9583558916320221
Jammu and Kashmir,1.0298385354848445,0.9191225422987119,1.1467779562206737
Jharkhand,0.8820234742513765,0.7680875786549964,1.003733490989561
Karnataka,0.9088436716456745,0.869689314555123,0.9488482107254551
Kerala,0.928446374681627,0.9171312453705429,0.9398299773650571
Madhya Pradesh,0.9399098097763696,0.8793915927383875,1.0024157883430234
Maharashtra,1.1207579602905318,1.1025645837207079,1.1390989187481393
Odisha,0.8967313999774315,0.8107640932521707,0.986976035662211
Punjab,1.1612127792579314,1.0958922793349366,1.228400449790942
Rajasthan,0.9375543075690054,0.8574493992393913,1.021187872123506
Tamil Nadu,0.9599718178350377,0.9217061947862247,0.9990048089163693
Telangana,0.884686376345855,0.8205910567738836,0.9511585384610574
Uttar Pradesh,0.726264173967131,0.668504413104128,0.7863905757751887
West Bengal,0.8490057271343442,0.7939781365238616,0.9058519961068123
