Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-06-28,mod_6,11891,73685,Cautious return,solid,Jun 28,"11,891","Jun 28: 11,891 projected cases per day"
2020-06-29,mod_2,53130,312306,Soc. Dist. + Travel Ban,solid,Jun 29,"53,130","Jun 29: 53,130 projected cases per day"
2020-06-29,mod_4,26330,726957,Moderate return,solid,Jun 29,"26,330","Jun 29: 26,330 projected cases per day"
2020-06-29,mod_5,45602,595495,Normal (pre-intervention),solid,Jun 29,"45,602","Jun 29: 45,602 projected cases per day"
2020-06-29,mod_6,12010,89381,Cautious return,solid,Jun 29,"12,010","Jun 29: 12,010 projected cases per day"
2020-06-30,mod_2,52859,317846,Soc. Dist. + Travel Ban,solid,Jun 30,"52,859","Jun 30: 52,859 projected cases per day"
2020-06-30,mod_4,26234,768973,Moderate return,solid,Jun 30,"26,234","Jun 30: 26,234 projected cases per day"
2020-06-30,mod_5,44806,525193,Normal (pre-intervention),solid,Jun 30,"44,806","Jun 30: 44,806 projected cases per day"
2020-06-30,mod_6,12139,89979,Cautious return,solid,Jun 30,"12,139","Jun 30: 12,139 projected cases per day"
2020-07-01,mod_2,52381,285897,Soc. Dist. + Travel Ban,solid,Jul 01,"52,381","Jul 01: 52,381 projected cases per day"
2020-07-01,mod_4,26158,781308,Moderate return,solid,Jul 01,"26,158","Jul 01: 26,158 projected cases per day"
2020-07-01,mod_5,44027,485876,Normal (pre-intervention),solid,Jul 01,"44,027","Jul 01: 44,027 projected cases per day"
2020-07-01,mod_6,12221,93520,Cautious return,solid,Jul 01,"12,221","Jul 01: 12,221 projected cases per day"
2020-07-02,mod_2,51943,251873,Soc. Dist. + Travel Ban,solid,Jul 02,"51,943","Jul 02: 51,943 projected cases per day"
2020-07-02,mod_4,26021,754437,Moderate return,solid,Jul 02,"26,021","Jul 02: 26,021 projected cases per day"
2020-07-02,mod_5,43228,343684,Normal (pre-intervention),solid,Jul 02,"43,228","Jul 02: 43,228 projected cases per day"
2020-07-02,mod_6,12324,91533,Cautious return,solid,Jul 02,"12,324","Jul 02: 12,324 projected cases per day"
2020-07-03,mod_2,51662,299808,Soc. Dist. + Travel Ban,solid,Jul 03,"51,662","Jul 03: 51,662 projected cases per day"
2020-07-03,mod_4,25882,884054,Moderate return,solid,Jul 03,"25,882","Jul 03: 25,882 projected cases per day"
2020-07-03,mod_5,42435,347765,Normal (pre-intervention),solid,Jul 03,"42,435","Jul 03: 42,435 projected cases per day"
2020-07-03,mod_6,12417,104342,Cautious return,solid,Jul 03,"12,417","Jul 03: 12,417 projected cases per day"
2020-07-04,mod_2,51187,197685,Soc. Dist. + Travel Ban,solid,Jul 04,"51,187","Jul 04: 51,187 projected cases per day"
2020-07-04,mod_4,25735,873531,Moderate return,solid,Jul 04,"25,735","Jul 04: 25,735 projected cases per day"
2020-07-04,mod_5,41662,297920,Normal (pre-intervention),solid,Jul 04,"41,662","Jul 04: 41,662 projected cases per day"
2020-07-04,mod_6,12508,102950,Cautious return,solid,Jul 04,"12,508","Jul 04: 12,508 projected cases per day"
2020-07-05,mod_2,50817,216083,Soc. Dist. + Travel Ban,solid,Jul 05,"50,817","Jul 05: 50,817 projected cases per day"
2020-07-05,mod_4,25647,845178,Moderate return,solid,Jul 05,"25,647","Jul 05: 25,647 projected cases per day"
2020-07-05,mod_5,40924,294973,Normal (pre-intervention),solid,Jul 05,"40,924","Jul 05: 40,924 projected cases per day"
2020-07-05,mod_6,12551,117909,Cautious return,solid,Jul 05,"12,551","Jul 05: 12,551 projected cases per day"
2020-07-06,mod_2,50324,203604,Soc. Dist. + Travel Ban,solid,Jul 06,"50,324","Jul 06: 50,324 projected cases per day"
2020-07-06,mod_4,25474,882006,Moderate return,solid,Jul 06,"25,474","Jul 06: 25,474 projected cases per day"
2020-07-06,mod_5,40152,272424,Normal (pre-intervention),solid,Jul 06,"40,152","Jul 06: 40,152 projected cases per day"
2020-07-06,mod_6,12620,127341,Cautious return,solid,Jul 06,"12,620","Jul 06: 12,620 projected cases per day"
2020-07-07,mod_2,49939,188771,Soc. Dist. + Travel Ban,solid,Jul 07,"49,939","Jul 07: 49,939 projected cases per day"
2020-07-07,mod_4,25314,952605,Moderate return,solid,Jul 07,"25,314","Jul 07: 25,314 projected cases per day"
2020-07-07,mod_5,39427,228939,Normal (pre-intervention),solid,Jul 07,"39,427","Jul 07: 39,427 projected cases per day"
2020-07-07,mod_6,12662,114152,Cautious return,solid,Jul 07,"12,662","Jul 07: 12,662 projected cases per day"
2020-07-08,mod_2,49391,282261,Soc. Dist. + Travel Ban,solid,Jul 08,"49,391","Jul 08: 49,391 projected cases per day"
2020-07-08,mod_4,25101,831550,Moderate return,solid,Jul 08,"25,101","Jul 08: 25,101 projected cases per day"
2020-07-08,mod_5,38635,217134,Normal (pre-intervention),solid,Jul 08,"38,635","Jul 08: 38,635 projected cases per day"
2020-07-08,mod_6,12740,134411,Cautious return,solid,Jul 08,"12,740","Jul 08: 12,740 projected cases per day"
2020-07-09,mod_2,49002,173100,Soc. Dist. + Travel Ban,solid,Jul 09,"49,002","Jul 09: 49,002 projected cases per day"
2020-07-09,mod_4,24933,912499,Moderate return,solid,Jul 09,"24,933","Jul 09: 24,933 projected cases per day"
2020-07-09,mod_5,37955,168170,Normal (pre-intervention),solid,Jul 09,"37,955","Jul 09: 37,955 projected cases per day"
2020-07-09,mod_6,12752,125307,Cautious return,solid,Jul 09,"12,752","Jul 09: 12,752 projected cases per day"
2020-07-10,mod_2,48529,167696,Soc. Dist. + Travel Ban,solid,Jul 10,"48,529","Jul 10: 48,529 projected cases per day"
2020-07-10,mod_4,24771,865338,Moderate return,solid,Jul 10,"24,771","Jul 10: 24,771 projected cases per day"
2020-07-10,mod_5,37295,173168,Normal (pre-intervention),solid,Jul 10,"37,295","Jul 10: 37,295 projected cases per day"
2020-07-10,mod_6,12785,149271,Cautious return,solid,Jul 10,"12,785","Jul 10: 12,785 projected cases per day"
2020-07-11,mod_2,48077,172628,Soc. Dist. + Travel Ban,solid,Jul 11,"48,077","Jul 11: 48,077 projected cases per day"
2020-07-11,mod_4,24573,860019,Moderate return,solid,Jul 11,"24,573","Jul 11: 24,573 projected cases per day"
2020-07-11,mod_5,36551,157475,Normal (pre-intervention),solid,Jul 11,"36,551","Jul 11: 36,551 projected cases per day"
2020-07-11,mod_6,12820,162617,Cautious return,solid,Jul 11,"12,820","Jul 11: 12,820 projected cases per day"
2020-07-12,mod_2,47603,102858,Soc. Dist. + Travel Ban,solid,Jul 12,"47,603","Jul 12: 47,603 projected cases per day"
2020-07-12,mod_4,24349,810246,Moderate return,solid,Jul 12,"24,349","Jul 12: 24,349 projected cases per day"
2020-07-12,mod_5,35866,122706,Normal (pre-intervention),solid,Jul 12,"35,866","Jul 12: 35,866 projected cases per day"
2020-07-12,mod_6,12815,153753,Cautious return,solid,Jul 12,"12,815","Jul 12: 12,815 projected cases per day"
2020-07-13,mod_2,47095,170991,Soc. Dist. + Travel Ban,solid,Jul 13,"47,095","Jul 13: 47,095 projected cases per day"
2020-07-13,mod_4,24133,898519,Moderate return,solid,Jul 13,"24,133","Jul 13: 24,133 projected cases per day"
2020-07-13,mod_5,35204,148544,Normal (pre-intervention),solid,Jul 13,"35,204","Jul 13: 35,204 projected cases per day"
2020-07-13,mod_6,12825,164078,Cautious return,solid,Jul 13,"12,825","Jul 13: 12,825 projected cases per day"
2020-07-14,mod_2,46655,151786,Soc. Dist. + Travel Ban,solid,Jul 14,"46,655","Jul 14: 46,655 projected cases per day"
2020-07-14,mod_4,23928,819255,Moderate return,solid,Jul 14,"23,928","Jul 14: 23,928 projected cases per day"
2020-07-14,mod_5,34660,126702,Normal (pre-intervention),solid,Jul 14,"34,660","Jul 14: 34,660 projected cases per day"
2020-07-14,mod_6,12813,166392,Cautious return,solid,Jul 14,"12,813","Jul 14: 12,813 projected cases per day"
2020-07-15,mod_2,46055,112333,Soc. Dist. + Travel Ban,solid,Jul 15,"46,055","Jul 15: 46,055 projected cases per day"
2020-07-15,mod_4,23676,816995,Moderate return,solid,Jul 15,"23,676","Jul 15: 23,676 projected cases per day"
2020-07-15,mod_5,33900,101412,Normal (pre-intervention),solid,Jul 15,"33,900","Jul 15: 33,900 projected cases per day"
2020-07-15,mod_6,12787,174493,Cautious return,solid,Jul 15,"12,787","Jul 15: 12,787 projected cases per day"
2020-07-16,mod_2,45655,101444,Soc. Dist. + Travel Ban,solid,Jul 16,"45,655","Jul 16: 45,655 projected cases per day"
2020-07-16,mod_4,23505,697207,Moderate return,solid,Jul 16,"23,505","Jul 16: 23,505 projected cases per day"
2020-07-16,mod_5,33341,91477,Normal (pre-intervention),solid,Jul 16,"33,341","Jul 16: 33,341 projected cases per day"
2020-07-16,mod_6,12772,189125,Cautious return,solid,Jul 16,"12,772","Jul 16: 12,772 projected cases per day"
2020-07-17,mod_2,45070,110912,Soc. Dist. + Travel Ban,solid,Jul 17,"45,070","Jul 17: 45,070 projected cases per day"
2020-07-17,mod_4,23245,792965,Moderate return,solid,Jul 17,"23,245","Jul 17: 23,245 projected cases per day"
2020-07-17,mod_5,32671,151196,Normal (pre-intervention),solid,Jul 17,"32,671","Jul 17: 32,671 projected cases per day"
2020-07-17,mod_6,12774,176629,Cautious return,solid,Jul 17,"12,774","Jul 17: 12,774 projected cases per day"
2020-07-18,mod_2,44661,115847,Soc. Dist. + Travel Ban,solid,Jul 18,"44,661","Jul 18: 44,661 projected cases per day"
2020-07-18,mod_4,22997,728252,Moderate return,solid,Jul 18,"22,997","Jul 18: 22,997 projected cases per day"
2020-07-18,mod_5,31984,83744,Normal (pre-intervention),solid,Jul 18,"31,984","Jul 18: 31,984 projected cases per day"
2020-07-18,mod_6,12747,227110,Cautious return,solid,Jul 18,"12,747","Jul 18: 12,747 projected cases per day"
2020-07-19,mod_2,44242,101992,Soc. Dist. + Travel Ban,solid,Jul 19,"44,242","Jul 19: 44,242 projected cases per day"
2020-07-19,mod_4,22740,646177,Moderate return,solid,Jul 19,"22,740","Jul 19: 22,740 projected cases per day"
2020-07-19,mod_5,31430,60233,Normal (pre-intervention),solid,Jul 19,"31,430","Jul 19: 31,430 projected cases per day"
2020-07-19,mod_6,12704,210712,Cautious return,solid,Jul 19,"12,704","Jul 19: 12,704 projected cases per day"
2020-07-20,mod_2,43598,78416,Soc. Dist. + Travel Ban,solid,Jul 20,"43,598","Jul 20: 43,598 projected cases per day"
2020-07-20,mod_4,22532,676011,Moderate return,solid,Jul 20,"22,532","Jul 20: 22,532 projected cases per day"
2020-07-20,mod_5,30829,53131,Normal (pre-intervention),solid,Jul 20,"30,829","Jul 20: 30,829 projected cases per day"
2020-07-20,mod_6,12672,217781,Cautious return,solid,Jul 20,"12,672","Jul 20: 12,672 projected cases per day"
2020-07-21,mod_2,43138,119596,Soc. Dist. + Travel Ban,solid,Jul 21,"43,138","Jul 21: 43,138 projected cases per day"
2020-07-21,mod_4,22204,597004,Moderate return,solid,Jul 21,"22,204","Jul 21: 22,204 projected cases per day"
2020-07-21,mod_5,30232,52720,Normal (pre-intervention),solid,Jul 21,"30,232","Jul 21: 30,232 projected cases per day"
2020-07-21,mod_6,12589,255690,Cautious return,solid,Jul 21,"12,589","Jul 21: 12,589 projected cases per day"
2020-07-22,mod_2,42686,101912,Soc. Dist. + Travel Ban,solid,Jul 22,"42,686","Jul 22: 42,686 projected cases per day"
2020-07-22,mod_4,22016,559618,Moderate return,solid,Jul 22,"22,016","Jul 22: 22,016 projected cases per day"
2020-07-22,mod_5,29644,32329,Normal (pre-intervention),solid,Jul 22,"29,644","Jul 22: 29,644 projected cases per day"
2020-07-22,mod_6,12618,211415,Cautious return,solid,Jul 22,"12,618","Jul 22: 12,618 projected cases per day"
2020-07-23,mod_2,42181,58184,Soc. Dist. + Travel Ban,solid,Jul 23,"42,181","Jul 23: 42,181 projected cases per day"
2020-07-23,mod_4,21721,612404,Moderate return,solid,Jul 23,"21,721","Jul 23: 21,721 projected cases per day"
2020-07-23,mod_5,29106,67958,Normal (pre-intervention),solid,Jul 23,"29,106","Jul 23: 29,106 projected cases per day"
2020-07-23,mod_6,12466,285498,Cautious return,solid,Jul 23,"12,466","Jul 23: 12,466 projected cases per day"
2020-07-24,mod_2,41732,103626,Soc. Dist. + Travel Ban,solid,Jul 24,"41,732","Jul 24: 41,732 projected cases per day"
2020-07-24,mod_4,21460,457787,Moderate return,solid,Jul 24,"21,460","Jul 24: 21,460 projected cases per day"
2020-07-24,mod_5,28510,24031,Normal (pre-intervention),solid,Jul 24,"28,510","Jul 24: 28,510 projected cases per day"
2020-07-24,mod_6,12458,277844,Cautious return,solid,Jul 24,"12,458","Jul 24: 12,458 projected cases per day"
2020-07-25,mod_2,41255,46948,Soc. Dist. + Travel Ban,solid,Jul 25,"41,255","Jul 25: 41,255 projected cases per day"
2020-07-25,mod_4,21186,501648,Moderate return,solid,Jul 25,"21,186","Jul 25: 21,186 projected cases per day"
2020-07-25,mod_5,28040,51596,Normal (pre-intervention),solid,Jul 25,"28,040","Jul 25: 28,040 projected cases per day"
2020-07-25,mod_6,12426,257302,Cautious return,solid,Jul 25,"12,426","Jul 25: 12,426 projected cases per day"
2020-07-26,mod_2,40698,69295,Soc. Dist. + Travel Ban,solid,Jul 26,"40,698","Jul 26: 40,698 projected cases per day"
2020-07-26,mod_4,20903,398444,Moderate return,solid,Jul 26,"20,903","Jul 26: 20,903 projected cases per day"
2020-07-26,mod_5,27349,19400,Normal (pre-intervention),solid,Jul 26,"27,349","Jul 26: 27,349 projected cases per day"
2020-07-26,mod_6,12369,264224,Cautious return,solid,Jul 26,"12,369","Jul 26: 12,369 projected cases per day"
2020-07-27,mod_2,40228,77234,Soc. Dist. + Travel Ban,solid,Jul 27,"40,228","Jul 27: 40,228 projected cases per day"
2020-07-27,mod_4,20647,458638,Moderate return,solid,Jul 27,"20,647","Jul 27: 20,647 projected cases per day"
2020-07-27,mod_5,26850,-7013,Normal (pre-intervention),solid,Jul 27,"26,850","Jul 27: 26,850 projected cases per day"
2020-07-27,mod_6,12257,332119,Cautious return,solid,Jul 27,"12,257","Jul 27: 12,257 projected cases per day"
2020-07-28,mod_2,39731,64843,Soc. Dist. + Travel Ban,solid,Jul 28,"39,731","Jul 28: 39,731 projected cases per day"
2020-07-28,mod_4,20453,395948,Moderate return,solid,Jul 28,"20,453","Jul 28: 20,453 projected cases per day"
2020-07-28,mod_5,26388,47276,Normal (pre-intervention),solid,Jul 28,"26,388","Jul 28: 26,388 projected cases per day"
2020-07-28,mod_6,12246,284277,Cautious return,solid,Jul 28,"12,246","Jul 28: 12,246 projected cases per day"
2020-07-29,mod_2,39339,62605,Soc. Dist. + Travel Ban,solid,Jul 29,"39,339","Jul 29: 39,339 projected cases per day"
2020-07-29,mod_4,20132,283003,Moderate return,solid,Jul 29,"20,132","Jul 29: 20,132 projected cases per day"
2020-07-29,mod_5,25878,-5943,Normal (pre-intervention),solid,Jul 29,"25,878","Jul 29: 25,878 projected cases per day"
2020-07-29,mod_6,12165,325901,Cautious return,solid,Jul 29,"12,165","Jul 29: 12,165 projected cases per day"
2020-07-30,mod_2,38852,23960,Soc. Dist. + Travel Ban,solid,Jul 30,"38,852","Jul 30: 38,852 projected cases per day"
2020-07-30,mod_4,19911,340059,Moderate return,solid,Jul 30,"19,911","Jul 30: 19,911 projected cases per day"
2020-07-30,mod_5,25426,21543,Normal (pre-intervention),solid,Jul 30,"25,426","Jul 30: 25,426 projected cases per day"
2020-07-30,mod_6,12080,363504,Cautious return,solid,Jul 30,"12,080","Jul 30: 12,080 projected cases per day"
2020-07-31,mod_2,38338,70497,Soc. Dist. + Travel Ban,solid,Jul 31,"38,338","Jul 31: 38,338 projected cases per day"
2020-07-31,mod_4,19652,293137,Moderate return,solid,Jul 31,"19,652","Jul 31: 19,652 projected cases per day"
2020-07-31,mod_5,24882,17901,Normal (pre-intervention),solid,Jul 31,"24,882","Jul 31: 24,882 projected cases per day"
2020-07-31,mod_6,11984,379155,Cautious return,solid,Jul 31,"11,984","Jul 31: 11,984 projected cases per day"
2020-08-01,mod_2,37844,83270,Soc. Dist. + Travel Ban,solid,Aug 01,"37,844","Aug 01: 37,844 projected cases per day"
2020-08-01,mod_4,19360,289517,Moderate return,solid,Aug 01,"19,360","Aug 01: 19,360 projected cases per day"
2020-08-01,mod_5,24410,-37140,Normal (pre-intervention),solid,Aug 01,"24,410","Aug 01: 24,410 projected cases per day"
2020-08-01,mod_6,11916,309911,Cautious return,solid,Aug 01,"11,916","Aug 01: 11,916 projected cases per day"
2020-08-02,mod_2,37343,11266,Soc. Dist. + Travel Ban,solid,Aug 02,"37,343","Aug 02: 37,343 projected cases per day"
2020-08-02,mod_4,19078,238383,Moderate return,solid,Aug 02,"19,078","Aug 02: 19,078 projected cases per day"
2020-08-02,mod_5,23873,20744,Normal (pre-intervention),solid,Aug 02,"23,873","Aug 02: 23,873 projected cases per day"
2020-08-02,mod_6,11794,377213,Cautious return,solid,Aug 02,"11,794","Aug 02: 11,794 projected cases per day"
2020-08-03,mod_2,36933,73334,Soc. Dist. + Travel Ban,solid,Aug 03,"36,933","Aug 03: 36,933 projected cases per day"
2020-08-03,mod_4,18817,253669,Moderate return,solid,Aug 03,"18,817","Aug 03: 18,817 projected cases per day"
2020-08-03,mod_5,23446,-13745,Normal (pre-intervention),solid,Aug 03,"23,446","Aug 03: 23,446 projected cases per day"
2020-08-03,mod_6,11761,376378,Cautious return,solid,Aug 03,"11,761","Aug 03: 11,761 projected cases per day"
2020-08-04,mod_2,36339,52745,Soc. Dist. + Travel Ban,solid,Aug 04,"36,339","Aug 04: 36,339 projected cases per day"
2020-08-04,mod_4,18624,326095,Moderate return,solid,Aug 04,"18,624","Aug 04: 18,624 projected cases per day"
2020-08-04,mod_5,23068,6641,Normal (pre-intervention),solid,Aug 04,"23,068","Aug 04: 23,068 projected cases per day"
2020-08-04,mod_6,11649,343080,Cautious return,solid,Aug 04,"11,649","Aug 04: 11,649 projected cases per day"
2020-08-05,mod_2,35954,55398,Soc. Dist. + Travel Ban,solid,Aug 05,"35,954","Aug 05: 35,954 projected cases per day"
2020-08-05,mod_4,18408,208773,Moderate return,solid,Aug 05,"18,408","Aug 05: 18,408 projected cases per day"
2020-08-05,mod_5,22608,19235,Normal (pre-intervention),solid,Aug 05,"22,608","Aug 05: 22,608 projected cases per day"
2020-08-05,mod_6,11598,438318,Cautious return,solid,Aug 05,"11,598","Aug 05: 11,598 projected cases per day"
2020-08-06,mod_2,35453,20366,Soc. Dist. + Travel Ban,solid,Aug 06,"35,453","Aug 06: 35,453 projected cases per day"
2020-08-06,mod_4,18050,254378,Moderate return,solid,Aug 06,"18,050","Aug 06: 18,050 projected cases per day"
2020-08-06,mod_5,22125,-12747,Normal (pre-intervention),solid,Aug 06,"22,125","Aug 06: 22,125 projected cases per day"
2020-08-06,mod_6,11488,394845,Cautious return,solid,Aug 06,"11,488","Aug 06: 11,488 projected cases per day"
2020-08-07,mod_2,34991,38672,Soc. Dist. + Travel Ban,solid,Aug 07,"34,991","Aug 07: 34,991 projected cases per day"
2020-08-07,mod_4,17781,224327,Moderate return,solid,Aug 07,"17,781","Aug 07: 17,781 projected cases per day"
2020-08-07,mod_5,21774,25191,Normal (pre-intervention),solid,Aug 07,"21,774","Aug 07: 21,774 projected cases per day"
2020-08-07,mod_6,11388,341239,Cautious return,solid,Aug 07,"11,388","Aug 07: 11,388 projected cases per day"
2020-08-08,mod_2,34625,51477,Soc. Dist. + Travel Ban,solid,Aug 08,"34,625","Aug 08: 34,625 projected cases per day"
2020-08-08,mod_4,17568,154901,Moderate return,solid,Aug 08,"17,568","Aug 08: 17,568 projected cases per day"
2020-08-08,mod_5,21370,19049,Normal (pre-intervention),solid,Aug 08,"21,370","Aug 08: 21,370 projected cases per day"
2020-08-08,mod_6,11288,348321,Cautious return,solid,Aug 08,"11,288","Aug 08: 11,288 projected cases per day"
2020-08-09,mod_2,34160,35379,Soc. Dist. + Travel Ban,solid,Aug 09,"34,160","Aug 09: 34,160 projected cases per day"
2020-08-09,mod_4,17286,141059,Moderate return,solid,Aug 09,"17,286","Aug 09: 17,286 projected cases per day"
2020-08-09,mod_5,20920,-16670,Normal (pre-intervention),solid,Aug 09,"20,920","Aug 09: 20,920 projected cases per day"
2020-08-09,mod_6,11181,480086,Cautious return,solid,Aug 09,"11,181","Aug 09: 11,181 projected cases per day"
2020-08-10,mod_2,33656,50625,Soc. Dist. + Travel Ban,solid,Aug 10,"33,656","Aug 10: 33,656 projected cases per day"
2020-08-10,mod_4,17066,206071,Moderate return,solid,Aug 10,"17,066","Aug 10: 17,066 projected cases per day"
2020-08-10,mod_5,20549,-54210,Normal (pre-intervention),solid,Aug 10,"20,549","Aug 10: 20,549 projected cases per day"
2020-08-10,mod_6,11100,425649,Cautious return,solid,Aug 10,"11,100","Aug 10: 11,100 projected cases per day"
2020-08-11,mod_2,33251,48979,Soc. Dist. + Travel Ban,solid,Aug 11,"33,251","Aug 11: 33,251 projected cases per day"
2020-08-11,mod_4,16808,191410,Moderate return,solid,Aug 11,"16,808","Aug 11: 16,808 projected cases per day"
2020-08-11,mod_5,20186,6181,Normal (pre-intervention),solid,Aug 11,"20,186","Aug 11: 20,186 projected cases per day"
2020-08-11,mod_6,10963,399503,Cautious return,solid,Aug 11,"10,963","Aug 11: 10,963 projected cases per day"
2020-08-12,mod_2,32935,7419,Soc. Dist. + Travel Ban,solid,Aug 12,"32,935","Aug 12: 32,935 projected cases per day"
2020-08-12,mod_4,16667,141298,Moderate return,solid,Aug 12,"16,667","Aug 12: 16,667 projected cases per day"
2020-08-12,mod_5,19851,5488,Normal (pre-intervention),solid,Aug 12,"19,851","Aug 12: 19,851 projected cases per day"
2020-08-12,mod_6,10936,494088,Cautious return,solid,Aug 12,"10,936","Aug 12: 10,936 projected cases per day"
2020-08-13,mod_2,32300,25537,Soc. Dist. + Travel Ban,solid,Aug 13,"32,300","Aug 13: 32,300 projected cases per day"
2020-08-13,mod_4,16382,142257,Moderate return,solid,Aug 13,"16,382","Aug 13: 16,382 projected cases per day"
2020-08-13,mod_5,19512,-37011,Normal (pre-intervention),solid,Aug 13,"19,512","Aug 13: 19,512 projected cases per day"
2020-08-13,mod_6,10847,387295,Cautious return,solid,Aug 13,"10,847","Aug 13: 10,847 projected cases per day"
2020-08-14,mod_2,31995,29896,Soc. Dist. + Travel Ban,solid,Aug 14,"31,995","Aug 14: 31,995 projected cases per day"
2020-08-14,mod_4,16158,143736,Moderate return,solid,Aug 14,"16,158","Aug 14: 16,158 projected cases per day"
2020-08-14,mod_5,19149,-54265,Normal (pre-intervention),solid,Aug 14,"19,149","Aug 14: 19,149 projected cases per day"
2020-08-14,mod_6,10730,460364,Cautious return,solid,Aug 14,"10,730","Aug 14: 10,730 projected cases per day"
2020-08-15,mod_2,31604,43192,Soc. Dist. + Travel Ban,solid,Aug 15,"31,604","Aug 15: 31,604 projected cases per day"
2020-08-15,mod_4,15930,155246,Moderate return,solid,Aug 15,"15,930","Aug 15: 15,930 projected cases per day"
2020-08-15,mod_5,18789,23533,Normal (pre-intervention),solid,Aug 15,"18,789","Aug 15: 18,789 projected cases per day"
2020-08-15,mod_6,10648,448340,Cautious return,solid,Aug 15,"10,648","Aug 15: 10,648 projected cases per day"
2020-08-16,mod_2,31129,6571,Soc. Dist. + Travel Ban,solid,Aug 16,"31,129","Aug 16: 31,129 projected cases per day"
2020-08-16,mod_4,15724,109965,Moderate return,solid,Aug 16,"15,724","Aug 16: 15,724 projected cases per day"
2020-08-16,mod_5,18465,-10892,Normal (pre-intervention),solid,Aug 16,"18,465","Aug 16: 18,465 projected cases per day"
2020-08-16,mod_6,10556,340445,Cautious return,solid,Aug 16,"10,556","Aug 16: 10,556 projected cases per day"
2020-08-17,mod_2,30901,50087,Soc. Dist. + Travel Ban,solid,Aug 17,"30,901","Aug 17: 30,901 projected cases per day"
2020-08-17,mod_4,15456,116411,Moderate return,solid,Aug 17,"15,456","Aug 17: 15,456 projected cases per day"
2020-08-17,mod_5,18127,-21751,Normal (pre-intervention),solid,Aug 17,"18,127","Aug 17: 18,127 projected cases per day"
2020-08-17,mod_6,10429,486612,Cautious return,solid,Aug 17,"10,429","Aug 17: 10,429 projected cases per day"
2020-08-18,mod_2,30290,24017,Soc. Dist. + Travel Ban,solid,Aug 18,"30,290","Aug 18: 30,290 projected cases per day"
2020-08-18,mod_4,15222,132246,Moderate return,solid,Aug 18,"15,222","Aug 18: 15,222 projected cases per day"
2020-08-18,mod_5,17710,-36613,Normal (pre-intervention),solid,Aug 18,"17,710","Aug 18: 17,710 projected cases per day"
2020-08-18,mod_6,10303,437268,Cautious return,solid,Aug 18,"10,303","Aug 18: 10,303 projected cases per day"
2020-08-19,mod_2,29874,13022,Soc. Dist. + Travel Ban,solid,Aug 19,"29,874","Aug 19: 29,874 projected cases per day"
2020-08-19,mod_4,15007,110158,Moderate return,solid,Aug 19,"15,007","Aug 19: 15,007 projected cases per day"
2020-08-19,mod_5,17461,-24081,Normal (pre-intervention),solid,Aug 19,"17,461","Aug 19: 17,461 projected cases per day"
2020-08-19,mod_6,10230,409423,Cautious return,solid,Aug 19,"10,230","Aug 19: 10,230 projected cases per day"
2020-08-20,mod_2,29504,-18650,Soc. Dist. + Travel Ban,solid,Aug 20,"29,504","Aug 20: 29,504 projected cases per day"
2020-08-20,mod_4,14846,105683,Moderate return,solid,Aug 20,"14,846","Aug 20: 14,846 projected cases per day"
2020-08-20,mod_5,17142,-1645,Normal (pre-intervention),solid,Aug 20,"17,142","Aug 20: 17,142 projected cases per day"
2020-08-20,mod_6,10145,416559,Cautious return,solid,Aug 20,"10,145","Aug 20: 10,145 projected cases per day"
2020-08-21,mod_2,29110,36936,Soc. Dist. + Travel Ban,solid,Aug 21,"29,110","Aug 21: 29,110 projected cases per day"
2020-08-21,mod_4,14607,108514,Moderate return,solid,Aug 21,"14,607","Aug 21: 14,607 projected cases per day"
2020-08-21,mod_5,16883,-31685,Normal (pre-intervention),solid,Aug 21,"16,883","Aug 21: 16,883 projected cases per day"
2020-08-21,mod_6,10069,458579,Cautious return,solid,Aug 21,"10,069","Aug 21: 10,069 projected cases per day"
2020-08-22,mod_2,28734,43086,Soc. Dist. + Travel Ban,solid,Aug 22,"28,734","Aug 22: 28,734 projected cases per day"
2020-08-22,mod_4,14442,57970,Moderate return,solid,Aug 22,"14,442","Aug 22: 14,442 projected cases per day"
2020-08-22,mod_5,16500,-57134,Normal (pre-intervention),solid,Aug 22,"16,500","Aug 22: 16,500 projected cases per day"
2020-08-22,mod_6,9971,348353,Cautious return,solid,Aug 22,"9,971","Aug 22: 9,971 projected cases per day"
2020-08-23,mod_2,28357,25011,Soc. Dist. + Travel Ban,solid,Aug 23,"28,357","Aug 23: 28,357 projected cases per day"
2020-08-23,mod_4,14188,114774,Moderate return,solid,Aug 23,"14,188","Aug 23: 14,188 projected cases per day"
2020-08-23,mod_5,16279,-24602,Normal (pre-intervention),solid,Aug 23,"16,279","Aug 23: 16,279 projected cases per day"
2020-08-23,mod_6,9789,443069,Cautious return,solid,Aug 23,"9,789","Aug 23: 9,789 projected cases per day"
2020-08-24,mod_2,27856,6209,Soc. Dist. + Travel Ban,solid,Aug 24,"27,856","Aug 24: 27,856 projected cases per day"
2020-08-24,mod_4,13966,64579,Moderate return,solid,Aug 24,"13,966","Aug 24: 13,966 projected cases per day"
2020-08-24,mod_5,15960,-27293,Normal (pre-intervention),solid,Aug 24,"15,960","Aug 24: 15,960 projected cases per day"
2020-08-24,mod_6,9731,412351,Cautious return,solid,Aug 24,"9,731","Aug 24: 9,731 projected cases per day"
