date	value	incidence	scenario	lower_ci	upper_ci
2021-03-26	61967	NA	Observed	NA	NA
2021-03-27	62383	416	Observed	NA	NA
2021-03-28	62660	277	Observed	NA	NA
2021-03-29	62981	321	Observed	NA	NA
2021-03-30	63320	339	Observed	NA	NA
2021-03-31	63605	285	Observed	NA	NA
2021-04-01	64014	409	Observed	NA	NA
2021-04-02	64420	406	Observed	NA	NA
2021-04-03	64838	418	Observed	NA	NA
2021-04-04	65242	404	Observed	NA	NA
2021-04-05	65809	567	Observed	NA	NA
2021-04-06	66237	428	Observed	NA	NA
2021-04-07	66890	653	Observed	NA	NA
2021-04-08	67511	621	Observed	NA	NA
2021-04-09	68173	662	Observed	NA	NA
2021-04-10	69116	943	Observed	NA	NA
2021-04-11	69686	570	Observed	NA	NA
2021-04-12	70775	1089	Observed	NA	NA
2021-04-13	71394	619	Observed	NA	NA
2021-04-14	72319	925	Observed	NA	NA
2021-04-15	73353	1034	Observed	NA	NA
2021-04-16	74195	842	Observed	NA	NA
2021-04-17	75587	1392	Observed	NA	NA
2021-04-18	76375	788	Observed	NA	NA
2021-04-19	78070	1695	Observed	NA	NA
2021-04-20	79410	1340	Observed	NA	NA
2021-04-21	81102	1692	Observed	NA	NA
2021-04-22	82876	1774	Observed	NA	NA
2021-04-23	84065	1189	Observed	NA	NA
2021-04-24	86138	2073	Observed	NA	NA
2021-04-25	87501	1363	Observed	NA	NA
2021-04-26	89193	1692	Observed	NA	NA
2021-04-27	91350	2157	Observed	NA	NA
2021-04-28	93889	2539	Observed	NA	NA
2021-04-29	96929	3040	Observed	NA	NA
2021-04-30	99287	2358	Observed	NA	NA
2021-05-01	102038	2751	Observed	NA	NA
2021-05-02	104491	2453	Observed	NA	NA
2021-05-03	107121	2630	Observed	NA	NA
2021-05-04	110945	3824	Observed	NA	NA
2021-05-05	114787	3842	Observed	NA	NA
2021-05-06	118729	3942	Observed	NA	NA
2021-05-07	122906	4177	Observed	NA	NA
2021-05-08	128330	5424	Observed	NA	NA
2021-05-09	131423	3093	Observed	NA	NA
2021-05-10	136430	NA	Soc. Dist. + Travel Ban	125425	147825
2021-05-11	140024	3594	Soc. Dist. + Travel Ban	126763	153816
2021-05-12	143715	3691	Soc. Dist. + Travel Ban	128243	159917
2021-05-13	147504	3789	Soc. Dist. + Travel Ban	129853	166067
2021-05-14	151397	3893	Soc. Dist. + Travel Ban	131513	172419
2021-05-15	155404	4007	Soc. Dist. + Travel Ban	133191	178990
2021-05-16	159521	4117	Soc. Dist. + Travel Ban	135080	185703
2021-05-17	163753	4232	Soc. Dist. + Travel Ban	136980	192596
2021-05-18	168092	4339	Soc. Dist. + Travel Ban	139007	199614
2021-05-19	172556	4464	Soc. Dist. + Travel Ban	140924	206899
2021-05-20	177137	4581	Soc. Dist. + Travel Ban	143119	214468
2021-05-21	181845	4708	Soc. Dist. + Travel Ban	145263	222018
2021-05-22	186675	4830	Soc. Dist. + Travel Ban	147470	229845
2021-05-23	191634	4959	Soc. Dist. + Travel Ban	149746	238024
2021-05-24	196738	5104	Soc. Dist. + Travel Ban	152126	246507
