stat	value
thetaS_last_obs_p_mean	0.993447
thetaI_last_obs_p_mean	0.0009918806
thetaR_last_obs_p_mean	0.005561124
thetaS_last_obs_p_ci_low	0.9931384
thetaS_last_obs_p_ci_med	0.9934486
thetaS_last_obs_p_ci_up	0.9937583
thetaI_last_obs_p_ci_low	0.0008642004
thetaI_last_obs_p_ci_med	0.0009932334
thetaI_last_obs_p_ci_up	0.001125376
thetaR_last_obs_p_ci_low	0.005280523
thetaR_last_obs_p_ci_med	0.005558557
thetaR_last_obs_p_ci_up	0.005832705
R0_p_mean	2.262597
R0_p_ci_low	1.344889
R0_p_ci_med	2.075106
R0_p_ci_up	4.167679
gamma_p_mean	0.06209026
gamma_p_ci_low	0.01846339
gamma_p_ci_med	0.05547152
gamma_p_ci_up	0.140332
beta_p_mean	0.1251092
beta_p_ci_low	0.05421582
beta_p_ci_med	0.1217948
beta_p_ci_up	0.2156114
incidence_mean	0.2755773
incidence_ci_low	0.009029316
incidence_ci_median	0.216909
incidence_ci_up	0.7942701
thetaI_tp1_mean	0.03858436
thetaI_tp1_ci_low	0.0004301657
thetaI_tp1_ci_med	0.01981144
thetaI_tp1_ci_up	0.1896496
thetaR_tp1_mean	0.06558656
thetaR_tp1_ci_low	0.008338375
thetaR_tp1_ci_med	0.04386077
thetaR_tp1_ci_up	0.2603703
Y_tp1_mean	0.0385772
Y_tp1_ci_low	0.0004130525
Y_tp1_ci_med	0.01984461
Y_tp1_ci_up	0.1892371
R_tp1_mean	0.06557951
R_tp1_ci_low	0.008259984
R_tp1_ci_med	0.04348231
R_tp1_ci_up	0.2617868
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2091835
thetaR_max_ci_low	0.01067488
thetaR_max_ci_med	0.1580423
thetaR_max_ci_up	0.6587475
cumInf_mean	0.2785676
cumInf_ci_low	0.01190258
cumInf_ci_med	0.221423
cumInf_ci_up	0.7991681
dthetaI_tp1_date	08/19/21
first_tp_mean	08/16/21
first_tp_ci_low	04/29/21
first_tp_ci_med	09/02/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/19/21
second_tp_mean	08/28/21
second_tp_ci_low	05/01/21
second_tp_ci_med	09/19/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
