stat	value
thetaS_last_obs_p_mean	0.9934489
thetaI_last_obs_p_mean	0.0009874937
thetaR_last_obs_p_mean	0.005563588
thetaS_last_obs_p_ci_low	0.9931351
thetaS_last_obs_p_ci_med	0.9934468
thetaS_last_obs_p_ci_up	0.9937635
thetaI_last_obs_p_ci_low	0.0008636259
thetaI_last_obs_p_ci_med	0.0009842074
thetaI_last_obs_p_ci_up	0.001117878
thetaR_last_obs_p_ci_low	0.005271181
thetaR_last_obs_p_ci_med	0.005564479
thetaR_last_obs_p_ci_up	0.005847529
R0_p_mean	2.259226
R0_p_ci_low	1.343798
R0_p_ci_med	2.096266
R0_p_ci_up	4.197971
gamma_p_mean	0.06272356
gamma_p_ci_low	0.01795038
gamma_p_ci_med	0.05600591
gamma_p_ci_up	0.1437537
beta_p_mean	0.125968
beta_p_ci_low	0.05052681
beta_p_ci_med	0.1230168
beta_p_ci_up	0.2222223
incidence_mean	0.2747759
incidence_ci_low	0.00770058
incidence_ci_median	0.2115551
incidence_ci_up	0.7954997
thetaI_tp1_mean	0.0375491
thetaI_tp1_ci_low	0.000457036
thetaI_tp1_ci_med	0.01954549
thetaI_tp1_ci_up	0.1830845
thetaR_tp1_mean	0.06440178
thetaR_tp1_ci_low	0.008297657
thetaR_tp1_ci_med	0.0418543
thetaR_tp1_ci_up	0.243257
Y_tp1_mean	0.03754442
Y_tp1_ci_low	0.0004538898
Y_tp1_ci_med	0.01946551
Y_tp1_ci_up	0.1816845
R_tp1_mean	0.06440421
R_tp1_ci_low	0.008376882
R_tp1_ci_med	0.04184057
R_tp1_ci_up	0.243457
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2102191
thetaR_max_ci_low	0.01072059
thetaR_max_ci_med	0.15454
thetaR_max_ci_up	0.6430874
cumInf_mean	0.2777016
cumInf_ci_low	0.01172307
cumInf_ci_med	0.2128152
cumInf_ci_up	0.8001409
dthetaI_tp1_date	08/18/21
first_tp_mean	08/17/21
first_tp_ci_low	04/26/21
first_tp_ci_med	09/02/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/18/21
second_tp_mean	08/29/21
second_tp_ci_low	04/29/21
second_tp_ci_med	09/20/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
