date	value	incidence	scenario	lower_ci	upper_ci
2021-03-26	5039	NA	Observed	NA	NA
2021-03-27	5040	1	Observed	NA	NA
2021-03-28	5042	2	Observed	NA	NA
2021-03-29	5048	6	Observed	NA	NA
2021-03-30	5077	29	Observed	NA	NA
2021-03-31	5079	2	Observed	NA	NA
2021-04-01	5080	1	Observed	NA	NA
2021-04-02	5080	0	Observed	NA	NA
2021-04-03	5094	14	Observed	NA	NA
2021-04-04	5105	11	Observed	NA	NA
2021-04-05	5112	7	Observed	NA	NA
2021-04-06	5119	7	Observed	NA	NA
2021-04-07	5127	8	Observed	NA	NA
2021-04-08	5145	18	Observed	NA	NA
2021-04-09	5157	12	Observed	NA	NA
2021-04-10	5171	14	Observed	NA	NA
2021-04-11	5186	15	Observed	NA	NA
2021-04-12	5197	11	Observed	NA	NA
2021-04-13	5205	8	Observed	NA	NA
2021-04-14	5243	38	Observed	NA	NA
2021-04-15	5258	15	Observed	NA	NA
2021-04-16	5285	27	Observed	NA	NA
2021-04-17	5327	42	Observed	NA	NA
2021-04-18	5386	59	Observed	NA	NA
2021-04-19	5417	31	Observed	NA	NA
2021-04-20	5462	45	Observed	NA	NA
2021-04-21	5486	24	Observed	NA	NA
2021-04-22	5523	37	Observed	NA	NA
2021-04-23	5565	42	Observed	NA	NA
2021-04-24	5610	45	Observed	NA	NA
2021-04-25	5661	51	Observed	NA	NA
2021-04-26	5712	51	Observed	NA	NA
2021-04-27	5760	48	Observed	NA	NA
2021-04-28	5812	52	Observed	NA	NA
2021-04-29	5871	59	Observed	NA	NA
2021-04-30	5945	74	Observed	NA	NA
2021-05-01	6042	97	Observed	NA	NA
2021-05-02	6080	38	Observed	NA	NA
2021-05-03	6146	66	Observed	NA	NA
2021-05-04	6177	31	Observed	NA	NA
2021-05-05	6219	42	Observed	NA	NA
2021-05-06	6251	32	Observed	NA	NA
2021-05-07	6307	56	Observed	NA	NA
2021-05-08	6337	30	Observed	NA	NA
2021-05-09	6363	26	Observed	NA	NA
2021-05-10	6390	NA	Soc. Dist. + Travel Ban	5915	6885
2021-05-11	6408	18	Soc. Dist. + Travel Ban	5853	6992
2021-05-12	6427	19	Soc. Dist. + Travel Ban	5802	7093
2021-05-13	6445	18	Soc. Dist. + Travel Ban	5755	7187
2021-05-14	6465	20	Soc. Dist. + Travel Ban	5717	7277
2021-05-15	6483	18	Soc. Dist. + Travel Ban	5677	7365
2021-05-16	6502	19	Soc. Dist. + Travel Ban	5640	7443
2021-05-17	6522	20	Soc. Dist. + Travel Ban	5610	7527
2021-05-18	6542	20	Soc. Dist. + Travel Ban	5581	7611
2021-05-19	6561	19	Soc. Dist. + Travel Ban	5552	7689
2021-05-20	6580	19	Soc. Dist. + Travel Ban	5528	7768
2021-05-21	6599	19	Soc. Dist. + Travel Ban	5502	7846
2021-05-22	6619	20	Soc. Dist. + Travel Ban	5475	7919
2021-05-23	6640	21	Soc. Dist. + Travel Ban	5457	8006
2021-05-24	6660	20	Soc. Dist. + Travel Ban	5434	8081
2021-05-25	6681	21	Soc. Dist. + Travel Ban	5414	8157
2021-05-26	6702	21	Soc. Dist. + Travel Ban	5393	8243
2021-05-27	6723	21	Soc. Dist. + Travel Ban	5374	8318
2021-05-28	6745	22	Soc. Dist. + Travel Ban	5360	8398
2021-05-29	6767	22	Soc. Dist. + Travel Ban	5344	8480
2021-05-30	6788	21	Soc. Dist. + Travel Ban	5327	8562
2021-05-31	6811	23	Soc. Dist. + Travel Ban	5309	8649
2021-06-01	6833	22	Soc. Dist. + Travel Ban	5294	8738
2021-06-02	6856	23	Soc. Dist. + Travel Ban	5279	8817
2021-06-03	6879	23	Soc. Dist. + Travel Ban	5269	8902
2021-06-04	6903	24	Soc. Dist. + Travel Ban	5253	8991
2021-06-05	6927	24	Soc. Dist. + Travel Ban	5241	9082
2021-06-06	6952	25	Soc. Dist. + Travel Ban	5229	9171
2021-06-07	6976	24	Soc. Dist. + Travel Ban	5214	9263
2021-06-08	7002	26	Soc. Dist. + Travel Ban	5205	9357
2021-06-09	7028	26	Soc. Dist. + Travel Ban	5193	9462
2021-06-10	7054	26	Soc. Dist. + Travel Ban	5187	9562
2021-06-11	7080	26	Soc. Dist. + Travel Ban	5176	9663
2021-06-12	7108	28	Soc. Dist. + Travel Ban	5159	9768
2021-06-13	7136	28	Soc. Dist. + Travel Ban	5151	9865
2021-06-14	7164	28	Soc. Dist. + Travel Ban	5144	9976
2021-06-15	7192	28	Soc. Dist. + Travel Ban	5137	10091
2021-06-16	7221	29	Soc. Dist. + Travel Ban	5125	10213
2021-06-17	7251	30	Soc. Dist. + Travel Ban	5114	10337
2021-06-18	7281	30	Soc. Dist. + Travel Ban	5107	10449
2021-06-19	7312	31	Soc. Dist. + Travel Ban	5105	10583
2021-06-20	7343	31	Soc. Dist. + Travel Ban	5093	10715
2021-06-21	7375	32	Soc. Dist. + Travel Ban	5086	10847
2021-06-22	7407	32	Soc. Dist. + Travel Ban	5075	10992
2021-06-23	7441	34	Soc. Dist. + Travel Ban	5071	11124
2021-06-24	7475	34	Soc. Dist. + Travel Ban	5069	11281
2021-06-25	7509	34	Soc. Dist. + Travel Ban	5058	11434
2021-06-26	7545	36	Soc. Dist. + Travel Ban	5056	11586
2021-06-27	7581	36	Soc. Dist. + Travel Ban	5051	11755
2021-06-28	7618	37	Soc. Dist. + Travel Ban	5043	11926
2021-06-29	7656	38	Soc. Dist. + Travel Ban	5041	12091
2021-06-30	7695	39	Soc. Dist. + Travel Ban	5040	12266
2021-07-01	7734	39	Soc. Dist. + Travel Ban	5035	12461
2021-07-02	7775	41	Soc. Dist. + Travel Ban	5029	12665
2021-07-03	7816	41	Soc. Dist. + Travel Ban	5027	12855
2021-07-04	7859	43	Soc. Dist. + Travel Ban	5019	13068
2021-07-05	7902	43	Soc. Dist. + Travel Ban	5016	13295
