stat	value
thetaS_last_obs_p_mean	0.998171
thetaI_last_obs_p_mean	0.0003264327
thetaR_last_obs_p_mean	0.001502544
thetaS_last_obs_p_ci_low	0.9979986
thetaS_last_obs_p_ci_med	0.9981718
thetaS_last_obs_p_ci_up	0.9983378
thetaI_last_obs_p_ci_low	0.0002578973
thetaI_last_obs_p_ci_med	0.0003255772
thetaI_last_obs_p_ci_up	0.000399721
thetaR_last_obs_p_ci_low	0.001351523
thetaR_last_obs_p_ci_med	0.001501546
thetaR_last_obs_p_ci_up	0.001657731
R0_p_mean	1.319914
R0_p_ci_low	0.749728
R0_p_ci_med	1.244138
R0_p_ci_up	2.348233
gamma_p_mean	0.06496597
gamma_p_ci_low	0.01325696
gamma_p_ci_med	0.06194233
gamma_p_ci_up	0.135412
beta_p_mean	0.08023248
beta_p_ci_low	0.01884051
beta_p_ci_med	0.07747617
beta_p_ci_up	0.1588789
incidence_mean	0.006653107
incidence_ci_low	0.0005000187
incidence_ci_median	0.002500003
incidence_ci_up	0.0393424
thetaI_tp1_mean	0.001384411
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0113243
thetaR_tp1_mean	0.006024189
thetaR_tp1_ci_low	0.0003364143
thetaR_tp1_ci_med	0.003275789
thetaR_tp1_ci_up	0.02922843
Y_tp1_mean	0.001384213
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.01130486
R_tp1_mean	0.006024332
R_tp1_ci_low	0.0003314154
R_tp1_ci_med	0.00327556
R_tp1_ci_up	0.02923786
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.006024189
thetaR_max_ci_low	0.0003364143
thetaR_max_ci_med	0.003275789
thetaR_max_ci_up	0.02922843
cumInf_mean	0.0074086
cumInf_ci_low	0.0003437693
cumInf_ci_med	0.003423073
cumInf_ci_up	0.04031366
dthetaI_tp1_date	02/24/21
first_tp_mean	09/15/20
first_tp_ci_low	08/10/20
first_tp_ci_med	09/05/20
first_tp_ci_up	02/24/21
dthetaI_tp2_date	02/24/21
second_tp_mean	09/16/20
second_tp_ci_low	08/12/20
second_tp_ci_med	09/07/20
second_tp_ci_up	02/24/21
end_p_mean	01/13/21
end_p_ci_low	10/21/20
end_p_ci_med	02/02/21
end_p_ci_up	02/24/21
begin_str	08/09/2020
