date	value	incidence	scenario	lower_ci	upper_ci
2021-07-16	61862	NA	Observed	NA	NA
2021-07-17	61870	8	Observed	NA	NA
2021-07-18	61889	19	Observed	NA	NA
2021-07-19	61893	4	Observed	NA	NA
2021-07-20	61907	14	Observed	NA	NA
2021-07-21	61914	7	Observed	NA	NA
2021-07-22	61916	2	Observed	NA	NA
2021-07-23	61917	1	Observed	NA	NA
2021-07-24	61922	5	Observed	NA	NA
2021-07-25	61927	5	Observed	NA	NA
2021-07-26	61931	4	Observed	NA	NA
2021-07-27	61938	7	Observed	NA	NA
2021-07-28	61943	5	Observed	NA	NA
2021-07-29	61948	5	Observed	NA	NA
2021-07-30	61952	4	Observed	NA	NA
2021-07-31	61953	1	Observed	NA	NA
2021-08-01	61954	1	Observed	NA	NA
2021-08-02	61960	6	Observed	NA	NA
2021-08-03	61965	5	Observed	NA	NA
2021-08-04	61965	0	Observed	NA	NA
2021-08-05	61966	1	Observed	NA	NA
2021-08-06	61970	4	Observed	NA	NA
2021-08-07	61974	4	Observed	NA	NA
2021-08-08	61978	4	Observed	NA	NA
2021-08-09	61984	6	Observed	NA	NA
2021-08-10	61992	8	Observed	NA	NA
2021-08-11	61997	5	Observed	NA	NA
2021-08-12	62009	12	Observed	NA	NA
2021-08-13	62024	15	Observed	NA	NA
2021-08-14	62028	4	Observed	NA	NA
2021-08-15	62029	1	Observed	NA	NA
2021-08-16	62031	2	Observed	NA	NA
2021-08-17	62037	NA	No intervention	59677	64466
2021-08-18	62044	7	No intervention	59326	64848
2021-08-19	62047	3	No intervention	59016	65180
2021-08-20	62052	5	No intervention	58741	65518
2021-08-21	62058	6	No intervention	58486	65784
2021-08-22	62064	6	No intervention	58268	66060
2021-08-23	62073	9	No intervention	58055	66338
2021-08-24	62078	5	No intervention	57856	66578
2021-08-25	62083	5	No intervention	57641	66836
2021-08-26	62092	9	No intervention	57458	67059
2021-08-27	62101	9	No intervention	57266	67303
2021-08-28	62110	9	No intervention	57088	67553
2021-08-29	62120	10	No intervention	56917	67779
2021-08-30	62133	13	No intervention	56762	67991
2021-08-31	62145	12	No intervention	56595	68229
2021-09-01	62160	15	No intervention	56461	68454
