stat	value
thetaS_last_obs_p_mean	0.9572267
thetaI_last_obs_p_mean	0.005732927
thetaR_last_obs_p_mean	0.03704035
thetaS_last_obs_p_ci_low	0.9563337
thetaS_last_obs_p_ci_med	0.9572271
thetaS_last_obs_p_ci_up	0.9581103
thetaI_last_obs_p_ci_low	0.005384408
thetaI_last_obs_p_ci_med	0.005732903
thetaI_last_obs_p_ci_up	0.006082107
thetaR_last_obs_p_ci_low	0.03622538
thetaR_last_obs_p_ci_med	0.03703987
thetaR_last_obs_p_ci_up	0.03786342
R0_p_mean	1.094675
R0_p_ci_low	0.8243526
R0_p_ci_med	1.081573
R0_p_ci_up	1.446995
gamma_p_mean	0.05267879
gamma_p_ci_low	0.01905181
gamma_p_ci_med	0.05263462
gamma_p_ci_up	0.08697447
beta_p_mean	0.05697951
beta_p_ci_low	0.02128047
beta_p_ci_med	0.05681203
beta_p_ci_up	0.09416277
incidence_mean	0.09965325
incidence_ci_low	0.04939053
incidence_ci_median	0.09093434
incidence_ci_up	0.2009248
thetaI_tp1_mean	0.004727427
thetaI_tp1_ci_low	0.004466591
thetaI_tp1_ci_med	0.004726468
thetaI_tp1_ci_up	0.004993281
thetaR_tp1_mean	0.03475417
thetaR_tp1_ci_low	0.03408395
thetaR_tp1_ci_med	0.03475302
thetaR_tp1_ci_up	0.03543075
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.06333597
R_tp1_ci_low	0.03735371
R_tp1_ci_med	0.05768322
R_tp1_ci_up	0.1233707
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.09154829
thetaR_max_ci_low	0.04693476
thetaR_max_ci_med	0.08459011
thetaR_max_ci_up	0.1770585
cumInf_mean	0.09965325
cumInf_ci_low	0.04939053
cumInf_ci_med	0.09093434
cumInf_ci_up	0.2009248
dthetaI_tp1_date	07/21/21
first_tp_mean	07/23/21
first_tp_ci_low	07/08/21
first_tp_ci_med	07/22/21
first_tp_ci_up	07/29/21
dthetaI_tp2_date	07/21/21
second_tp_mean	08/05/21
second_tp_ci_low	07/10/21
second_tp_ci_med	07/27/21
second_tp_ci_up	12/13/21
end_p_mean	12/30/21
end_p_ci_low	12/31/21
end_p_ci_med	12/31/21
end_p_ci_up	12/31/21
begin_str	06/15/2021
