date	value	incidence	scenario	lower_ci	upper_ci
2021-06-15	589153	NA	Observed	NA	NA
2021-06-16	589828	675	Observed	NA	NA
2021-06-17	590556	728	Observed	NA	NA
2021-06-18	591168	612	Observed	NA	NA
2021-06-19	591762	594	Observed	NA	NA
2021-06-20	592303	541	Observed	NA	NA
2021-06-21	592658	355	Observed	NA	NA
2021-06-22	593063	405	Observed	NA	NA
2021-06-23	593572	509	Observed	NA	NA
2021-06-24	593941	369	Observed	NA	NA
2021-06-25	594279	338	Observed	NA	NA
2021-06-26	594586	307	Observed	NA	NA
2021-06-27	594883	297	Observed	NA	NA
2021-06-28	595136	253	Observed	NA	NA
2021-06-29	595351	215	Observed	NA	NA
2021-06-30	595609	258	Observed	NA	NA
2021-07-01	595899	290	Observed	NA	NA
2021-07-02	596094	195	Observed	NA	NA
2021-07-03	596265	171	Observed	NA	NA
2021-07-04	596416	151	Observed	NA	NA
2021-07-05	596550	134	Observed	NA	NA
2021-07-06	596736	186	Observed	NA	NA
2021-07-07	596970	234	Observed	NA	NA
2021-07-08	597195	225	Observed	NA	NA
2021-07-09	597347	152	Observed	NA	NA
2021-07-10	597469	122	Observed	NA	NA
2021-07-11	597598	129	Observed	NA	NA
2021-07-12	597714	116	Observed	NA	NA
2021-07-13	597821	107	Observed	NA	NA
2021-07-14	597929	108	Observed	NA	NA
2021-07-15	598027	98	Observed	NA	NA
2021-07-16	598130	103	Observed	NA	NA
2021-07-17	598248	118	Observed	NA	NA
2021-07-18	598334	86	Observed	NA	NA
2021-07-19	598387	53	Observed	NA	NA
2021-07-20	598455	68	Observed	NA	NA
2021-07-21	598521	66	Observed	NA	NA
2021-07-22	598590	69	Observed	NA	NA
2021-07-23	598658	68	Observed	NA	NA
2021-07-24	598741	83	Observed	NA	NA
2021-07-25	598794	53	Observed	NA	NA
2021-07-26	598840	46	Observed	NA	NA
2021-07-27	598882	42	Observed	NA	NA
2021-07-28	598947	65	Observed	NA	NA
2021-07-29	599005	58	Observed	NA	NA
2021-07-30	598983	NA	No intervention	566234	632973
2021-07-31	599062	79	No intervention	561297	638592
2021-08-01	599048	-14	No intervention	556801	643024
2021-08-02	599088	40	No intervention	553234	647614
2021-08-03	599122	34	No intervention	549632	651791
2021-08-04	599141	19	No intervention	546409	655421
2021-08-05	599185	44	No intervention	542934	659166
2021-08-06	599215	30	No intervention	540057	662451
2021-08-07	599272	57	No intervention	537567	665540
2021-08-08	599332	60	No intervention	534817	669049
2021-08-09	599359	27	No intervention	532094	671852
2021-08-10	599420	61	No intervention	529695	674852
2021-08-11	599434	14	No intervention	527421	677759
2021-08-12	599483	49	No intervention	525181	680518
2021-08-13	599560	77	No intervention	522739	682940
2021-08-14	599603	43	No intervention	520480	685316
2021-08-15	599666	63	No intervention	518709	687846
2021-08-16	599678	12	No intervention	516603	689976
2021-08-17	599716	38	No intervention	514917	692845
2021-08-18	599744	28	No intervention	512700	694940
2021-08-19	599786	42	No intervention	510907	697280
2021-08-20	599812	26	No intervention	509274	699461
2021-08-21	599822	10	No intervention	507458	701618
2021-08-22	599825	3	No intervention	505649	703598
2021-08-23	599867	42	No intervention	504056	705764
2021-08-24	599935	68	No intervention	502693	707694
