place,r,lower,upper,.groups
Andhra Pradesh,0.7304064042133015,0.6858609514434658,0.7763452781158457,drop_last
Assam,0.8697694656935664,0.7535816537610527,0.9941760602681534,drop_last
Bihar,0.846643387525004,0.8072445983171306,0.8869710395258643,drop_last
Chhattisgarh,0.7855963538353387,0.761144566895697,0.8104313305131474,drop_last
Delhi,0.7452590015350398,0.7126867100938005,0.7785522564266182,drop_last
Gujarat,0.8684886634576436,0.8382449948804069,0.8992613620525617,drop_last
Haryana,0.7952917027220499,0.7501524319852599,0.8417369218262187,drop_last
India,0.8847088338842684,0.8786420630818856,0.8907962074059681,drop_last
Jammu and Kashmir,0.7000488543946173,0.6442362644704916,0.7581478267894818,drop_last
Jharkhand,0.9051084550646644,0.8435909979732674,0.9687732153318084,drop_last
Karnataka,0.8891332622214649,0.8603590062101767,0.9183756991221369,drop_last
Kerala,1.0097720718101646,0.997391134826444,1.0222284033444609,drop_last
Madhya Pradesh,0.7311124838959145,0.7034231521610762,0.7593315841865834,drop_last
Maharashtra,0.9258880300092996,0.9118549918220726,0.9400268411184958,drop_last
Odisha,0.9505938112812631,0.8961322339214273,1.0066402855205963,drop_last
Punjab,0.9633965320637398,0.9107730295104297,1.017478651046296,drop_last
Rajasthan,0.7339705364362011,0.7018030602851605,0.7668528124663442,drop_last
Tamil Nadu,0.8322273499131864,0.8050024818382602,0.8598990784301803,drop_last
Telangana,0.8540030193308163,0.811495429433621,0.8975827938278093,drop_last
Uttar Pradesh,0.7002294366374513,0.6749873944091228,0.7259317052783317,drop_last
West Bengal,0.7965094196532259,0.7712249174114028,0.8221967964079876,drop_last
