place,r,lower,upper
Andhra Pradesh,2.2049771194821925,2.1322586415197744,2.2789245220476753
Assam,1.4758016249253612,1.2798808123494174,1.6854953070619847
Bihar,2.109870099756772,1.9752608284142872,2.2489262471384865
Chhattisgarh,1.9652636039501563,1.9280784293277569,2.0028018193769874
Delhi,1.9053735131683531,1.8597674131531878,1.9515291551931286
Gujarat,1.5212102506255658,1.4911248313071435,1.551592838547274
Haryana,1.562550032703852,1.5210746271006725,1.6045778435109106
India,1.4624650259599405,1.4570038145259896,1.4679363406285972
Jammu and Kashmir,1.529260004137092,1.436761029179908,1.6246332795718108
Jharkhand,2.1540716125123587,2.02920105999155,2.282706042357284
Karnataka,1.6290476353584133,1.5997590493762313,1.6585998624406346
Kerala,1.0264428791264308,1.0063119441113393,1.046770487884238
Madhya Pradesh,1.6891400952111773,1.6545311013685189,1.7241043912667762
Maharashtra,1.4046888991170121,1.3978975974422252,1.4114964600769722
Odisha,1.799337294813977,1.6854140705415148,1.916976295121353
Punjab,1.2676883532224834,1.2462439925965412,1.2893132398192568
Rajasthan,1.8207175262139041,1.7612327728721198,1.8811848040339765
Tamil Nadu,1.6091138531329299,1.5756371083673413,1.6429396330816752
Telangana,1.5140284182565562,1.4520697257453097,1.577265937309016
Uttar Pradesh,2.19540128665545,2.12914826778637,2.2626719201423584
West Bengal,1.5957365584452547,1.536937147516767,1.6556364917240505
