stat	value
thetaS_last_obs_p_mean	0.9821479
thetaI_last_obs_p_mean	3.430527e-05
thetaR_last_obs_p_mean	0.01781776
thetaS_last_obs_p_ci_low	0.9816312
thetaS_last_obs_p_ci_med	0.9821489
thetaS_last_obs_p_ci_up	0.9826616
thetaI_last_obs_p_ci_low	1.464958e-05
thetaI_last_obs_p_ci_med	3.339256e-05
thetaI_last_obs_p_ci_up	5.85302e-05
thetaR_last_obs_p_ci_low	0.01730481
thetaR_last_obs_p_ci_med	0.01781663
thetaR_last_obs_p_ci_up	0.0183344
R0_p_mean	1.507262
R0_p_ci_low	0.6485761
R0_p_ci_med	1.367059
R0_p_ci_up	3.143004
gamma_p_mean	0.04946177
gamma_p_ci_low	0.006313795
gamma_p_ci_med	0.03425122
gamma_p_ci_up	0.1856227
beta_p_mean	0.06428891
beta_p_ci_low	0.008671195
beta_p_ci_med	0.04992995
beta_p_ci_up	0.2057469
incidence_mean	0.01918553
incidence_ci_low	3.431907e-05
incidence_ci_median	0.0002397604
incidence_ci_up	0.2682253
thetaI_tp1_mean	0.003455992
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.03435736
thetaR_tp1_mean	0.02439472
thetaR_tp1_ci_low	0.01177751
thetaR_tp1_ci_med	0.01829115
thetaR_tp1_ci_up	0.06891404
Y_tp1_mean	0.003455957
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.03441936
R_tp1_mean	0.02439482
R_tp1_ci_low	0.01173882
R_tp1_ci_med	0.01828928
R_tp1_ci_up	0.06892827
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03123358
thetaR_max_ci_low	0.01117861
thetaR_max_ci_med	0.01842285
thetaR_max_ci_up	0.1787712
cumInf_mean	0.03667474
cumInf_ci_low	0.01119182
cumInf_ci_med	0.01852984
cumInf_ci_up	0.2825882
dthetaI_tp1_date	05/27/21
first_tp_mean	01/18/21
first_tp_ci_low	12/08/20
first_tp_ci_med	12/26/20
first_tp_ci_up	06/25/21
dthetaI_tp2_date	05/27/21
second_tp_mean	01/20/21
second_tp_ci_low	12/10/20
second_tp_ci_med	12/28/20
second_tp_ci_up	06/25/21
end_p_mean	03/15/21
end_p_ci_low	01/26/21
end_p_ci_med	02/14/21
end_p_ci_up	06/25/21
begin_str	12/08/2020
