stat	value
thetaS_last_obs_p_mean	0.996501
thetaI_last_obs_p_mean	0.001324685
thetaR_last_obs_p_mean	0.002174273
thetaS_last_obs_p_ci_low	0.9962628
thetaS_last_obs_p_ci_med	0.9965017
thetaS_last_obs_p_ci_up	0.9967351
thetaI_last_obs_p_ci_low	0.001182741
thetaI_last_obs_p_ci_med	0.001323548
thetaI_last_obs_p_ci_up	0.001472023
thetaR_last_obs_p_ci_low	0.001990827
thetaR_last_obs_p_ci_med	0.002173278
thetaR_last_obs_p_ci_up	0.002362532
R0_p_mean	1.625082
R0_p_ci_low	1.046788
R0_p_ci_med	1.570007
R0_p_ci_up	2.52914
gamma_p_mean	0.04276577
gamma_p_ci_low	0.01732802
gamma_p_ci_med	0.04227289
gamma_p_ci_up	0.07131579
beta_p_mean	0.06689151
beta_p_ci_low	0.03021477
beta_p_ci_med	0.06669568
beta_p_ci_up	0.1048726
incidence_mean	0.0318327
incidence_ci_low	0.00378852
incidence_ci_median	0.01927023
incidence_ci_up	0.138307
thetaI_tp1_mean	0.008356839
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.003429836
thetaI_tp1_ci_up	0.04809198
thetaR_tp1_mean	0.02429361
thetaR_tp1_ci_low	0.003634949
thetaR_tp1_ci_med	0.01656513
thetaR_tp1_ci_up	0.09258035
Y_tp1_mean	0.008357191
Y_tp1_ci_low	0
Y_tp1_ci_med	0.003428427
Y_tp1_ci_up	0.0481037
R_tp1_mean	0.02429374
R_tp1_ci_low	0.003630572
R_tp1_ci_med	0.01655717
R_tp1_ci_up	0.09250899
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02429361
thetaR_max_ci_low	0.003634949
thetaR_max_ci_med	0.01656513
thetaR_max_ci_up	0.09258035
cumInf_mean	0.03265045
cumInf_ci_low	0.003945747
cumInf_ci_med	0.02029716
cumInf_ci_up	0.138571
dthetaI_tp1_date	12/30/20
first_tp_mean	08/23/20
first_tp_ci_low	06/27/20
first_tp_ci_med	07/19/20
first_tp_ci_up	12/30/20
dthetaI_tp2_date	12/30/20
second_tp_mean	08/26/20
second_tp_ci_low	06/29/20
second_tp_ci_med	07/23/20
second_tp_ci_up	12/30/20
end_p_mean	12/28/20
end_p_ci_low	12/07/20
end_p_ci_med	12/30/20
end_p_ci_up	12/30/20
begin_str	06/14/2020
