place,r,lower,upper,.groups
Andhra Pradesh,1.0214707686251772,1.012688462224296,1.0302904700338293,drop_last
Assam,1.1469400566407941,1.1278884634662936,1.1661493149383855,drop_last
Bihar,0.905169393458845,0.886510323466784,0.9240202359541568,drop_last
Chhattisgarh,1.5656133135374681,1.5367823605286608,1.5947091140778542,drop_last
Delhi,1.4601150355135624,1.435587369203966,1.4848483479116334,drop_last
Gujarat,1.0657435018526127,1.0401335557995768,1.091660578018904,drop_last
Haryana,1.4100239965791568,1.3822941051357156,1.4380263462834262,drop_last
India,1.1292603121594795,1.125857447938813,1.1326682425789043,drop_last
Jammu and Kashmir,1.4790648998293376,1.4385603147934216,1.520130220342373,drop_last
Jharkhand,1.1960711703763358,1.1709242854313855,1.2214821143064236,drop_last
Karnataka,1.06254567031292,1.052641629262138,1.0724954669792224,drop_last
Kerala,1.0730481633677567,1.0529620093018504,1.0933232843507226,drop_last
Madhya Pradesh,1.1976001711171225,1.171870424458469,1.223605646221098,drop_last
Maharashtra,1.2629611007430617,1.2548647824831725,1.2710831529222846,drop_last
Odisha,1.1049000468609582,1.0884154190627,1.1215069831619662,drop_last
Punjab,1.0970782383252575,1.0735862451061442,1.1208214947805686,drop_last
Rajasthan,1.0955284558661165,1.071253551840291,1.1200715786280568,drop_last
Tamil Nadu,0.9768598279723989,0.965737675997654,0.9880447824148758,drop_last
Telangana,1.000924620301668,0.9835593431814827,1.018439855759935,drop_last
Uttar Pradesh,1.104889817170024,1.092380898971288,1.1174690140578603,drop_last
West Bengal,0.9993594247225933,0.9834781020610959,1.0153661910724827,drop_last
