stat	value
thetaS_last_obs_p_mean	0.9869244
thetaI_last_obs_p_mean	0.001883369
thetaR_last_obs_p_mean	0.01119228
thetaS_last_obs_p_ci_low	0.9863899
thetaS_last_obs_p_ci_med	0.9869303
thetaS_last_obs_p_ci_up	0.9874055
thetaI_last_obs_p_ci_low	0.001711704
thetaI_last_obs_p_ci_med	0.001880991
thetaI_last_obs_p_ci_up	0.002079761
thetaR_last_obs_p_ci_low	0.01074816
thetaR_last_obs_p_ci_med	0.01118514
thetaR_last_obs_p_ci_up	0.01165672
R0_p_mean	1.313516
R0_p_ci_low	1.016066
R0_p_ci_med	1.279471
R0_p_ci_up	1.780141
gamma_p_mean	0.0800221
gamma_p_ci_low	0.03399746
gamma_p_ci_med	0.07970479
gamma_p_ci_up	0.127715
beta_p_mean	0.1025723
beta_p_ci_low	0.04988196
beta_p_ci_med	0.1024576
beta_p_ci_up	0.1543467
incidence_mean	0.1799141
incidence_ci_low	0.01831588
incidence_ci_median	0.1469407
incidence_ci_up	0.5143945
thetaI_tp1_mean	0.01565809
thetaI_tp1_ci_low	0.000841917
thetaI_tp1_ci_med	0.01083015
thetaI_tp1_ci_up	0.05960642
thetaR_tp1_mean	0.06093304
thetaR_tp1_ci_low	0.01715632
thetaR_tp1_ci_med	0.05092266
thetaR_tp1_ci_up	0.1543379
Y_tp1_mean	0.01565916
Y_tp1_ci_low	0.0008599687
Y_tp1_ci_med	0.01088351
Y_tp1_ci_up	0.05902103
R_tp1_mean	0.06093197
R_tp1_ci_low	0.01695707
R_tp1_ci_med	0.05074338
R_tp1_ci_up	0.1547831
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1587821
thetaR_max_ci_low	0.02220135
thetaR_max_ci_med	0.128628
thetaR_max_ci_up	0.4477702
cumInf_mean	0.1848554
cumInf_ci_low	0.02352145
cumInf_ci_med	0.1511805
cumInf_ci_up	0.5135357
dthetaI_tp1_date	09/10/21
first_tp_mean	07/12/21
first_tp_ci_low	05/16/21
first_tp_ci_med	05/22/21
first_tp_ci_up	11/08/21
dthetaI_tp2_date	09/10/21
second_tp_mean	07/24/21
second_tp_ci_low	05/23/21
second_tp_ci_med	05/27/21
second_tp_ci_up	11/09/21
end_p_mean	11/08/21
end_p_ci_low	11/09/21
end_p_ci_med	11/09/21
end_p_ci_up	11/09/21
begin_str	04/24/2021
