date	value	incidence	scenario	lower_ci	upper_ci
2020-12-02	869412	NA	Observed	NA	NA
2020-12-03	870076	664	Observed	NA	NA
2020-12-04	870675	599	Observed	NA	NA
2020-12-05	871305	630	Observed	NA	NA
2020-12-06	871972	667	Observed	NA	NA
2020-12-07	872288	316	Observed	NA	NA
2020-12-08	872839	551	Observed	NA	NA
2020-12-09	873457	618	Observed	NA	NA
2020-12-10	873995	538	Observed	NA	NA
2020-12-11	874515	520	Observed	NA	NA
2020-12-12	875025	510	Observed	NA	NA
2020-12-13	875531	506	Observed	NA	NA
2020-12-14	875836	305	Observed	NA	NA
2020-12-15	876336	500	Observed	NA	NA
2020-12-16	876814	478	Observed	NA	NA
2020-12-17	877348	534	Observed	NA	NA
2020-12-18	877806	458	Observed	NA	NA
2020-12-19	878285	479	Observed	NA	NA
2020-12-20	878723	438	Observed	NA	NA
2020-12-21	878937	214	Observed	NA	NA
2020-12-22	879339	402	Observed	NA	NA
2020-12-23	879718	379	Observed	NA	NA
2020-12-24	880075	357	Observed	NA	NA
2020-12-25	880430	355	Observed	NA	NA
2020-12-26	880712	282	Observed	NA	NA
2020-12-27	881061	349	Observed	NA	NA
2020-12-28	881273	212	Observed	NA	NA
2020-12-29	881599	326	Observed	NA	NA
2020-12-30	881948	349	Observed	NA	NA
2020-12-31	882286	338	Observed	NA	NA
2021-01-01	882612	326	Observed	NA	NA
2021-01-02	882850	238	Observed	NA	NA
2021-01-03	883082	232	Observed	NA	NA
2021-01-04	883210	128	Observed	NA	NA
2021-01-05	883587	377	Observed	NA	NA
2021-01-06	883876	289	Observed	NA	NA
2021-01-07	884171	295	Observed	NA	NA
2021-01-08	884490	319	Observed	NA	NA
2021-01-09	884689	199	Observed	NA	NA
2021-01-10	884916	227	Observed	NA	NA
2021-01-11	885037	121	Observed	NA	NA
2021-01-12	885234	197	Observed	NA	NA
2021-01-13	885437	203	Observed	NA	NA
2021-01-14	885616	179	Observed	NA	NA
2021-01-15	885710	94	Observed	NA	NA
2021-01-16	885929	NA	Soc. Dist. + Travel Ban	832451	941983
2021-01-17	886007	78	Soc. Dist. + Travel Ban	824058	950883
2021-01-18	886108	101	Soc. Dist. + Travel Ban	817468	958646
2021-01-19	886198	90	Soc. Dist. + Travel Ban	811524	965766
2021-01-20	886292	94	Soc. Dist. + Travel Ban	805474	972378
2021-01-21	886396	104	Soc. Dist. + Travel Ban	800771	978569
2021-01-22	886533	137	Soc. Dist. + Travel Ban	795589	984863
2021-01-23	886640	107	Soc. Dist. + Travel Ban	791202	990080
2021-01-24	886768	128	Soc. Dist. + Travel Ban	787053	995659
2021-01-25	886957	189	Soc. Dist. + Travel Ban	783002	1000438
2021-01-26	887075	118	Soc. Dist. + Travel Ban	779561	1005563
2021-01-27	887165	90	Soc. Dist. + Travel Ban	775504	1010771
2021-01-28	887256	91	Soc. Dist. + Travel Ban	771520	1015187
