place,r,lower,upper
Andhra Pradesh,1.8742067242052622,1.8554458735913553,1.8930615894587555
Assam,2.4494675749178714,2.387522182120337,2.51222703310542
Bihar,2.1147567686414126,2.095043740933718,2.1345616913310894
Chhattisgarh,1.1846449306212725,1.1761564700571845,1.1931635038493502
Delhi,1.8138104000159947,1.8035075204629445,1.8241422719766784
Gujarat,1.6849545926727283,1.670852930404923,1.6991149542376247
Haryana,1.7780991411871234,1.760445966169496,1.7958396200657927
India,1.525189530142648,1.5226503468541268,1.5277308058003547
Jammu and Kashmir,1.5629866666834766,1.5290896499137903,1.59725337442328
Jharkhand,1.7078020311951578,1.685724697272715,1.730021956650302
Karnataka,1.8004988386592784,1.7891623359707376,1.8118708937620867
Kerala,2.175980433547422,2.1613522159532392,2.190658126202556
Madhya Pradesh,1.5967585255361514,1.5840543869597772,1.609512752058891
Maharashtra,1.1016987891397816,1.09790304962107,1.1055009886934801
Odisha,2.117274654267009,2.0885234956430874,2.1462218473136536
Punjab,1.3427851964136122,1.3257803434876474,1.3598971331290781
Rajasthan,1.9334624804734222,1.917338415059506,1.9496538455985042
Tamil Nadu,1.5526855514231626,1.5395077262340762,1.565918963916782
Telangana,1.7147745933906644,1.6934205311178403,1.736261544830929
Uttar Pradesh,1.7827105366024771,1.7735921935230023,1.7918519880383939
West Bengal,1.8034377328121407,1.7868084829865576,1.8201435041274532
