place,r,lower,upper
Andhra Pradesh,0.9223732212397866,0.821836114101088,1.028645324567785
Assam,1.256953325233366,0.9852012043735685,1.561657463826046
Bihar,0.9335988603628468,0.8314898944241484,1.0415756597790917
Chhattisgarh,0.9238905240022719,0.8739739774443099,0.9751744580199144
Delhi,1.0267047037334098,0.951206369629828,1.1050469131753269
Gujarat,1.0212952342439319,0.9676130950820506,1.0764067752548314
Haryana,1.086940423309045,0.991789494547467,1.1863962759590565
India,1.1009769975642603,1.092412203516885,1.1095748066364142
Jammu and Kashmir,1.1509387869042,1.0374626474388762,1.2702232030083256
Karnataka,0.9787665557956695,0.9366009978538289,1.0218475667400362
Kerala,0.8613012525551063,0.849890691158881,0.872786930027827
Madhya Pradesh,1.2927361661773662,1.22250382452019,1.3649059350285049
Maharashtra,1.587554868618476,1.5681256547465,1.6071028810048595
Odisha,0.8451300560916404,0.756231247472568,0.9389026512717754
Punjab,1.2980616397814562,1.234534563045472,1.3631669873142052
Rajasthan,0.9128004321640172,0.8307785450630879,0.9986291464362933
Tamil Nadu,0.9551905230508853,0.9162291532723693,0.9949517942179514
Telangana,1.006644128651226,0.9350690712763049,1.080823784980738
Uttar Pradesh,0.7670836674148591,0.6986273056192278,0.8387053706137049
West Bengal,0.9429265538217383,0.8805119779169184,1.0074498424893243
