stat	value
thetaS_last_obs_p_mean	0.9974703
thetaI_last_obs_p_mean	6.205849e-06
thetaR_last_obs_p_mean	0.002523531
thetaS_last_obs_p_ci_low	0.9972767
thetaS_last_obs_p_ci_med	0.9974711
thetaS_last_obs_p_ci_up	0.9976588
thetaI_last_obs_p_ci_low	8.202066e-07
thetaI_last_obs_p_ci_med	5.452878e-06
thetaI_last_obs_p_ci_up	1.58991e-05
thetaR_last_obs_p_ci_low	0.00233513
thetaR_last_obs_p_ci_med	0.002522717
thetaR_last_obs_p_ci_up	0.002716823
R0_p_mean	1.868226
R0_p_ci_low	0.7387287
R0_p_ci_med	1.702165
R0_p_ci_up	3.935571
gamma_p_mean	0.06200883
gamma_p_ci_low	0.00776281
gamma_p_ci_med	0.04465207
gamma_p_ci_up	0.2196623
beta_p_mean	0.1044773
beta_p_ci_low	0.01132684
beta_p_ci_med	0.08018195
beta_p_ci_up	0.3298343
incidence_mean	0.003904982
incidence_ci_low	6.754568e-06
incidence_ci_median	5.071632e-05
incidence_ci_up	0.002059445
thetaI_tp1_mean	0.0004230028
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0003169174
thetaR_tp1_mean	0.003255838
thetaR_tp1_ci_low	0.0007048627
thetaR_tp1_ci_med	0.002444441
thetaR_tp1_ci_up	0.005634954
Y_tp1_mean	0.0004231038
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.0003175125
R_tp1_mean	0.00325561
R_tp1_ci_low	0.0006968003
R_tp1_ci_med	0.002443156
R_tp1_ci_up	0.005642891
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.005443907
thetaR_max_ci_low	0.0004286975
thetaR_max_ci_med	0.002400828
thetaR_max_ci_up	0.006965844
cumInf_mean	0.00634559
cumInf_ci_low	0.0004288268
cumInf_ci_med	0.002403691
cumInf_ci_up	0.007233407
dthetaI_tp1_date	06/20/21
first_tp_mean	02/13/21
first_tp_ci_low	01/22/21
first_tp_ci_med	02/10/21
first_tp_ci_up	05/19/21
dthetaI_tp2_date	06/20/21
second_tp_mean	02/15/21
second_tp_ci_low	01/24/21
second_tp_ci_med	02/11/21
second_tp_ci_up	06/13/21
end_p_mean	03/22/21
end_p_ci_low	03/09/21
end_p_ci_med	03/13/21
end_p_ci_up	08/09/21
begin_str	01/22/2021
