place,r,lower,upper
Andhra Pradesh,1.1635929734104773,1.0477288579571267,1.2854656053993236
Assam,1.5061532736383132,1.2213512382372202,1.8206278031253735
Bihar,1.0790795855857978,0.966326736280006,1.1979816765336326
Chhattisgarh,0.9482046000843567,0.89607666033504485,1.0017858496520773
Delhi,1.2126905628345945,1.1314946043837422,1.2966753687553616
Gujarat,1.2163069354469203,1.1583362560163026,1.2756815227435174
Haryana,1.3033958142094857,1.2020389120087367,1.4088202489621784
India,1.1679877949850292,1.1594026122061774,1.1766042438445206
Jammu and Kashmir,1.1486229734580664,1.0396619104109555,1.2629417306638615
Jharkhand,1.0871362863086662,0.9499784937957321,1.2334500402909052
Karnataka,0.9987167048010854,0.9558048793142015,1.0425582660868324
Kerala,0.8364761815071065,0.8247644593630826,0.8482694447454187
Madhya Pradesh,1.3061939979053785,1.2404539966034411,1.3736099832334454
Maharashtra,1.5808277575925505,1.5639461981137368,1.5977989656329368
Odisha,0.9622194679850858,0.8630536651812728,1.066714569089021
Punjab,1.4906256829206355,1.4277537453493088,1.5548435104266871
Rajasthan,1.0158312796311542,0.9272654846996937,1.108387063444941
Tamil Nadu,0.9821222681592425,0.9421320744285311,1.0229320555022723
Telangana,1.2480267202102953,1.1688667888089288,1.3297526337908947
Uttar Pradesh,1.1055776406932334,1.017741492508077,1.1970141947461805
West Bengal,1.0647593031484484,0.9973669309940028,1.1343247523253992
