date	value	incidence	scenario	lower_ci	upper_ci
2020-11-14	1152793	NA	Observed	NA	NA
2020-11-15	1155337	2544	Observed	NA	NA
2020-11-16	1157872	2535	Observed	NA	NA
2020-11-17	1160604	2732	Observed	NA	NA
2020-11-18	1165615	5011	Observed	NA	NA
2020-11-19	1171150	5535	Observed	NA	NA
2020-11-20	1176790	5640	Observed	NA	NA
2020-11-21	1182550	5760	Observed	NA	NA
2020-11-22	1188303	5753	Observed	NA	NA
2020-11-23	1192456	4153	Observed	NA	NA
2020-11-24	1197895	5439	Observed	NA	NA
2020-11-25	1204054	6159	Observed	NA	NA
2020-11-26	1210460	6406	Observed	NA	NA
2020-11-27	1216645	6185	Observed	NA	NA
2020-11-28	1222610	5965	Observed	NA	NA
2020-11-29	1228154	5544	Observed	NA	NA
2020-11-30	1231991	3837	Observed	NA	NA
2020-12-01	1236921	4930	Observed	NA	NA
2020-12-02	1240271	3350	Observed	NA	NA
2020-12-03	1245453	5182	Observed	NA	NA
2020-12-04	1250682	5229	Observed	NA	NA
2020-12-05	1255604	4922	Observed	NA	NA
2020-12-06	1260361	4757	Observed	NA	NA
2020-12-07	1263436	3075	Observed	NA	NA
2020-12-08	1267462	4026	Observed	NA	NA
2020-12-09	1272443	4981	Observed	NA	NA
2020-12-10	1276267	3824	Observed	NA	NA
2020-12-11	1280535	4268	Observed	NA	NA
2020-12-12	1284794	4259	Observed	NA	NA
2020-12-13	1288511	3717	Observed	NA	NA
2020-12-14	1291460	2949	Observed	NA	NA
2020-12-15	1294902	3442	Observed	NA	NA
2020-12-16	1288988	-5914	Observed	NA	NA
2020-12-17	1292868	3880	Observed	NA	NA
2020-12-18	1296862	3994	Observed	NA	NA
2020-12-19	1300802	3940	Observed	NA	NA
2020-12-20	1304613	3811	Observed	NA	NA
2020-12-21	1307447	2834	Observed	NA	NA
2020-12-22	1310553	3106	Observed	NA	NA
2020-12-23	1314466	3913	Observed	NA	NA
2020-12-24	1318046	3580	Observed	NA	NA
2020-12-25	1321477	3431	Observed	NA	NA
2020-12-26	1324331	2854	Observed	NA	NA
2020-12-27	1327645	3314	Observed	NA	NA
2020-12-28	1330143	2498	Observed	NA	NA
2020-12-29	1329601	NA	Soc. Dist. + Travel Ban	1228701	1436141
2020-12-30	1329591	-10	Soc. Dist. + Travel Ban	1211942	1453409
2020-12-31	1329492	-99	Soc. Dist. + Travel Ban	1197522	1468582
2021-01-01	1329540	48	Soc. Dist. + Travel Ban	1184757	1483285
2021-01-02	1329475	-65	Soc. Dist. + Travel Ban	1173678	1495081
2021-01-03	1329462	-13	Soc. Dist. + Travel Ban	1162511	1507690
2021-01-04	1329515	53	Soc. Dist. + Travel Ban	1152652	1518465
2021-01-05	1329480	-35	Soc. Dist. + Travel Ban	1142066	1528334
2021-01-06	1329463	-17	Soc. Dist. + Travel Ban	1133652	1539067
2021-01-07	1329544	81	Soc. Dist. + Travel Ban	1124330	1549515
2021-01-08	1329635	91	Soc. Dist. + Travel Ban	1116231	1558936
2021-01-09	1329735	100	Soc. Dist. + Travel Ban	1107898	1567509
2021-01-10	1329713	-22	Soc. Dist. + Travel Ban	1100521	1576781
2021-01-11	1329633	-80	Soc. Dist. + Travel Ban	1092893	1585155
2021-01-12	1329603	-30	Soc. Dist. + Travel Ban	1084764	1591941
2021-01-13	1329566	-37	Soc. Dist. + Travel Ban	1077823	1599709
2021-01-14	1329422	-144	Soc. Dist. + Travel Ban	1071565	1607626
2021-01-15	1329433	11	Soc. Dist. + Travel Ban	1065391	1615385
2021-01-16	1329399	-34	Soc. Dist. + Travel Ban	1059269	1621516
2021-01-17	1329434	35	Soc. Dist. + Travel Ban	1051949	1629474
2021-01-18	1329538	104	Soc. Dist. + Travel Ban	1047951	1635511
2021-01-19	1329561	23	Soc. Dist. + Travel Ban	1040642	1641842
2021-01-20	1329548	-13	Soc. Dist. + Travel Ban	1036158	1648683
2021-01-21	1329587	39	Soc. Dist. + Travel Ban	1029980	1656312
2021-01-22	1329604	17	Soc. Dist. + Travel Ban	1024352	1663278
2021-01-23	1329532	-72	Soc. Dist. + Travel Ban	1019652	1668662
2021-01-24	1329552	20	Soc. Dist. + Travel Ban	1013727	1676013
2021-01-25	1329591	39	Soc. Dist. + Travel Ban	1008730	1681792
2021-01-26	1329680	89	Soc. Dist. + Travel Ban	1003920	1688998
2021-01-27	1329765	85	Soc. Dist. + Travel Ban	1000238	1693747
2021-01-28	1329808	43	Soc. Dist. + Travel Ban	994012	1699196
2021-01-29	1329874	66	Soc. Dist. + Travel Ban	989587	1706614
2021-01-30	1329876	2	Soc. Dist. + Travel Ban	985892	1712526
2021-01-31	1329763	-113	Soc. Dist. + Travel Ban	980559	1717909
2021-02-01	1329917	154	Soc. Dist. + Travel Ban	975809	1724222
2021-02-02	1330049	132	Soc. Dist. + Travel Ban	971041	1729326
2021-02-03	1330023	-26	Soc. Dist. + Travel Ban	967180	1734747
2021-02-04	1330049	26	Soc. Dist. + Travel Ban	962679	1740704
2021-02-05	1329971	-78	Soc. Dist. + Travel Ban	957009	1745512
2021-02-06	1330016	45	Soc. Dist. + Travel Ban	954542	1750877
2021-02-07	1329846	-170	Soc. Dist. + Travel Ban	949788	1757567
2021-02-08	1329922	76	Soc. Dist. + Travel Ban	945910	1761595
2021-02-09	1329945	23	Soc. Dist. + Travel Ban	942444	1766442
2021-02-10	1330007	62	Soc. Dist. + Travel Ban	937951	1772399
2021-02-11	1330093	86	Soc. Dist. + Travel Ban	933790	1777730
2021-02-12	1330021	-72	Soc. Dist. + Travel Ban	928830	1782182
2021-02-13	1330028	7	Soc. Dist. + Travel Ban	925655	1786721
2021-02-14	1330111	83	Soc. Dist. + Travel Ban	921127	1792181
2021-02-15	1330178	67	Soc. Dist. + Travel Ban	919497	1795894
2021-02-16	1330174	-4	Soc. Dist. + Travel Ban	913903	1801321
2021-02-17	1330166	-8	Soc. Dist. + Travel Ban	909976	1805578
2021-02-18	1330217	51	Soc. Dist. + Travel Ban	906509	1810536
2021-02-19	1330174	-43	Soc. Dist. + Travel Ban	903441	1815830
2021-02-20	1330181	7	Soc. Dist. + Travel Ban	898621	1819916
2021-02-21	1330186	5	Soc. Dist. + Travel Ban	894959	1824563
2021-02-22	1330200	14	Soc. Dist. + Travel Ban	892926	1828066
2021-02-23	1330321	121	Soc. Dist. + Travel Ban	888998	1834225
2021-02-24	1330340	19	Soc. Dist. + Travel Ban	885705	1838034
2021-02-25	1330311	-29	Soc. Dist. + Travel Ban	882188	1841823
2021-02-26	1330306	-5	Soc. Dist. + Travel Ban	878453	1848100
2021-02-27	1330225	-81	Soc. Dist. + Travel Ban	874034	1852309
2021-02-28	1330193	-32	Soc. Dist. + Travel Ban	872078	1855667
2021-03-01	1330299	106	Soc. Dist. + Travel Ban	869580	1861473
2021-03-02	1330274	-25	Soc. Dist. + Travel Ban	864745	1865375
2021-03-03	1330221	-53	Soc. Dist. + Travel Ban	861611	1869740
2021-03-04	1330190	-31	Soc. Dist. + Travel Ban	858206	1873459
2021-03-05	1330251	61	Soc. Dist. + Travel Ban	853567	1877169
2021-03-06	1330174	-77	Soc. Dist. + Travel Ban	850937	1882133
2021-03-07	1330244	70	Soc. Dist. + Travel Ban	848254	1889381
2021-03-08	1330253	9	Soc. Dist. + Travel Ban	844597	1893409
2021-03-09	1330195	-58	Soc. Dist. + Travel Ban	840820	1894065
2021-03-10	1330148	-47	Soc. Dist. + Travel Ban	837138	1898636
2021-03-11	1330091	-57	Soc. Dist. + Travel Ban	833379	1901953
2021-03-12	1330234	143	Soc. Dist. + Travel Ban	831804	1906776
2021-03-13	1330165	-69	Soc. Dist. + Travel Ban	828518	1911886
2021-03-14	1330287	122	Soc. Dist. + Travel Ban	827500	1913294
