place,r,lower,upper,.groups
Andhra Pradesh,0.6572138531308843,0.6134666601210337,0.7024564509506913,drop_last
Assam,0.8018148836313558,0.6885874605315994,0.9236171373053865,drop_last
Bihar,0.7842479105177774,0.7455656119410147,0.8238981975921147,drop_last
Chhattisgarh,0.7034049054615675,0.6796820603453485,0.7275322299553292,drop_last
Delhi,0.7002425804217484,0.6674594871584563,0.7338041321496795,drop_last
Gujarat,0.8469814465482601,0.8165405846481733,0.8779723609207706,drop_last
Haryana,0.7428192225653136,0.6979184685890021,0.7891065390993185,drop_last
India,0.8661335197110724,0.8600349293809479,0.872253370909828,drop_last
Jammu and Kashmir,0.7582689408870033,0.6971451424206678,0.8219253088027062,drop_last
Jharkhand,0.7915962096853635,0.7336484726899909,0.8517278945377887,drop_last
Karnataka,0.8382306312682687,0.8099105982999613,0.8670317057266875,drop_last
Kerala,1.0275153222975735,1.0150375863291696,1.0400683070563417,drop_last
Madhya Pradesh,0.6864208773406835,0.6585300917911039,0.7148842955336608,drop_last
Maharashtra,0.8976597194972803,0.8837429990921858,0.9116836877264022,drop_last
Odisha,0.9104481808537118,0.8567044153816951,0.965807280660268,drop_last
Punjab,0.9091506966690357,0.8577893453620474,0.9619867221928031,drop_last
Rajasthan,0.688385877717418,0.6559470737166259,0.721601849404887,drop_last
Tamil Nadu,0.8222394335150145,0.7945169299044124,0.8504310829650631,drop_last
Telangana,0.8244459248736542,0.7817769978849985,0.8682340792767702,drop_last
Uttar Pradesh,0.6811986224431535,0.6551442984641733,0.7077564343213739,drop_last
West Bengal,0.7748531782296314,0.7491027132447743,0.8010336621995509,drop_last
