place,r,lower,upper
Andhra Pradesh,1.2892563861647885,1.1832324771339262,1.3997697645269913
Assam,0.9286878880954625,0.7464616574279862,1.1305876594668707
Bihar,0.6451284149359633,0.5507014218355308,0.7469229368767744
Chhattisgarh,1.0121573378359512,0.9561918602810701,1.0696940490873255
Delhi,1.3016721332246528,1.2299381049241183,1.3754178499602423
Gujarat,1.2745482067425686,1.2239873798510073,1.326119500983944
Haryana,1.5448380334140372,1.456112502981708,1.6361701250090437
India,1.1141026131005496,1.1064905151894295,1.121740472191219
Jammu and Kashmir,1.0313126127860142,0.9345193158814805,1.132810373984391
Jharkhand,0.9791365350054618,0.8563358182714285,1.1100517428594874
Karnataka,1.1853452429365778,1.140419951426338,1.231128033546862
Kerala,0.7477454136523608,0.7352251232143753,0.7603701388591413
Madhya Pradesh,1.24619737982399,1.1920880240927145,1.3014930806136165
Maharashtra,1.2352491779537327,1.2237884576199116,1.2467626810415575
Odisha,1.0651843629102933,0.9645942529817023,1.1706970123614322
Punjab,1.5891230802600105,1.5406794050922603,1.6383122394193916
Rajasthan,1.4119469846406274,1.3161015438245496,1.5111332256682353
Tamil Nadu,1.070943413633481,1.0293782825607414,1.1133201870374791
Telangana,0.9005175551599747,0.8389786714877714,0.9642040373878478
Uttar Pradesh,0.9638405001515596,0.8828357390961079,1.0483591524502116
West Bengal,1.103460048492731,1.0380275545228776,1.1708658885059529
