place,r,lower,upper,.groups
Andhra Pradesh,0.7936282142435518,0.7822200763619666,0.8051178462841131,drop_last
Assam,0.6139636283995298,0.5936140022813936,0.6346546813977816,drop_last
Bihar,1.029847135794748,1.0041179793827273,1.0558973649771164,drop_last
Chhattisgarh,0.920659556562263,0.9043663153590226,0.9370963132693624,drop_last
Delhi,1.1306142289490346,1.1133639069752894,1.1479953671599583,drop_last
Gujarat,0.9261255623546247,0.9020747302560254,0.9504884536628941,drop_last
Haryana,0.948479856020265,0.9238517970254562,0.9734274405488851,drop_last
India,0.8570284155367681,0.8538923757004182,0.8601701310460378,drop_last
Jammu and Kashmir,0.9001045467579788,0.8680712923613381,0.9327106997187106,drop_last
Jharkhand,0.7861382976037055,0.7564150485442004,0.81642672301696,drop_last
Karnataka,0.7629992668445393,0.7549008720753,0.7711404448066547,drop_last
Kerala,0.9216704632304841,0.9122660260805329,0.9311224746501356,drop_last
Madhya Pradesh,0.7462081263512136,0.7289571434127581,0.7636634816545653,drop_last
Maharashtra,0.8100677023248667,0.8025555263050174,0.8176145111535225,drop_last
Odisha,0.8017623230694303,0.7864746862199968,0.817195266879096,drop_last
Punjab,0.7032656098826734,0.6757089347495641,0.7313655415359901,drop_last
Rajasthan,0.9367274844040816,0.9182440177461137,0.9553926119820373,drop_last
Tamil Nadu,0.7897833840205405,0.778620816488639,0.8010245758322603,drop_last
Telangana,0.8654348927511867,0.8453308816417963,0.8857719610252526,drop_last
Uttar Pradesh,0.8125120347800304,0.7980285952040562,0.8271240871181434,drop_last
West Bengal,1.0864139618365964,1.0712547948834656,1.1016781832564306,drop_last
