Dates	variable	value	upper_ci	color	type
2020-03-15	True	0	NA	Observed	solid
2020-03-16	True	0	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	0	NA	Observed	solid
2020-03-19	True	0	NA	Observed	solid
2020-03-20	True	2	NA	Observed	solid
2020-03-21	True	2	NA	Observed	solid
2020-03-22	True	2	NA	Observed	solid
2020-03-23	True	3	NA	Observed	solid
2020-03-24	True	3	NA	Observed	solid
2020-03-25	True	3	NA	Observed	solid
2020-03-26	True	3	NA	Observed	solid
2020-03-27	True	3	NA	Observed	solid
2020-03-28	True	3	NA	Observed	solid
2020-03-29	True	3	NA	Observed	solid
2020-03-30	True	3	NA	Observed	solid
2020-03-31	True	3	NA	Observed	solid
2020-04-01	True	3	NA	Observed	solid
2020-04-02	True	6	NA	Observed	solid
2020-04-03	True	6	NA	Observed	solid
2020-04-04	True	13	NA	Observed	solid
2020-04-05	True	14	NA	Observed	solid
2020-04-06	True	18	NA	Observed	solid
2020-04-07	True	27	NA	Observed	solid
2020-04-08	True	27	NA	Observed	solid
2020-04-09	True	28	NA	Observed	solid
2020-04-10	True	28	NA	Observed	solid
2020-04-11	True	32	NA	Observed	solid
2020-04-12	True	32	NA	Observed	solid
2020-04-13	True	32	NA	Observed	solid
2020-04-14	True	33	NA	Observed	solid
2020-04-15	True	35	NA	Observed	solid
2020-04-16	True	35	NA	Observed	solid
2020-04-17	True	38	NA	Observed	solid
2020-04-18	True	39	NA	Observed	solid
2020-04-19	True	39	NA	Observed	solid
2020-04-20	True	39	NA	Observed	solid
2020-04-21	True	39	NA	Observed	solid
2020-04-22	True	39	NA	Observed	solid
2020-04-23	True	40	NA	Observed	solid
2020-04-24	True	40	NA	Observed	solid
2020-04-25	True	40	NA	Observed	solid
2020-04-26	True	40	NA	Observed	solid
2020-04-27	True	40	NA	Observed	solid
2020-04-28	True	40	NA	Observed	solid
2020-04-29	True	40	NA	Observed	solid
2020-04-30	True	40	NA	Observed	solid
2020-05-01	True	40	NA	Observed	solid
2020-05-02	True	40	NA	Observed	solid
2020-05-03	True	40	NA	Observed	solid
2020-05-04	True	41	NA	Observed	solid
2020-05-05	True	42	NA	Observed	solid
2020-05-06	True	43	NA	Observed	solid
2020-05-07	True	46	NA	Observed	solid
2020-05-08	True	50	NA	Observed	solid
2020-05-09	mod_2	53	292	Social distancing	solid
2020-05-09	mod_3	53	296	No intervention	solid
2020-05-09	mod_4	53	294	Lockdown with moderate release	solid
2020-05-10	mod_2	57	322	Social distancing	solid
2020-05-10	mod_3	58	329	No intervention	solid
2020-05-10	mod_4	55	313	Lockdown with moderate release	solid
2020-05-11	mod_2	61	351	Social distancing	solid
2020-05-11	mod_3	64	366	No intervention	solid
2020-05-11	mod_4	57	332	Lockdown with moderate release	solid
2020-05-12	mod_2	65	376	Social distancing	solid
2020-05-12	mod_3	71	404	No intervention	solid
2020-05-12	mod_4	59	350	Lockdown with moderate release	solid
2020-05-13	mod_2	70	409	Social distancing	solid
2020-05-13	mod_3	78	447	No intervention	solid
2020-05-13	mod_4	61	368	Lockdown with moderate release	solid
2020-05-14	mod_2	74	445	Social distancing	solid
2020-05-14	mod_3	86	499	No intervention	solid
2020-05-14	mod_4	63	383	Lockdown with moderate release	solid
2020-05-15	mod_2	79	477	Social distancing	solid
2020-05-15	mod_3	95	556	No intervention	solid
2020-05-15	mod_4	65	404	Lockdown with moderate release	solid
2020-05-16	mod_2	84	515	Social distancing	solid
2020-05-16	mod_3	105	622	No intervention	solid
2020-05-16	mod_4	66	424	Lockdown with moderate release	solid
2020-05-17	mod_2	89	555	Social distancing	solid
2020-05-17	mod_3	117	702	No intervention	solid
2020-05-17	mod_4	68	442	Lockdown with moderate release	solid
2020-05-18	mod_2	95	596	Social distancing	solid
2020-05-18	mod_3	130	791	No intervention	solid
2020-05-18	mod_4	71	458	Lockdown with moderate release	solid
2020-05-19	mod_2	101	643	Social distancing	solid
2020-05-19	mod_3	145	902	No intervention	solid
2020-05-19	mod_4	73	482	Lockdown with moderate release	solid
2020-05-20	mod_2	107	694	Social distancing	solid
2020-05-20	mod_3	163	1028	No intervention	solid
2020-05-20	mod_4	75	506	Lockdown with moderate release	solid
2020-05-21	mod_2	114	744	Social distancing	solid
2020-05-21	mod_3	184	1170	No intervention	solid
2020-05-21	mod_4	77	525	Lockdown with moderate release	solid
2020-05-22	mod_2	121	800	Social distancing	solid
2020-05-22	mod_3	208	1341	No intervention	solid
2020-05-22	mod_4	80	549	Lockdown with moderate release	solid
2020-05-23	mod_2	129	862	Social distancing	solid
2020-05-23	mod_3	237	1543	No intervention	solid
2020-05-23	mod_4	82	574	Lockdown with moderate release	solid
2020-05-24	mod_2	137	928	Social distancing	solid
2020-05-24	mod_3	272	1784	No intervention	solid
2020-05-24	mod_4	85	598	Lockdown with moderate release	solid
2020-05-25	mod_2	146	1002	Social distancing	solid
2020-05-25	mod_3	315	2072	No intervention	solid
2020-05-25	mod_4	87	622	Lockdown with moderate release	solid
2020-05-26	mod_2	155	1079	Social distancing	solid
2020-05-26	mod_3	367	2407	No intervention	solid
2020-05-26	mod_4	90	654	Lockdown with moderate release	solid
2020-05-27	mod_2	165	1157	Social distancing	solid
2020-05-27	mod_3	432	2812	No intervention	solid
2020-05-27	mod_4	93	682	Lockdown with moderate release	solid
2020-05-28	mod_2	177	1251	Social distancing	solid
2020-05-28	mod_3	511	3284	No intervention	solid
2020-05-28	mod_4	97	714	Lockdown with moderate release	solid
2020-05-29	mod_2	189	1349	Social distancing	solid
2020-05-29	mod_3	610	3858	No intervention	solid
2020-05-29	mod_4	100	749	Lockdown with moderate release	solid
2020-05-30	mod_2	203	1457	Social distancing	solid
2020-05-30	mod_3	733	4520	No intervention	solid
2020-05-30	mod_4	104	793	Lockdown with moderate release	solid
2020-05-31	mod_2	218	1567	Social distancing	solid
2020-05-31	mod_3	882	5305	No intervention	solid
2020-05-31	mod_4	108	831	Lockdown with moderate release	solid
2020-06-01	mod_2	235	1696	Social distancing	solid
2020-06-01	mod_3	1066	6289	No intervention	solid
2020-06-01	mod_4	112	875	Lockdown with moderate release	solid
2020-06-02	mod_2	254	1820	Social distancing	solid
2020-06-02	mod_3	1287	7377	No intervention	solid
2020-06-02	mod_4	118	925	Lockdown with moderate release	solid
2020-06-03	mod_2	275	1971	Social distancing	solid
2020-06-03	mod_3	1552	8726	No intervention	solid
2020-06-03	mod_4	123	983	Lockdown with moderate release	solid
2020-06-04	mod_2	298	2129	Social distancing	solid
2020-06-04	mod_3	1868	10372	No intervention	solid
2020-06-04	mod_4	129	1029	Lockdown with moderate release	solid
2020-06-05	mod_2	325	2313	Social distancing	solid
2020-06-05	mod_3	2240	12279	No intervention	solid
2020-06-05	mod_4	135	1091	Lockdown with moderate release	solid
2020-06-06	mod_2	355	2502	Social distancing	solid
2020-06-06	mod_3	2675	14533	No intervention	solid
2020-06-06	mod_4	142	1150	Lockdown with moderate release	solid
2020-06-07	mod_2	388	2694	Social distancing	solid
2020-06-07	mod_3	3179	17293	No intervention	solid
2020-06-07	mod_4	150	1221	Lockdown with moderate release	solid
2020-06-08	mod_2	426	2900	Social distancing	solid
2020-06-08	mod_3	3760	20453	No intervention	solid
2020-06-08	mod_4	158	1289	Lockdown with moderate release	solid
2020-06-09	mod_2	468	3150	Social distancing	solid
2020-06-09	mod_3	4424	24474	No intervention	solid
2020-06-09	mod_4	168	1352	Lockdown with moderate release	solid
2020-06-10	mod_2	516	3402	Social distancing	solid
2020-06-10	mod_3	5177	28970	No intervention	solid
2020-06-10	mod_4	179	1437	Lockdown with moderate release	solid
2020-06-11	mod_2	569	3686	Social distancing	solid
2020-06-11	mod_3	6025	34375	No intervention	solid
2020-06-11	mod_4	190	1517	Lockdown with moderate release	solid
2020-06-12	mod_2	629	3975	Social distancing	solid
2020-06-12	mod_3	6974	40801	No intervention	solid
2020-06-12	mod_4	204	1611	Lockdown with moderate release	solid
2020-06-13	mod_2	696	4335	Social distancing	solid
2020-06-13	mod_3	8028	48419	No intervention	solid
2020-06-13	mod_4	219	1706	Lockdown with moderate release	solid
2020-06-14	mod_2	770	4666	Social distancing	solid
2020-06-14	mod_3	9189	57754	No intervention	solid
2020-06-14	mod_4	235	1809	Lockdown with moderate release	solid
2020-06-15	mod_2	852	5079	Social distancing	solid
2020-06-15	mod_3	10465	68118	No intervention	solid
2020-06-15	mod_4	254	1926	Lockdown with moderate release	solid
2020-06-16	mod_2	944	5508	Social distancing	solid
2020-06-16	mod_3	11853	80244	No intervention	solid
2020-06-16	mod_4	275	2028	Lockdown with moderate release	solid
2020-06-17	mod_2	1045	5980	Social distancing	solid
2020-06-17	mod_3	13356	95129	No intervention	solid
2020-06-17	mod_4	299	2165	Lockdown with moderate release	solid
2020-06-18	mod_2	1157	6489	Social distancing	solid
2020-06-18	mod_3	14975	112062	No intervention	solid
2020-06-18	mod_4	325	2291	Lockdown with moderate release	solid
2020-06-19	mod_2	1280	7076	Social distancing	solid
2020-06-19	mod_3	16710	131824	No intervention	solid
2020-06-19	mod_4	355	2434	Lockdown with moderate release	solid
2020-06-20	mod_2	1415	7643	Social distancing	solid
2020-06-20	mod_3	18560	154462	No intervention	solid
2020-06-20	mod_4	388	2587	Lockdown with moderate release	solid
2020-06-21	mod_2	1563	8266	Social distancing	solid
2020-06-21	mod_3	20525	179931	No intervention	solid
2020-06-21	mod_4	426	2754	Lockdown with moderate release	solid
2020-06-22	mod_2	1725	8995	Social distancing	solid
2020-06-22	mod_3	22604	208014	No intervention	solid
2020-06-22	mod_4	468	2920	Lockdown with moderate release	solid
2020-06-23	mod_2	1901	9763	Social distancing	solid
2020-06-23	mod_3	24793	238891	No intervention	solid
2020-06-23	mod_4	515	3102	Lockdown with moderate release	solid
2020-06-24	mod_2	2092	10660	Social distancing	solid
2020-06-24	mod_3	27092	273679	No intervention	solid
2020-06-24	mod_4	568	3315	Lockdown with moderate release	solid
2020-06-25	mod_2	2299	11556	Social distancing	solid
2020-06-25	mod_3	29499	311004	No intervention	solid
2020-06-25	mod_4	626	3519	Lockdown with moderate release	solid
2020-06-26	mod_2	2523	12581	Social distancing	solid
2020-06-26	mod_3	32006	351617	No intervention	solid
