place,r,lower,upper
Andhra Pradesh,1.21132724470391,1.1143320732473785,1.3123153937998437
Assam,0.9551607034284936,0.7688106488630889,1.1614726047619393
Bihar,0.7561828594055562,0.6451887328123709,0.8758668499055516
Chhattisgarh,1.1925065805103139,1.1318325698440967,1.2547493028273025
Delhi,1.3401333996745823,1.2714971911618427,1.410551970879036
Gujarat,1.2861994582994194,1.238177801458184,1.3351237371831182
Haryana,1.5547290055863054,1.4739061516076408,1.637687221671623
India,1.152273913540726,1.1447203483319504,1.1598519971401775
Jammu and Kashmir,1.051687461220751,0.9545999349581789,1.153410398380935
Jharkhand,1.032040010765277,0.9058750729881966,1.1663175879278866
Karnataka,1.2184292948302677,1.1744526558280943,1.2632037094071307
Kerala,0.7404002945061693,0.7272275659804243,0.7536898894746161
Madhya Pradesh,1.244176319312735,1.1926933477566535,1.2967326258601124
Maharashtra,1.260465197009882,1.2494502579532802,1.2715278940035721
Odisha,0.9125284039329019,0.8212063966978427,1.0086126121794838
Punjab,1.5954127595304297,1.5516888099148698,1.6397384014030103
Rajasthan,1.3894680670242612,1.3010535091256075,1.4807514816914253
Tamil Nadu,1.1362292032520056,1.0940014180448376,1.1792464521593518
Telangana,0.9156431847136556,0.8525813892263948,0.9809236102049192
Uttar Pradesh,1.1012325105510001,1.0137969769403716,1.1922374029241272
West Bengal,1.1013489321021106,1.0373002692011895,1.1672894428403748
