date	value	incidence	scenario	lower_ci	upper_ci
2020-07-06	20688	NA	Observed	NA	NA
2020-07-07	21404	716	Observed	NA	NA
2020-07-08	22063	659	Observed	NA	NA
2020-07-09	22563	500	Observed	NA	NA
2020-07-10	23174	611	Observed	NA	NA
2020-07-11	23748	574	Observed	NA	NA
2020-07-12	24392	644	Observed	NA	NA
2020-07-13	24936	544	Observed	NA	NA
2020-07-14	25571	635	Observed	NA	NA
2020-07-15	26437	866	Observed	NA	NA
2020-07-16	27174	737	Observed	NA	NA
2020-07-17	27789	615	Observed	NA	NA
2020-07-18	28500	711	Observed	NA	NA
2020-07-19	29434	934	Observed	NA	NA
2020-07-20	30390	956	Observed	NA	NA
2020-07-21	31373	983	Observed	NA	NA
2020-07-22	32334	961	Observed	NA	NA
2020-07-23	33220	886	Observed	NA	NA
2020-07-24	34178	958	Observed	NA	NA
2020-07-25	35298	1120	Observed	NA	NA
2020-07-26	36430	1132	Observed	NA	NA
2020-07-27	37564	1134	Observed	NA	NA
2020-07-28	38636	1072	Observed	NA	NA
2020-07-29	39780	1144	Observed	NA	NA
2020-07-30	40936	1156	Observed	NA	NA
2020-07-31	42083	1147	Observed	NA	NA
2020-08-01	43243	1160	Observed	NA	NA
2020-08-02	44410	1167	Observed	NA	NA
2020-08-03	45555	1145	Observed	NA	NA
2020-08-04	46679	1124	Observed	NA	NA
2020-08-05	47845	1166	Observed	NA	NA
2020-08-06	48996	1151	Observed	NA	NA
2020-08-07	50157	1161	Observed	NA	NA
2020-08-08	51328	1171	Observed	NA	NA
2020-08-09	52497	1169	Observed	NA	NA
2020-08-10	53670	1173	Observed	NA	NA
2020-08-11	54887	1217	Observed	NA	NA
2020-08-12	56100	1213	Observed	NA	NA
2020-08-13	57414	1314	Observed	NA	NA
2020-08-14	58692	1278	Observed	NA	NA
2020-08-15	59979	1287	Observed	NA	NA
2020-08-16	61296	1317	Observed	NA	NA
2020-08-17	62630	1334	Observed	NA	NA
2020-08-18	63977	1347	Observed	NA	NA
2020-08-19	65289	1312	Observed	NA	NA
2020-08-20	66449	NA	Soc. Dist. + Travel Ban	45153	91254
2020-08-21	67409	960	Soc. Dist. + Travel Ban	42914	96465
2020-08-22	68365	956	Soc. Dist. + Travel Ban	41119	101551
2020-08-23	69369	1004	Soc. Dist. + Travel Ban	39335	106703
2020-08-24	70369	1000	Soc. Dist. + Travel Ban	38038	111168
2020-08-25	71376	1007	Soc. Dist. + Travel Ban	36764	115907
2020-08-26	72399	1023	Soc. Dist. + Travel Ban	35446	120419
2020-08-27	73438	1039	Soc. Dist. + Travel Ban	34530	125026
2020-08-28	74499	1061	Soc. Dist. + Travel Ban	33671	129758
2020-08-29	75568	1069	Soc. Dist. + Travel Ban	32665	134360
2020-08-30	76623	1055	Soc. Dist. + Travel Ban	31679	139061
2020-08-31	77713	1090	Soc. Dist. + Travel Ban	31025	143649
2020-09-01	78783	1070	Soc. Dist. + Travel Ban	30272	148296
2020-09-02	79896	1113	Soc. Dist. + Travel Ban	29578	153032
2020-09-03	81039	1143	Soc. Dist. + Travel Ban	28924	158326
2020-09-04	82192	1153	Soc. Dist. + Travel Ban	28220	163147
2020-09-05	83347	1155	Soc. Dist. + Travel Ban	27779	168514
2020-09-06	84545	1198	Soc. Dist. + Travel Ban	27294	173764
2020-09-07	85749	1204	Soc. Dist. + Travel Ban	26728	178844
2020-09-08	86982	1233	Soc. Dist. + Travel Ban	26157	184101
2020-09-09	88231	1249	Soc. Dist. + Travel Ban	25639	190050
2020-09-10	89482	1251	Soc. Dist. + Travel Ban	25457	195251
2020-09-11	90764	1282	Soc. Dist. + Travel Ban	25177	201189
2020-09-12	92068	1304	Soc. Dist. + Travel Ban	24837	207133
2020-09-13	93430	1362	Soc. Dist. + Travel Ban	24534	213553
2020-09-14	94781	1351	Soc. Dist. + Travel Ban	24218	220099
2020-09-15	96153	1372	Soc. Dist. + Travel Ban	23839	226396
2020-09-16	97572	1419	Soc. Dist. + Travel Ban	23714	232596
2020-09-17	99004	1432	Soc. Dist. + Travel Ban	23411	240046
2020-09-18	100478	1474	Soc. Dist. + Travel Ban	23258	247052
2020-09-19	101966	1488	Soc. Dist. + Travel Ban	22862	254834
2020-09-20	103484	1518	Soc. Dist. + Travel Ban	22670	262350
2020-09-21	105049	1565	Soc. Dist. + Travel Ban	22475	270573
2020-09-22	106668	1619	Soc. Dist. + Travel Ban	22262	278607
2020-09-23	108273	1605	Soc. Dist. + Travel Ban	22005	287423
2020-09-24	109935	1662	Soc. Dist. + Travel Ban	21638	295628
2020-09-25	111644	1709	Soc. Dist. + Travel Ban	21500	305325
2020-09-26	113379	1735	Soc. Dist. + Travel Ban	21256	314632
2020-09-27	115156	1777	Soc. Dist. + Travel Ban	20972	323376
2020-09-28	116988	1832	Soc. Dist. + Travel Ban	20798	333746
2020-09-29	118852	1864	Soc. Dist. + Travel Ban	20513	344933
2020-09-30	120750	1898	Soc. Dist. + Travel Ban	20272	354820
2020-10-01	122681	1931	Soc. Dist. + Travel Ban	19970	366096
2020-10-02	124687	2006	Soc. Dist. + Travel Ban	19774	377383
2020-10-03	126748	2061	Soc. Dist. + Travel Ban	19352	390025
2020-10-04	128867	2119	Soc. Dist. + Travel Ban	19240	401079
2020-10-05	131026	2159	Soc. Dist. + Travel Ban	18938	414322
2020-10-06	133256	2230	Soc. Dist. + Travel Ban	18761	428215
2020-10-07	135535	2279	Soc. Dist. + Travel Ban	18571	442007
2020-10-08	137891	2356	Soc. Dist. + Travel Ban	18267	457174
