place,r,lower,upper
Andhra Pradesh,1.4504198174232528,1.3528431198982556,1.551393996338584
Assam,1.0277674066751268,0.8310481741313538,1.2450836329031432
Bihar,1.0161530117729078,0.8757178383110057,1.1668940394971454
Chhattisgarh,1.5418459275085201,1.4777471197098746,1.6072979851842306
Delhi,1.3817577831165475,1.3194305422632673,1.4455076308344912
Gujarat,1.3589977837877862,1.3141845528301255,1.4045543059947
Haryana,1.4998311408805125,1.4327305423149395,1.5684513534232978
India,1.2875645475716095,1.2800338005905034,1.2951171524099951
Jammu and Kashmir,1.0392700935026955,0.9439784952508856,1.1390810997090324
Jharkhand,1.1059286512392192,0.9768547113268906,1.2429033493781023
Karnataka,1.3675676274818436,1.324529906103948,1.4112883260043108
Kerala,0.7481532529039775,0.7335360368555938,0.7629129645021222
Madhya Pradesh,1.3537247180000882,1.304451884351566,1.403904334899243
Maharashtra,1.4102076815981754,1.399607802044654,1.4208472063473796
Odisha,0.8701756992148525,0.7778167101984473,0.96764225340209
Punjab,1.4777980569701088,1.4425508832265437,1.5134658013007867
Rajasthan,1.239059799079108,1.1647696269614152,1.3156183280526677
Tamil Nadu,1.252211000836754,1.210030645005213,1.2951053863638216
Telangana,1.0979880127993704,1.0274130184485284,1.1708805390586818
Uttar Pradesh,1.3828677926666673,1.2883122444309476,1.4807579891092026
West Bengal,1.1349256387415991,1.0721900083591023,1.1994231786089231
