stat	value
thetaS_last_obs_p_mean	0.9993269
thetaI_last_obs_p_mean	0.0001604651
thetaR_last_obs_p_mean	0.0005126043
thetaS_last_obs_p_ci_low	0.9992209
thetaS_last_obs_p_ci_med	0.999328
thetaS_last_obs_p_ci_up	0.9994275
thetaI_last_obs_p_ci_low	0.0001134146
thetaI_last_obs_p_ci_med	0.0001594424
thetaI_last_obs_p_ci_up	0.000213253
thetaR_last_obs_p_ci_low	0.0004253739
thetaR_last_obs_p_ci_med	0.0005116671
thetaR_last_obs_p_ci_up	0.0006052764
R0_p_mean	1.521538
R0_p_ci_low	0.8347139
R0_p_ci_med	1.448881
R0_p_ci_up	2.646609
gamma_p_mean	0.07662987
gamma_p_ci_low	0.02150677
gamma_p_ci_med	0.07458279
gamma_p_ci_up	0.1447513
beta_p_mean	0.1105688
beta_p_ci_low	0.03268305
beta_p_ci_med	0.1087928
beta_p_ci_up	0.2000138
incidence_mean	0.02641439
incidence_ci_low	0.0003190108
incidence_ci_median	0.001843944
incidence_ci_up	0.277598
thetaI_tp1_mean	0.00481784
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.05064225
thetaR_tp1_mean	0.01244215
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.001926011
thetaR_tp1_ci_up	0.1060447
Y_tp1_mean	0.004817869
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.05063576
R_tp1_mean	0.01244167
R_tp1_ci_low	0
R_tp1_ci_med	0.001926926
R_tp1_ci_up	0.1060276
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01966181
thetaR_max_ci_low	0
thetaR_max_ci_med	0.002055311
thetaR_max_ci_up	0.1938891
cumInf_mean	0.02620976
cumInf_ci_low	0
cumInf_ci_med	0.002153837
cumInf_ci_up	0.2747832
dthetaI_tp1_date	11/17/20
first_tp_mean	07/21/20
first_tp_ci_low	06/01/20
first_tp_ci_med	06/13/20
first_tp_ci_up	12/07/20
dthetaI_tp2_date	11/17/20
second_tp_mean	07/23/20
second_tp_ci_low	06/04/20
second_tp_ci_med	06/15/20
second_tp_ci_up	12/07/20
end_p_mean	10/15/20
end_p_ci_low	07/22/20
end_p_ci_med	11/01/20
end_p_ci_up	12/07/20
begin_str	05/22/2020
