place,r,lower,upper
Andaman and Nicobar Islands,0.6386489101452968,0.29585523317415635,1.1115070659732988
Andhra Pradesh,0.9718045584329348,0.9527999707069212,0.9909942460618827
Arunachal Pradesh,0.7497910542258966,0.7116257794199602,0.7889412056344522
Assam,0.7763845857132975,0.7560839759065249,0.796950529748735
Bihar,0.7368755464719678,0.6494957600292816,0.8297033855575283
Chandigarh,0.6696382547476551,0.3977482262784719,1.0115552766460494
Chhattisgarh,0.9130836347383087,0.850069538813381,0.9783227098753173
Dadra and Nagar Haveli,0.5745355325906456,0.3030123872615887,0.9317720045114188
Delhi,1.0313271130998085,0.9195143858647313,1.1494666455633422
Goa,0.9001098403247721,0.8223366891309997,0.9813507342085313
Gujarat,0.7512188898470439,0.6197393409389643,0.8951943144475598
Haryana,0.86650678279446,0.7222395577206606,1.02376513170267
Himachal Pradesh,1.4294963744247797,1.3389541597454453,1.5229729465983335
India,1.0275272479259139,1.0230618106108875,1.0320022778490234
Jammu and Kashmir,1.059171895583026,0.9816952380638778,1.1395502696364423
Jharkhand,0.8330117114079753,0.7077077054536621,0.9684330731225169
Karnataka,1.056712560749388,1.0347252831870513,1.0789278762517571
Kerala,1.155036192475255,1.1479835990976475,1.1621100903836794
Ladakh,1.1130085225542357,0.7765630299638906,1.5098316913636411
Lakshadweep,1.1248700792269526,0.8407048852639525,1.449913606692343
Madhya Pradesh,0.8033318015557082,0.644865874530393,0.9789933342178946
Maharashtra,0.943766446392636,0.9334903039167595,0.9540980858422179
Manipur,0.7740054790091074,0.7502273761009399,0.7981504898103263
Meghalaya,0.9839510631723356,0.9481339454014237,1.0204242249759643
Mizoram,0.977490764075336,0.9477399711230177,1.0076955164884367
Nagaland,1.0413056705396095,0.9494050156534662,1.1373974883058022
Odisha,0.788326079701523,0.7698856755386476,0.8069822943095616
Pondicherry,0.9083476828645356,0.8255986367574821,0.9949969300322695
Punjab,0.7262897543172225,0.6345305424319125,0.8241710387491029
Rajasthan,0.8485173038576278,0.692044749576324,1.0207424885064955
Sikkim,0.8917134080508876,0.8383664741553938,0.9466860794423951
Tamil Nadu,1.0111299787423984,0.9910910705389782,1.0313666796586336
Telangana,0.9370542183845854,0.9035586823175881,0.971150991018464
Tripura,0.7510466748062752,0.7117130349420735,0.7914300821052765
Uttar Pradesh,0.905358561526,0.7882675593738493,1.03045880967474
Uttarakhand,1.0099961207979946,0.89152170188238,1.135871988692302
West Bengal,0.951408099117576,0.92070207610958,0.9826108455127573
