stat	value
thetaS_last_obs_p_mean	0.9982821
thetaI_last_obs_p_mean	0.0003462291
thetaR_last_obs_p_mean	0.001371719
thetaS_last_obs_p_ci_low	0.9981154
thetaS_last_obs_p_ci_med	0.9982832
thetaS_last_obs_p_ci_up	0.9984427
thetaI_last_obs_p_ci_low	0.0002762339
thetaI_last_obs_p_ci_med	0.0003452171
thetaI_last_obs_p_ci_up	0.0004222098
thetaR_last_obs_p_ci_low	0.001228029
thetaR_last_obs_p_ci_med	0.001370749
thetaR_last_obs_p_ci_up	0.001520928
R0_p_mean	1.36457
R0_p_ci_low	0.7801338
R0_p_ci_med	1.288528
R0_p_ci_up	2.412635
gamma_p_mean	0.06448251
gamma_p_ci_low	0.01387959
gamma_p_ci_med	0.06160571
gamma_p_ci_up	0.1327691
beta_p_mean	0.08244
beta_p_ci_low	0.02033625
beta_p_ci_med	0.07993497
beta_p_ci_up	0.1596637
incidence_mean	0.008643891
incidence_ci_low	0.0005445728
incidence_ci_median	0.002848285
incidence_ci_up	0.05500226
thetaI_tp1_mean	0.001960439
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	1.424252e-06
thetaI_tp1_ci_up	0.01658147
thetaR_tp1_mean	0.007313583
thetaR_tp1_ci_low	0.0003291068
thetaR_tp1_ci_med	0.003501172
thetaR_tp1_ci_up	0.03941969
Y_tp1_mean	0.001959959
Y_tp1_ci_low	0
Y_tp1_ci_med	6.304685e-08
Y_tp1_ci_up	0.01655476
R_tp1_mean	0.007313558
R_tp1_ci_low	0.0003261388
R_tp1_ci_med	0.003498686
R_tp1_ci_up	0.03938854
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.007313583
thetaR_max_ci_low	0.0003291068
thetaR_max_ci_med	0.003501172
thetaR_max_ci_up	0.03941969
cumInf_mean	0.009274021
cumInf_ci_low	0.0003366295
cumInf_ci_med	0.003697415
cumInf_ci_up	0.05553348
dthetaI_tp1_date	02/20/21
first_tp_mean	09/15/20
first_tp_ci_low	08/06/20
first_tp_ci_med	09/03/20
first_tp_ci_up	02/20/21
dthetaI_tp2_date	02/20/21
second_tp_mean	09/17/20
second_tp_ci_low	08/08/20
second_tp_ci_med	09/05/20
second_tp_ci_up	02/20/21
end_p_mean	01/14/21
end_p_ci_low	10/20/20
end_p_ci_med	02/20/21
end_p_ci_up	02/20/21
begin_str	08/05/2020
