stat	value
thetaS_last_obs_p_mean	0.9884369
thetaI_last_obs_p_mean	7.455043e-05
thetaR_last_obs_p_mean	0.01148857
thetaS_last_obs_p_ci_low	0.9880159
thetaS_last_obs_p_ci_med	0.9884373
thetaS_last_obs_p_ci_up	0.9888508
thetaI_last_obs_p_ci_low	4.410213e-05
thetaI_last_obs_p_ci_med	7.362412e-05
thetaI_last_obs_p_ci_up	0.000110108
thetaR_last_obs_p_ci_low	0.01107556
thetaR_last_obs_p_ci_med	0.01148809
thetaR_last_obs_p_ci_up	0.01190784
R0_p_mean	1.460184
R0_p_ci_low	0.6514333
R0_p_ci_med	1.324478
R0_p_ci_up	3.020132
gamma_p_mean	0.04739718
gamma_p_ci_low	0.006112416
gamma_p_ci_med	0.03303966
gamma_p_ci_up	0.1748514
beta_p_mean	0.05975666
beta_p_ci_low	0.008511611
beta_p_ci_med	0.04676813
beta_p_ci_up	0.1885696
incidence_mean	0.002306651
incidence_ci_low	5.993445e-05
incidence_ci_median	0.000400545
incidence_ci_up	0.01264388
thetaI_tp1_mean	0.0007447033
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.004608289
thetaR_tp1_mean	0.0127971
thetaR_tp1_ci_low	0.006265928
thetaR_tp1_ci_med	0.01180194
thetaR_tp1_ci_up	0.02180409
Y_tp1_mean	0.0007448484
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.004616196
R_tp1_mean	0.01279679
R_tp1_ci_low	0.006243611
R_tp1_ci_med	0.01180486
R_tp1_ci_up	0.02183165
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.0127971
thetaR_max_ci_low	0.006265928
thetaR_max_ci_med	0.01180194
thetaR_max_ci_up	0.02180409
cumInf_mean	0.0135418
cumInf_ci_low	0.00628166
cumInf_ci_med	0.01189018
cumInf_ci_up	0.02500824
dthetaI_tp1_date	06/26/21
first_tp_mean	01/04/21
first_tp_ci_low	12/09/20
first_tp_ci_med	12/24/20
first_tp_ci_up	06/26/21
dthetaI_tp2_date	06/26/21
second_tp_mean	01/06/21
second_tp_ci_low	12/11/20
second_tp_ci_med	12/25/20
second_tp_ci_up	06/26/21
end_p_mean	03/27/21
end_p_ci_low	01/31/21
end_p_ci_med	03/04/21
end_p_ci_up	06/26/21
begin_str	12/09/2020
