stat	value
thetaS_last_obs_p_mean	0.9674062
thetaI_last_obs_p_mean	0.003183999
thetaR_last_obs_p_mean	0.02940979
thetaS_last_obs_p_ci_low	0.9666703
thetaS_last_obs_p_ci_med	0.9674061
thetaS_last_obs_p_ci_up	0.9681426
thetaI_last_obs_p_ci_low	0.002949637
thetaI_last_obs_p_ci_med	0.003182952
thetaI_last_obs_p_ci_up	0.003423651
thetaR_last_obs_p_ci_low	0.0287103
thetaR_last_obs_p_ci_med	0.02940992
thetaR_last_obs_p_ci_up	0.03010845
R0_p_mean	1.189773
R0_p_ci_low	0.9526134
R0_p_ci_med	1.162084
R0_p_ci_up	1.604062
gamma_p_mean	0.07615477
gamma_p_ci_low	0.02403059
gamma_p_ci_med	0.0763097
gamma_p_ci_up	0.1285935
beta_p_mean	0.08847216
beta_p_ci_low	0.03293093
beta_p_ci_med	0.08856062
beta_p_ci_up	0.1442752
incidence_mean	0.1208148
incidence_ci_low	0.04313904
incidence_ci_median	0.1047857
incidence_ci_up	0.287943
thetaI_tp1_mean	0.002391767
thetaI_tp1_ci_low	0.00222279
thetaI_tp1_ci_med	0.002391266
thetaI_tp1_ci_up	0.002564777
thetaR_tp1_mean	0.0249592
thetaR_tp1_ci_low	0.02442358
thetaR_tp1_ci_med	0.02495776
thetaR_tp1_ci_up	0.02549991
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.06203131
R_tp1_ci_low	0.02966379
R_tp1_ci_med	0.05124731
R_tp1_ci_up	0.1583805
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.109128
thetaR_max_ci_low	0.04075746
thetaR_max_ci_med	0.09561074
thetaR_max_ci_up	0.2536466
cumInf_mean	0.1208148
cumInf_ci_low	0.04313904
cumInf_ci_med	0.1047857
cumInf_ci_up	0.287943
dthetaI_tp1_date	07/07/21
first_tp_mean	07/26/21
first_tp_ci_low	06/30/21
first_tp_ci_med	07/10/21
first_tp_ci_up	12/23/21
dthetaI_tp2_date	07/07/21
second_tp_mean	08/01/21
second_tp_ci_low	07/03/21
second_tp_ci_med	07/16/21
second_tp_ci_up	12/24/21
end_p_mean	12/25/21
end_p_ci_low	12/26/21
end_p_ci_med	12/26/21
end_p_ci_up	12/26/21
begin_str	06/10/2021
