stat	value
thetaS_last_obs_p_mean	0.9798788
thetaI_last_obs_p_mean	0.001564155
thetaR_last_obs_p_mean	0.01855703
thetaS_last_obs_p_ci_low	0.9793081
thetaS_last_obs_p_ci_med	0.9798797
thetaS_last_obs_p_ci_up	0.9804464
thetaI_last_obs_p_ci_low	0.001401958
thetaI_last_obs_p_ci_med	0.001563444
thetaI_last_obs_p_ci_up	0.001731933
thetaR_last_obs_p_ci_low	0.01801499
thetaR_last_obs_p_ci_med	0.01855656
thetaR_last_obs_p_ci_up	0.01910389
R0_p_mean	1.051122
R0_p_ci_low	0.7663808
R0_p_ci_med	1.031311
R0_p_ci_up	1.470484
gamma_p_mean	0.07732619
gamma_p_ci_low	0.01872009
gamma_p_ci_med	0.07696972
gamma_p_ci_up	0.1399463
beta_p_mean	0.07973617
beta_p_ci_low	0.02130351
beta_p_ci_med	0.07897827
beta_p_ci_up	0.1444924
incidence_mean	0.0461681
incidence_ci_low	0.0184158
incidence_ci_median	0.03720071
incidence_ci_up	0.1298615
thetaI_tp1_mean	0.001494996
thetaI_tp1_ci_low	0.001362355
thetaI_tp1_ci_med	0.001494141
thetaI_tp1_ci_up	0.001632643
thetaR_tp1_mean	0.01827681
thetaR_tp1_ci_low	0.01782208
thetaR_tp1_ci_med	0.01827631
thetaR_tp1_ci_up	0.01873687
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.02955146
R_tp1_ci_low	0.0175969
R_tp1_ci_med	0.02574936
R_tp1_ci_up	0.06517981
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04291888
thetaR_max_ci_low	0.01799557
thetaR_max_ci_med	0.03558914
thetaR_max_ci_up	0.1137505
cumInf_mean	0.0461681
cumInf_ci_low	0.0184158
cumInf_ci_med	0.03720071
cumInf_ci_up	0.1298615
dthetaI_tp1_date	07/22/21
first_tp_mean	07/22/21
first_tp_ci_low	06/15/21
first_tp_ci_med	07/21/21
first_tp_ci_up	12/24/21
dthetaI_tp2_date	07/22/21
second_tp_mean	07/27/21
second_tp_ci_low	06/16/21
second_tp_ci_med	07/23/21
second_tp_ci_up	12/24/21
end_p_mean	12/22/21
end_p_ci_low	11/05/21
end_p_ci_med	12/26/21
end_p_ci_up	12/26/21
begin_str	06/10/2021
