stat	value
thetaS_last_obs_p_mean	0.9937973
thetaI_last_obs_p_mean	0.0004070406
thetaR_last_obs_p_mean	0.005795648
thetaS_last_obs_p_ci_low	0.9934835
thetaS_last_obs_p_ci_med	0.9937983
thetaS_last_obs_p_ci_up	0.9941062
thetaI_last_obs_p_ci_low	0.0003299969
thetaI_last_obs_p_ci_med	0.0004060554
thetaI_last_obs_p_ci_up	0.0004896975
thetaR_last_obs_p_ci_low	0.005497357
thetaR_last_obs_p_ci_med	0.005794745
thetaR_last_obs_p_ci_up	0.006098686
R0_p_mean	1.021164
R0_p_ci_low	0.599178
R0_p_ci_med	0.9732708
R0_p_ci_up	1.76878
gamma_p_mean	0.06309656
gamma_p_ci_low	0.01047152
gamma_p_ci_med	0.05980638
gamma_p_ci_up	0.1362807
beta_p_mean	0.06118601
beta_p_ci_low	0.01222345
beta_p_ci_med	0.05701166
beta_p_ci_up	0.1333519
incidence_mean	0.008222873
incidence_ci_low	0.0006697342
incidence_ci_median	0.003780902
incidence_ci_up	0.04459908
thetaI_tp1_mean	0.001329971
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	4.963906e-05
thetaI_tp1_ci_up	0.01047395
thetaR_tp1_mean	0.01140587
thetaR_tp1_ci_low	0.00313546
thetaR_tp1_ci_med	0.008471715
thetaR_tp1_ci_up	0.0390769
Y_tp1_mean	0.001329717
Y_tp1_ci_low	0
Y_tp1_ci_med	4.693675e-05
Y_tp1_ci_up	0.01048422
R_tp1_mean	0.01140723
R_tp1_ci_low	0.003123359
R_tp1_ci_med	0.008476394
R_tp1_ci_up	0.03909553
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01140587
thetaR_max_ci_low	0.00313546
thetaR_max_ci_med	0.008471715
thetaR_max_ci_up	0.0390769
cumInf_mean	0.01273584
cumInf_ci_low	0.003191581
cumInf_ci_med	0.008753621
cumInf_ci_up	0.04896866
dthetaI_tp1_date	04/07/21
first_tp_mean	10/20/20
first_tp_ci_low	09/20/20
first_tp_ci_med	10/02/20
first_tp_ci_up	04/07/21
dthetaI_tp2_date	04/07/21
second_tp_mean	10/22/20
second_tp_ci_low	09/22/20
second_tp_ci_med	10/03/20
second_tp_ci_up	04/07/21
end_p_mean	03/06/21
end_p_ci_low	12/10/20
end_p_ci_med	04/07/21
end_p_ci_up	04/07/21
begin_str	09/20/2020
