place,r,lower,upper,.groups
Andhra Pradesh,0.7280577666202661,0.6755394358065485,0.7825170823164634,drop_last
Assam,0.6907959764305986,0.5767551078272812,0.8149889932624284,drop_last
Bihar,0.6434351425409981,0.6052526949556266,0.6827777375249543,drop_last
Chhattisgarh,0.6534042382286506,0.6275786761277198,0.679743567163051,drop_last
Delhi,0.6407085479142797,0.6053192844049637,0.6770921387841662,drop_last
Gujarat,0.8176119051645283,0.7858794439805925,0.8499639976035492,drop_last
Haryana,0.6624188662426342,0.6154571837950865,0.7110893336735671,drop_last
India,0.8687220127822793,0.8623036464616758,0.8751638608293513,drop_last
Jammu and Kashmir,0.8692249266438846,0.7977381945275197,0.9437367991861788,drop_last
Jharkhand,0.6910961498156236,0.6323242897581525,0.7524481610116274,drop_last
Karnataka,0.8444903191318404,0.8143401242939792,0.8751814656718883,drop_last
Kerala,1.0910824711612475,1.078380327934298,1.1038580778892069,drop_last
Madhya Pradesh,0.650719910256092,0.6199920073703522,0.6821825299362627,drop_last
Maharashtra,0.849254052210456,0.8351872784442621,0.8634368407041477,drop_last
Odisha,0.7451136974470508,0.6943835189877718,0.7976131535842277,drop_last
Punjab,0.8312576639147494,0.7802527151405656,0.8838561511800165,drop_last
Rajasthan,0.6363323921526731,0.6008762584683002,0.6727929652724757,drop_last
Tamil Nadu,0.8259792367182524,0.7962704503342165,0.8562247511938159,drop_last
Telangana,0.833676245106641,0.7879163001314927,0.8807103026464012,drop_last
Uttar Pradesh,0.6535370448541629,0.6246165780306555,0.683106977217426,drop_last
West Bengal,0.6685568497320583,0.642386264626696,0.6952460292387972,drop_last
