stat	value
thetaS_last_obs_p_mean	0.9964175
thetaI_last_obs_p_mean	0.0002234562
thetaR_last_obs_p_mean	0.003359053
thetaS_last_obs_p_ci_low	0.9961807
thetaS_last_obs_p_ci_med	0.9964183
thetaS_last_obs_p_ci_up	0.9966497
thetaI_last_obs_p_ci_low	0.0001673895
thetaI_last_obs_p_ci_med	0.0002225025
thetaI_last_obs_p_ci_up	0.0002850631
thetaR_last_obs_p_ci_low	0.0031342
thetaR_last_obs_p_ci_med	0.003358226
thetaR_last_obs_p_ci_up	0.003588519
R0_p_mean	1.613368
R0_p_ci_low	0.7811791
R0_p_ci_med	1.478552
R0_p_ci_up	3.194039
gamma_p_mean	0.0501836
gamma_p_ci_low	0.007501366
gamma_p_ci_med	0.03854982
gamma_p_ci_up	0.1592363
beta_p_mean	0.0713932
beta_p_ci_low	0.01123983
beta_p_ci_med	0.06126297
beta_p_ci_up	0.1913712
incidence_mean	0.08436206
incidence_ci_low	0.0002112091
incidence_ci_median	0.007907601
incidence_ci_up	0.6545304
thetaI_tp1_mean	0.01447654
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.001363668
thetaI_tp1_ci_up	0.1299158
thetaR_tp1_mean	0.0302325
thetaR_tp1_ci_low	0.001631475
thetaR_tp1_ci_med	0.006641864
thetaR_tp1_ci_up	0.2629588
Y_tp1_mean	0.01447594
Y_tp1_ci_low	0
Y_tp1_ci_med	0.001361764
Y_tp1_ci_up	0.1299461
R_tp1_mean	0.03023401
R_tp1_ci_low	0.001620088
R_tp1_ci_med	0.006647989
R_tp1_ci_up	0.2632002
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.06301203
thetaR_max_ci_low	0.001453562
thetaR_max_ci_med	0.008708906
thetaR_max_ci_up	0.5210751
cumInf_mean	0.08671856
cumInf_ci_low	0.001513505
cumInf_ci_med	0.01121882
cumInf_ci_up	0.6538225
dthetaI_tp1_date	04/11/21
first_tp_mean	02/10/21
first_tp_ci_low	11/04/20
first_tp_ci_med	02/19/21
first_tp_ci_up	05/15/21
dthetaI_tp2_date	04/11/21
second_tp_mean	02/13/21
second_tp_ci_low	11/05/20
second_tp_ci_med	03/14/21
second_tp_ci_up	05/15/21
end_p_mean	04/22/21
end_p_ci_low	01/08/21
end_p_ci_med	05/15/21
end_p_ci_up	05/15/21
begin_str	10/28/2020
