"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.999821039784964,9.99069481828916e-05,7.90532668535575e-05,0.999766479419959,0.999822026023556,0.999870144475093,6.34957086982269e-05,9.90935049137425e-05,0.000141294898964301,4.84021426684751e-05,7.81312546888856e-05,0.000114887422374262,1.72230139907416,0.838915331602956,1.64437536866587,3.07637371776775,0.0815338462425884,0.0271422943072637,0.078366978358865,0.154454628244803,0.134359409871616,0.0399311736577717,0.130145523607269,0.2535855190067,0.332727027619632,0.000162947721692642,0.179098303754362,0.923165802071686,0.0211439405771884,0,0.00168771954589575,0.188076029471189,0.0287099786752296,0,0.00280454980293458,0.280575496012731,0.0211440893731898,0,0.00168812864607423,0.188095820076262,0.0287102893021594,0,0.00280392043347461,0.280527138330202,0.0448156896853745,0,0.0113161004095394,0.220692277753646,0.173540137388973,0,0.0230951391993407,0.826828679460155,0.0448168386108956,0,0.0113071083495783,0.220738607792969,0.173539086424789,0,0.0230359876690839,0.826735381922289,0.295026273382325,0,0.117489857593654,0.898321298982974,0.331568450193755,0,0.176189688115931,0.92266814567007,"08/03/20","08/15/20","05/05/20","08/27/20","10/31/20","09/20/20","08/26/20","05/07/20","09/17/20","10/31/20","10/04/20","06/13/20","10/31/20","10/31/20","04/15/2020"
