stat	value
thetaS_last_obs_p_mean	0.9996795
thetaI_last_obs_p_mean	0.0001055991
thetaR_last_obs_p_mean	0.0002149187
thetaS_last_obs_p_ci_low	0.999605
thetaS_last_obs_p_ci_med	0.999681
thetaS_last_obs_p_ci_up	0.999744
thetaI_last_obs_p_ci_low	6.727808e-05
thetaI_last_obs_p_ci_med	0.000104543
thetaI_last_obs_p_ci_up	0.0001469023
thetaR_last_obs_p_ci_low	0.0001628801
thetaR_last_obs_p_ci_med	0.0002136144
thetaR_last_obs_p_ci_up	0.0002744464
R0_p_mean	1.553059
R0_p_ci_low	0.8725852
R0_p_ci_med	1.484272
R0_p_ci_up	2.622179
gamma_p_mean	0.1343188
gamma_p_ci_low	0.03736327
gamma_p_ci_med	0.128965
gamma_p_ci_up	0.2622323
beta_p_mean	0.1971174
beta_p_ci_low	0.05464904
beta_p_ci_med	0.1930469
beta_p_ci_up	0.3572364
incidence_mean	0.01515116
incidence_ci_low	0.0001879873
incidence_ci_median	0.0007791946
incidence_ci_up	0.1815528
thetaI_tp1_mean	0.001451853
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.01144376
thetaR_tp1_mean	0.004478274
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.000610512
thetaR_tp1_ci_up	0.02933665
Y_tp1_mean	0.001452584
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.011504
R_tp1_mean	0.004483872
R_tp1_ci_low	0
R_tp1_ci_med	0.0005958532
R_tp1_ci_up	0.02902174
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01231694
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0005817734
thetaR_max_ci_up	0.1256639
cumInf_mean	0.01490345
cumInf_ci_low	0
cumInf_ci_med	0.0006005308
cumInf_ci_up	0.1792689
dthetaI_tp1_date	10/31/20
first_tp_mean	07/21/20
first_tp_ci_low	06/17/20
first_tp_ci_med	07/07/20
first_tp_ci_up	12/14/20
dthetaI_tp2_date	10/31/20
second_tp_mean	07/26/20
second_tp_ci_low	06/19/20
second_tp_ci_med	07/10/20
second_tp_ci_up	12/14/20
end_p_mean	09/17/20
end_p_ci_low	07/24/20
end_p_ci_med	08/26/20
end_p_ci_up	12/14/20
begin_str	05/29/2020
