date	value	incidence	scenario	lower_ci	upper_ci
2020-10-30	106608	NA	Observed	NA	NA
2020-10-31	107277	669	Observed	NA	NA
2020-11-01	108000	723	Observed	NA	NA
2020-11-02	108635	635	Observed	NA	NA
2020-11-03	109302	667	Observed	NA	NA
2020-11-04	110009	707	Observed	NA	NA
2020-11-05	110743	734	Observed	NA	NA
2020-11-06	111521	778	Observed	NA	NA
2020-11-07	112386	865	Observed	NA	NA
2020-11-08	113277	891	Observed	NA	NA
2020-11-09	114086	809	Observed	NA	NA
2020-11-10	114986	900	Observed	NA	NA
2020-11-11	115869	883	Observed	NA	NA
2020-11-12	116915	1046	Observed	NA	NA
2020-11-13	117963	1048	Observed	NA	NA
2020-11-14	118975	1012	Observed	NA	NA
2020-11-15	119845	870	Observed	NA	NA
2020-11-16	120442	597	Observed	NA	NA
2020-11-17	121364	922	Observed	NA	NA
2020-11-18	122573	1209	Observed	NA	NA
2020-11-19	123936	1363	Observed	NA	NA
2020-11-20	125464	1528	Observed	NA	NA
2020-11-21	127164	1700	Observed	NA	NA
2020-11-22	128962	1798	Observed	NA	NA
2020-11-23	130663	1701	Observed	NA	NA
2020-11-24	132429	1766	Observed	NA	NA
2020-11-25	134202	1773	Observed	NA	NA
2020-11-26	135870	1668	Observed	NA	NA
2020-11-27	137515	1645	Observed	NA	NA
2020-11-28	139149	1634	Observed	NA	NA
2020-11-29	140663	1514	Observed	NA	NA
2020-11-30	142046	1383	Observed	NA	NA
2020-12-01	143403	1357	Observed	NA	NA
2020-12-02	144842	1439	Observed	NA	NA
2020-12-03	146292	1450	Observed	NA	NA
2020-12-04	147616	1324	Observed	NA	NA
2020-12-05	148968	1352	Observed	NA	NA
2020-12-06	150423	1455	Observed	NA	NA
2020-12-07	151875	1452	Observed	NA	NA
2020-12-08	153220	1345	Observed	NA	NA
2020-12-09	154492	1272	Observed	NA	NA
2020-12-10	155811	1319	Observed	NA	NA
2020-12-11	157033	1222	Observed	NA	NA
2020-12-12	158315	1282	Observed	NA	NA
2020-12-13	159496	1181	Observed	NA	NA
2020-12-14	159768	NA	Soc. Dist. + Travel Ban	129717	193603
2020-12-15	160215	447	Soc. Dist. + Travel Ban	125805	199642
2020-12-16	160693	478	Soc. Dist. + Travel Ban	122542	205192
2020-12-17	161176	483	Soc. Dist. + Travel Ban	119380	210429
2020-12-18	161647	471	Soc. Dist. + Travel Ban	116702	215112
2020-12-19	162137	490	Soc. Dist. + Travel Ban	114210	220093
2020-12-20	162639	502	Soc. Dist. + Travel Ban	112144	224710
2020-12-21	163139	500	Soc. Dist. + Travel Ban	110148	229057
2020-12-22	163666	527	Soc. Dist. + Travel Ban	108326	233182
2020-12-23	164208	542	Soc. Dist. + Travel Ban	106807	237698
2020-12-24	164776	568	Soc. Dist. + Travel Ban	105148	242136
2020-12-25	165336	560	Soc. Dist. + Travel Ban	103615	246306
2020-12-26	165942	606	Soc. Dist. + Travel Ban	102227	250677
2020-12-27	166532	590	Soc. Dist. + Travel Ban	100879	255271
2020-12-28	167111	579	Soc. Dist. + Travel Ban	99384	259609
2020-12-29	167729	618	Soc. Dist. + Travel Ban	98292	264050
2020-12-30	168333	604	Soc. Dist. + Travel Ban	96840	268309
2020-12-31	168957	624	Soc. Dist. + Travel Ban	95712	272531
2021-01-01	169622	665	Soc. Dist. + Travel Ban	94444	277089
2021-01-02	170292	670	Soc. Dist. + Travel Ban	93563	282321
2021-01-03	170968	676	Soc. Dist. + Travel Ban	92405	286814
2021-01-04	171683	715	Soc. Dist. + Travel Ban	91575	291500
2021-01-05	172408	725	Soc. Dist. + Travel Ban	90293	296616
2021-01-06	173100	692	Soc. Dist. + Travel Ban	89598	301589
2021-01-07	173911	811	Soc. Dist. + Travel Ban	88341	306963
2021-01-08	174725	814	Soc. Dist. + Travel Ban	87442	311606
2021-01-09	175539	814	Soc. Dist. + Travel Ban	86460	317548
2021-01-10	176417	878	Soc. Dist. + Travel Ban	85708	322816
2021-01-11	177306	889	Soc. Dist. + Travel Ban	84678	329120
2021-01-12	178246	940	Soc. Dist. + Travel Ban	83761	335226
2021-01-13	179164	918	Soc. Dist. + Travel Ban	83002	341839
2021-01-14	180117	953	Soc. Dist. + Travel Ban	82040	347831
2021-01-15	181131	1014	Soc. Dist. + Travel Ban	81124	354405
2021-01-16	182182	1051	Soc. Dist. + Travel Ban	80269	361396
2021-01-17	183324	1142	Soc. Dist. + Travel Ban	79429	368767
2021-01-18	184469	1145	Soc. Dist. + Travel Ban	78758	376995
2021-01-19	185679	1210	Soc. Dist. + Travel Ban	77785	385240
2021-01-20	186914	1235	Soc. Dist. + Travel Ban	76965	392722
2021-01-21	188247	1333	Soc. Dist. + Travel Ban	76169	401645
2021-01-22	189593	1346	Soc. Dist. + Travel Ban	75700	410357
2021-01-23	191024	1431	Soc. Dist. + Travel Ban	74842	420840
2021-01-24	192506	1482	Soc. Dist. + Travel Ban	74229	430588
2021-01-25	194103	1597	Soc. Dist. + Travel Ban	73490	440504
2021-01-26	195736	1633	Soc. Dist. + Travel Ban	72790	451720
2021-01-27	197449	1713	Soc. Dist. + Travel Ban	72180	462576
2021-01-28	199254	1805	Soc. Dist. + Travel Ban	71567	474961
2021-01-29	201104	1850	Soc. Dist. + Travel Ban	70766	488069
2021-01-30	203085	1981	Soc. Dist. + Travel Ban	69850	501608
2021-01-31	205174	2089	Soc. Dist. + Travel Ban	69374	515333
2021-02-01	207367	2193	Soc. Dist. + Travel Ban	68725	530527
2021-02-02	209654	2287	Soc. Dist. + Travel Ban	68114	547832
2021-02-03	212087	2433	Soc. Dist. + Travel Ban	67607	563144
2021-02-04	214644	2557	Soc. Dist. + Travel Ban	66771	581470
2021-02-05	217332	2688	Soc. Dist. + Travel Ban	66321	599185
2021-02-06	220138	2806	Soc. Dist. + Travel Ban	65798	619097
2021-02-07	223119	2981	Soc. Dist. + Travel Ban	64937	640553
2021-02-08	226261	3142	Soc. Dist. + Travel Ban	64519	661153
2021-02-09	229562	3301	Soc. Dist. + Travel Ban	63750	685038
2021-02-10	233040	3478	Soc. Dist. + Travel Ban	63086	709709
2021-02-11	236719	3679	Soc. Dist. + Travel Ban	62708	735846
2021-02-12	240582	3863	Soc. Dist. + Travel Ban	62076	763222
2021-02-13	244605	4023	Soc. Dist. + Travel Ban	61488	791387
2021-02-14	248859	4254	Soc. Dist. + Travel Ban	60649	818209
2021-02-15	253327	4468	Soc. Dist. + Travel Ban	60301	852375
2021-02-16	258003	4676	Soc. Dist. + Travel Ban	59745	884979
2021-02-17	262930	4927	Soc. Dist. + Travel Ban	59132	921699
2021-02-18	268131	5201	Soc. Dist. + Travel Ban	58658	960451
2021-02-19	273597	5466	Soc. Dist. + Travel Ban	58163	998915
2021-02-20	279289	5692	Soc. Dist. + Travel Ban	57616	1037218
2021-02-21	285263	5974	Soc. Dist. + Travel Ban	57150	1080055
2021-02-22	291523	6260	Soc. Dist. + Travel Ban	56611	1126062
2021-02-23	298117	6594	Soc. Dist. + Travel Ban	56002	1175611
2021-02-24	304967	6850	Soc. Dist. + Travel Ban	55547	1223770
2021-02-25	312116	7149	Soc. Dist. + Travel Ban	55248	1278312
2021-02-26	319661	7545	Soc. Dist. + Travel Ban	54529	1336006
2021-02-27	327494	7833	Soc. Dist. + Travel Ban	54310	1394333
2021-02-28	335710	8216	Soc. Dist. + Travel Ban	53607	1453530
2021-03-01	344255	8545	Soc. Dist. + Travel Ban	52950	1513978
2021-03-02	353148	8893	Soc. Dist. + Travel Ban	52374	1579618
2021-03-03	362443	9295	Soc. Dist. + Travel Ban	52084	1651508
2021-03-04	372086	9643	Soc. Dist. + Travel Ban	51375	1727125
2021-03-05	382151	10065	Soc. Dist. + Travel Ban	51141	1802964
2021-03-06	392619	10468	Soc. Dist. + Travel Ban	50485	1887245
2021-03-07	403491	10872	Soc. Dist. + Travel Ban	49868	1976467
2021-03-08	414775	11284	Soc. Dist. + Travel Ban	49565	2061094
2021-03-09	426422	11647	Soc. Dist. + Travel Ban	48958	2161732
2021-03-10	438573	12151	Soc. Dist. + Travel Ban	48607	2259388
2021-03-11	451146	12573	Soc. Dist. + Travel Ban	48114	2362389
2021-03-12	464107	12961	Soc. Dist. + Travel Ban	47546	2472383
2021-03-13	477542	13435	Soc. Dist. + Travel Ban	47025	2587774
2021-03-14	491461	13919	Soc. Dist. + Travel Ban	46670	2703386
2021-03-15	505826	14365	Soc. Dist. + Travel Ban	46201	2831077
2021-03-16	520699	14873	Soc. Dist. + Travel Ban	46001	2972135
2021-03-17	535955	15256	Soc. Dist. + Travel Ban	45526	3111754
2021-03-18	551759	15804	Soc. Dist. + Travel Ban	44891	3259157
2021-03-19	567977	16218	Soc. Dist. + Travel Ban	44362	3413823
2021-03-20	584725	16748	Soc. Dist. + Travel Ban	44044	3567452
2021-03-21	601916	17191	Soc. Dist. + Travel Ban	43681	3722859
2021-03-22	619609	17693	Soc. Dist. + Travel Ban	43292	3898316
2021-03-23	637757	18148	Soc. Dist. + Travel Ban	42803	4080161
2021-03-24	656440	18683	Soc. Dist. + Travel Ban	42196	4273023
2021-03-25	675577	19137	Soc. Dist. + Travel Ban	41801	4460970
2021-03-26	695197	19620	Soc. Dist. + Travel Ban	41413	4662385
2021-03-27	715345	20148	Soc. Dist. + Travel Ban	41066	4869163
2021-03-28	735916	20571	Soc. Dist. + Travel Ban	40614	5099711
2021-03-29	757002	21086	Soc. Dist. + Travel Ban	40451	5329957
2021-03-30	778556	21554	Soc. Dist. + Travel Ban	40024	5564519
2021-03-31	800552	21996	Soc. Dist. + Travel Ban	39391	5800365
2021-04-01	823090	22538	Soc. Dist. + Travel Ban	39036	6066957
2021-04-02	846135	23045	Soc. Dist. + Travel Ban	38402	6330804
2021-04-03	869638	23503	Soc. Dist. + Travel Ban	38181	6612032
2021-04-04	893618	23980	Soc. Dist. + Travel Ban	37629	6885577
2021-04-05	917997	24379	Soc. Dist. + Travel Ban	37331	7186408
2021-04-06	942759	24762	Soc. Dist. + Travel Ban	37124	7493529
