stat	value
thetaS_last_obs_p_mean	0.9831836
thetaI_last_obs_p_mean	0.0005545011
thetaR_last_obs_p_mean	0.01626186
thetaS_last_obs_p_ci_low	0.9826503
thetaS_last_obs_p_ci_med	0.9831849
thetaS_last_obs_p_ci_up	0.983714
thetaI_last_obs_p_ci_low	0.0004570568
thetaI_last_obs_p_ci_med	0.0005532687
thetaI_last_obs_p_ci_up	0.0006596732
thetaR_last_obs_p_ci_low	0.01574203
thetaR_last_obs_p_ci_med	0.01626018
thetaR_last_obs_p_ci_up	0.01678508
R0_p_mean	1.740965
R0_p_ci_low	0.9965737
R0_p_ci_med	1.587357
R0_p_ci_up	3.338412
gamma_p_mean	0.06959628
gamma_p_ci_low	0.01036836
gamma_p_ci_med	0.0523782
gamma_p_ci_up	0.2255938
beta_p_mean	0.1039126
beta_p_ci_low	0.01881106
beta_p_ci_med	0.08998519
beta_p_ci_up	0.2713027
incidence_mean	0.2289718
incidence_ci_low	0.001235538
incidence_ci_median	0.1355099
incidence_ci_up	0.7838677
thetaI_tp1_mean	0.02495722
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.008979506
thetaI_tp1_ci_up	0.1471415
thetaR_tp1_mean	0.06587337
thetaR_tp1_ci_low	0.01386236
thetaR_tp1_ci_med	0.03323777
thetaR_tp1_ci_up	0.3167378
Y_tp1_mean	0.02495658
Y_tp1_ci_low	0
Y_tp1_ci_med	0.008984024
Y_tp1_ci_up	0.1471785
R_tp1_mean	0.0658738
R_tp1_ci_low	0.01383042
R_tp1_ci_med	0.03325492
R_tp1_ci_up	0.3169308
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1940059
thetaR_max_ci_low	0.014144
thetaR_max_ci_med	0.1041285
thetaR_max_ci_up	0.6925741
cumInf_mean	0.2430623
cumInf_ci_low	0.01478175
cumInf_ci_med	0.1493941
cumInf_ci_up	0.7980549
dthetaI_tp1_date	08/14/21
first_tp_mean	08/08/21
first_tp_ci_low	04/15/21
first_tp_ci_med	08/29/21
first_tp_ci_up	10/12/21
dthetaI_tp2_date	08/14/21
second_tp_mean	08/18/21
second_tp_ci_low	04/18/21
second_tp_ci_med	09/18/21
second_tp_ci_up	10/12/21
end_p_mean	10/08/21
end_p_ci_low	08/06/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
