place,r,lower,upper
Andhra Pradesh,1.5239568403253534,1.4258708211298203,1.625296558985485
Assam,1.0610434556216783,0.8610431643258144,1.2816290181670518
Bihar,1.0743812104291668,0.9290894563868805,1.2300866570464586
Chhattisgarh,1.61394954888245,1.550180755210948,1.6789997907178804
Delhi,1.3808601386766899,1.3200046713894582,1.4430706891213894
Gujarat,1.383801936890507,1.3395572485947544,1.4287583561716943
Haryana,1.4934112445505203,1.428533102139783,1.5597145841754605
India,1.3205308289573003,1.3130252103629827,1.3280576148752075
Jammu and Kashmir,1.0641445811354042,0.9679237534920533,1.1648675962632715
Jharkhand,1.1316904260285119,1.0018617522426936,1.2693347323682693
Karnataka,1.4193638173646388,1.3763720318257247,1.4630118433291486
Kerala,0.7545317084312511,0.7395629853835374,0.7696485858293491
Madhya Pradesh,1.4013062925062045,1.3521364549282089,1.4513483660821904
Maharashtra,1.442793878782439,1.432314510489341,1.453311094162628
Odisha,0.9049738271646048,0.8097522336816769,1.005413826712211
Punjab,1.4572024914183208,1.4233086189046427,1.4914907716637127
Rajasthan,1.2445762698681813,1.1714227551047127,1.3199197911247282
Tamil Nadu,1.2761357856570235,1.2341703988100732,1.3187946989348085
Telangana,1.1408090237087203,1.068991954216239,1.2149334977012354
Uttar Pradesh,1.4721794940639108,1.3762950938685756,1.5712812292263643
West Bengal,1.153061146526966,1.090304644696313,1.217551845768054
