place,r,lower,upper,.groups
Andhra Pradesh,0.8612561013330181,0.8514926857926359,0.8710744610778879,drop_last
Assam,0.7820258599255907,0.7658335108463165,0.7983896686903834,drop_last
Bihar,0.8797408505472234,0.8579906781866071,0.9017597637629524,drop_last
Chhattisgarh,0.9355975341485948,0.9195839788438808,0.9517474490655731,drop_last
Delhi,0.8227140428473277,0.8088708076640712,0.8366732504440546,drop_last
Gujarat,0.9611683172962671,0.9382477813420337,0.9843616154474587,drop_last
Haryana,0.759836797248041,0.7416000618238069,0.7782923557101201,drop_last
India,0.9144162713436106,0.9115071303602037,0.9173299863683446,drop_last
Jammu and Kashmir,0.8000658110543963,0.77691131922549,0.8235571062216037,drop_last
Jharkhand,0.773446388335736,0.7512013077685291,0.7960121974152784,drop_last
Karnataka,1.0886252115977135,1.0788127891530868,1.098481452012335,drop_last
Kerala,1.2515655599221545,1.23927366706434,1.2639173017913672,drop_last
Madhya Pradesh,0.8281293324311597,0.8111178013962359,0.8453152176204826,drop_last
Maharashtra,0.8079937777302446,0.8020458557588178,0.8139634172391007,drop_last
Odisha,0.8381300492509665,0.8251646978308851,0.8511951597539306,drop_last
Punjab,0.6595339116826328,0.6417885624493357,0.6775187233386726,drop_last
Rajasthan,1.06310390668416,1.0431867348894852,1.0832068080021027,drop_last
Tamil Nadu,0.9835057255924058,0.9719181089172867,0.9951610684023912,drop_last
Telangana,0.9382847749644014,0.9195205556907167,0.9572359784433074,drop_last
Uttar Pradesh,0.823373394494046,0.8115432168352038,0.835288074361608,drop_last
West Bengal,1.0355067916188039,1.0198302219568887,1.051301282953584,drop_last
