place,r,lower,upper
Andhra Pradesh,1.0990892448557725,0.9864092833554996,1.2177826064222645
Assam,1.4858048721050854,1.1965235542160413,1.806163983329063
Bihar,1.0877977900434255,0.9744414753698922,1.2073141741594269
Chhattisgarh,0.9488940262656341,0.897013694742484,1.0022130500083526
Delhi,1.1439309715444923,1.0646155314716657,1.2260645962161256
Gujarat,1.1535904469376934,1.0968075923942635,1.211792548835938
Haryana,1.2357085021401997,1.1359932404975959,1.3395792276433411
India,1.1536928945412257,1.1450827676223725,1.1623348412976553
Jammu and Kashmir,1.1391608837127445,1.0295892717006494,1.254196067154184
Jharkhand,1.038201813224343,0.9044498806941051,1.181071852889879
Karnataka,0.9832846667994375,0.9407744127239812,1.026721368981733
Kerala,0.8426782935102008,0.8310585356902846,0.8543778103963836
Madhya Pradesh,1.3067663461762724,1.239709248139272,1.3755670145118317
Maharashtra,1.59924792885142,1.5816274642064676,1.6169649586552048
Odisha,0.9097180067571167,0.814240357642134,1.0104204246438848
Punjab,1.4468228830308858,1.3833715488349507,1.51168587440852
Rajasthan,0.9763711929177292,0.8899549464039989,1.0667388127211257
Tamil Nadu,0.9710204443318875,0.9313677821906944,1.011488152649105
Telangana,1.2060880635502351,1.1277337622039334,1.287046637948162
Uttar Pradesh,1.032793341665503,0.9486948758205911,1.120432433034093
West Bengal,1.036462403744253,0.9700369806633441,1.1050570287904302
