place,r,lower,upper,.groups
Andhra Pradesh,0.7322131847612299,0.7062909584519479,0.7585964045076079,drop_last
Assam,0.9840131580130682,0.9175680400952696,1.0527528305210923,drop_last
Bihar,0.968263035417948,0.9332502225787116,1.0039117231959762,drop_last
Chhattisgarh,0.8956347755865377,0.8757972581887079,0.9156914700827885,drop_last
Delhi,0.7133738235966449,0.7030872989387793,0.7237343035877601,drop_last
Gujarat,1.0030301540521285,0.9804517218910404,1.025862062058343,drop_last
Haryana,0.7804222064725648,0.7635392891182192,0.7974873228588107,drop_last
India,0.8741401549460933,0.8700585003071121,0.8782312328395188,drop_last
Jammu and Kashmir,0.9789824825249315,0.9403424421964712,1.0183900614732357,drop_last
Jharkhand,0.9391656661991006,0.8807295290711231,0.9994536163205618,drop_last
Karnataka,0.8608921900634104,0.840115497232559,0.8819192033722875,drop_last
Kerala,1.0010156392592129,0.9890054439238514,1.013097364293952,drop_last
Madhya Pradesh,0.9210377214757933,0.8996576838496546,0.9426653609194641,drop_last
Maharashtra,0.878367688030176,0.8670597581895289,0.8897478753039737,drop_last
Odisha,0.7000938339853858,0.6704094778101731,0.7304128861848775,drop_last
Punjab,0.9466762260306019,0.9148561800942554,0.9790328096285724,drop_last
Rajasthan,0.779513017409773,0.7648483247634311,0.7943152662170225,drop_last
Tamil Nadu,0.9128410500199805,0.8915014966168479,0.9344295195171057,drop_last
Telangana,0.7808676341308144,0.7532608360609783,0.8089644519686954,drop_last
Uttar Pradesh,0.8796693923923263,0.8618303303275878,0.8976886764556636,drop_last
West Bengal,0.9185953368932827,0.9042599407432081,0.9330419450020402,drop_last
